时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:15:48.107    56135092        000513          丽珠集团        57600           57600           44.2232                 113862.090              2661120.000             00
15:15:48.107    56135092        000526          紫光学大        28800           28800           44.9789                 376160.700              1671552.000             00
15:15:48.107    56135092        000657          中钨高新        63600           63600           6.1518                  -2657.370               388596.000              00
15:15:48.107    56135092        002106          莱宝高科        70700           70700           11.7940                 56276.560               890113.000              00
15:15:48.107    56135092        002293          罗莱生活        40520           40520           9.6058                  -14416.480              374810.000              00
15:15:48.107    56135092        002312          三泰控股        100050          100050          4.9405                  -28062.890              466233.000              00
15:15:48.107    56135092        002327          富安娜          94700           94700           7.0685                  -17854.130              651536.000              00
15:15:48.107    56135092        002484          江海股份        290400          290400          9.4381                  44123.920               2784936.000             00
15:15:48.107    56135092        002555          三七互娱        119400          119400          41.1101                 74010.540               4982562.000             00
15:15:48.107    56135092        002568          百润股份        24800           24800           43.8430                 -45706.230              1041600.000             00
15:15:48.107    56135092        002626          金达威          0               32871           24.8735                 -20496.080              797121.750              00
15:15:48.107    56135092        002705          新宝股份        6300            6300            23.7865                 73227.840               223083.000              00
15:15:48.107    56135092        002706          良信电器        38200           38200           12.1560                 135763.420              600122.000              00
15:15:48.107    56135092        002714          牧原股份        12310           12310           69.1471                 83620.260               934821.400              00
15:15:48.107    56135092        002777          久远银海        89880           89880           28.7692                 -105087.660             2480688.000             00
15:15:48.107    56135092        002810          山东赫达        0               0               0.0000                  112818.700              0.000                   00
15:15:48.107    56135092        002812          恩捷股份        73131           73131           59.2036                 340527.750              4670145.660             00
15:15:48.107    56135092        002821          凯莱英          22500           22500           218.9626                158341.200              5085000.000             00
15:15:48.107    56135092        002829          星网宇达        49500           49500           31.4382                 -62774.590              1493415.000             00
15:15:48.107    56135092        002861          瀛通通讯        30100           30100           27.4425                 -21445.930              804573.000              00
15:15:48.107    56135092        002880          卫光生物        43150           43150           60.6768                 91184.160               2709388.500             00
15:15:48.107    56135092        002891          中宠股份        39400           39400           39.2357                 61240.000               1607126.000             00
15:15:48.107    56135092        002901          大博医疗        21500           21500           92.6686                 293290.520              2285665.000             00
15:15:48.107    56135092        002912          中新赛克        13700           13700           153.9957                -36930.770              2072810.000             00
15:15:48.107    56135092        002913          奥士康          20300           20300           52.6389                 18698.910               1087268.000             00
15:15:48.107    56135092        002916          深南电路        16700           16700           153.6883                155171.810              2721766.000             00
15:15:48.107    56135092        002938          鹏鼎控股        50600           50600           48.9953                 -42266.220              2436896.000             00
15:15:48.107    56135092        002947          恒铭达          73900           73900           57.5933                 30795.510               4286939.000             00
15:15:48.107    56135092        300036          超图软件        107100          107100          23.8472                 70985.890               2625021.000             00
15:15:48.107    56135092        300041          回天新材        0               0               0.0000                  41360.060               0.000                   00
15:15:48.107    56135092        300119          瑞普生物        191000          191000          20.4406                 125939.290              4030100.000             00
15:15:48.107    56135092        300138          晨光生物        9600            25200           12.1444                 -1370.160               304668.000              00
15:15:48.107    56135092        300196          长海股份        34000           34000           10.8382                 -1300.120               367200.000              00
15:15:48.107    56135092        300258          精锻科技        22900           22900           11.2738                 -2148.070               256022.000              00
15:15:48.107    56135092        300327          中颖电子        99800           99800           29.8093                 170727.000              3145696.000             00
15:15:48.107    56135092        300394          天孚通信        0               0               0.0000                  256598.530              0.000                   00
15:15:48.107    56135092        300395          菲利华          87500           87500           27.2556                 282133.940              2667000.000             00
15:15:48.107    56135092        300396          迪瑞医疗        58000           58000           26.1067                 -23586.620              1490600.000             00
15:15:48.107    56135092        300423          鲁亿通          75900           75900           14.6010                 -151113.580             957099.000              00
15:15:48.107    56135092        300440          运达科技        141300          141300          10.1117                 -80776.270              1348002.000             00
15:15:48.107    56135092        300462          华铭智能        30500           30500           21.8677                 16539.260               683505.000              00
15:15:48.107    56135092        300476          胜宏科技        64900           64900           23.3138                 16627.140               1529693.000             00
15:15:48.107    56135092        300504          天邑股份        131300          131300          26.1632                 32409.360               3467633.000             00
15:15:48.107    56135092        300548          博创科技        81000           81000           51.1002                 459253.960              4598370.000             00
15:15:48.107    56135092        300552          万集科技        51180           51180           41.3883                 -70543.360              2047711.800             00
15:15:48.107    56135092        300559          佳发教育        127650          127650          21.2501                 5092.250                2717668.500             00
15:15:48.107    56135092        300566          激智科技        75800           75800           25.5547                 130022.980              2067066.000             00
15:15:48.107    56135092        300572          安车检测        24800           24800           57.7104                 50581.080               1481800.000             00
15:15:48.107    56135092        300577          开润股份        24300           24300           28.2424                 -2730.410               683559.000              00
15:15:48.107    56135092        300607          拓斯达          24500           24500           75.0937                 -151501.180             1688295.000             00
15:15:48.107    56135092        300628          亿联网络        35300           35300           62.1033                 82130.990               2274379.000             00
15:15:48.107    56135092        300673          佩蒂股份        75000           75000           36.6104                 41968.420               2787750.000             00
15:15:48.107    56135092        300682          朗新科技        12100           12100           17.4203                 -7264.030               203522.000              00
15:15:48.107    56135092        300687          赛意信息        25900           25900           18.7634                 57927.100               543900.000              00
15:15:48.107    56135092        300695          兆丰股份        19100           19100           73.4825                 82463.360               1485980.000             00
15:15:48.107    56135092        300696          爱乐达          25150           25150           30.7340                 102763.340              875723.000              00
15:15:48.107    56135092        300715          凯伦股份        102300          102300          39.0027                 9950.580                3999930.000             00
15:15:48.107    56135092        300725          药石科技        50900           50900           102.6809                434130.220              5660589.000             00
15:15:48.107    56135092        300737          科顺股份        60400           60400           18.2721                 29468.340               1133104.000             00
15:15:48.107    56135092        300739          明阳电路        91350           91350           18.6047                 152122.720              1851664.500             00
15:15:48.107    56135092        300741          华宝股份        41478           41478           32.5812                 34375.000               1385779.980             00
15:15:48.107    56135092        300770          新媒股份        15800           15800           197.3088                202890.810              3320370.000             00
15:15:48.107    56135092        300771          智莱科技        36320           36320           41.2764                 -108101.520             1391056.000             00
15:15:48.107    56135092        380138          晨光配债        126             126             0.0000                  0.000                   0.000                   00
15:15:48.107    56135092        511990          华宝添益        17              17              -19451.3059             332371.894              1699.694                10
15:15:48.107    56135092        600486          扬农化工        23500           23500           82.9283                 -30510.850              1918305.000             10
15:15:48.107    56135092        600754          锦江酒店        57800           57800           29.5869                 -24676.020              1685448.000             10
15:15:48.107    56135092        600809          山西汾酒        39600           39600           132.7540                120620.890              5377680.000             10
15:15:48.107    56135092        600845          宝信软件        77000           77000           54.2207                 129307.600              4304300.000             10
15:15:48.107    56135092        600850          华东电脑        90892           90892           23.0659                 16732.260               2113239.000             10
15:15:48.107    56135092        600926          杭州银行        261528          261528          8.9049                  1329.790                2330214.480             10
15:15:48.107    56135092        600933          爱柯迪          69900           69900           13.1049                 3849.000                919884.000              10
15:15:48.107    56135092        601100          恒立液压        11400           11400           70.0182                 31484.400               829692.000              10
15:15:48.107    56135092        601799          星宇股份        35500           35500           114.6146                259698.010              4328515.000             10
15:15:48.107    56135092        603018          中设集团        39080           39080           12.5123                 -100525.720             388455.200              10
15:15:48.107    56135092        603039          泛微网络        5839            5839            64.3433                 23687.180               399387.600              10
15:15:48.107    56135092        603096          新经典          25438           25438           61.1810                 -89821.430              1466500.700             10
15:15:48.107    56135092        603179          新泉股份        18710           18710           22.2296                 381.330                 416297.500              10
15:15:48.107    56135092        603203          快克股份        20500           20500           27.6826                 16346.460               583840.000              10
15:15:48.107    56135092        603267          鸿远电子        85060           85060           39.4875                 179688.380              3538496.000             10
15:15:48.107    56135092        603297          永新光学        19260           19260           36.7199                 74924.100               782148.600              10
15:15:48.107    56135092        603298          杭叉集团        48300           48300           9.2093                  50266.000               495075.000              10
15:15:48.107    56135092        603313          梦百合          50400           50400           24.6712                 -12157.330              1231272.000             10
15:15:48.107    56135092        603317          天味食品        36756           36756           45.3230                 257180.550              1923073.920             10
15:15:48.107    56135092        603337          杰克股份        10000           10000           18.6447                 1652.890                188100.000              10
15:15:48.107    56135092        603345          安井食品        15200           15200           107.5885                140166.490              1775512.000             10
15:15:48.107    56135092        603355          莱克电气        5000            5000            22.7926                 1636.910                115600.000              10
15:15:48.107    56135092        603359          东珠生态        2500            2500            17.6405                 -1451.370               42650.000               10
15:15:48.107    56135092        603360          百傲化学        87900           87900           19.9320                 -56432.960              1695591.000             10
15:15:48.107    56135092        603378          亚士创能        15500           15500           42.1135                 28155.290               680915.000              10
15:15:48.107    56135092        603416          信捷电气        2400            2400            39.6146                 -5746.950               89328.000               10
15:15:48.107    56135092        603444          吉比特          4900            4900            421.0873                158724.280              2222052.000             10
15:15:48.107    56135092        603501          韦尔股份        0               0               0.0000                  267098.720              0.000                   10
15:15:48.107    56135092        603538          美诺华          26900           26900           50.7972                 -731.860                1365713.000             10
15:15:48.107    56135092        603566          普莱柯          65700           65700           28.3194                 -4560.780               1856025.000             10
15:15:48.107    56135092        603568          伟明环保        50600           50600           30.2963                 -74195.040              1458798.000             10
15:15:48.107    56135092        603612          索通发展        173500          173500          11.5592                 69547.330               2075060.000             10
15:15:48.107    56135092        603638          艾迪精密        27200           48475           43.3274                 38423.460               2138717.000             10
15:15:48.107    56135092        603699          纽威股份        30200           30200           15.9434                 -1007.800               480482.000              10
15:15:48.107    56135092        603700          宁水集团        17160           17160           27.5828                 35129.710               508450.800              10
15:15:48.107    56135092        603707          健友股份        47700           47700           59.9031                 -84098.050              2773278.000             10
15:15:48.107    56135092        603816          顾家家居        41600           41600           44.2367                 35498.570               1875744.000             10
15:15:48.107    56135092        603826          坤彩科技        34300           34300           33.9495                 -19875.590              1144591.000             10
15:15:48.107    56135092        603866          桃李面包        30500           30500           51.1538                 -41290.130              1518900.000             10
15:15:48.107    56135092        603868          飞科电器        0               0               0.0000                  28418.260               0.000                   10
15:15:48.107    56135092        603877          太平鸟          22300           22300           14.4993                 -1323.080               322012.000              10
15:15:48.107    56135092        603989          艾华集团        49200           49200           27.7910                 5364.750                1372680.000             10
