标题：信用资产
营业部名称：华泰证券(27)
股东：素养鸣石量化18号

------------------------------
担保资产:113863394.42 	 融资合约金额:0.00 	 现金资产:5606283.91
融资限额:100000000.00 	 合约负债总额:29015467.46 	 融券合约金额:27117532.10
可取金额:4106298.91 	 融券限额:100000000.00 	 净资产:84847926.96
融资合约利息:0.00 	 可用还款金额:4106298.91 	 融资额度:72882467.90
维持担保比例:3.9242 	 融券合约利息:0.00 	 可买券还券资金:5606283.91
融券额度:72882467.90 	 科创板集中度:0.000000 	 可用保证金:43627761.09
合约费用:0.00 	 可买担保品资金:4106298.91 	 融资合约盈亏:0.00
可转出资产:26816992.04 	 其他费用:0.00 	 信用买标的资金:4106298.91
融券合约盈亏:-1242585.40 	 待还款总额:0.00 	 币种名称:人民币

------------------------------
证券代码	证券名称	股票余额	可用余额	冻结数量	成本价	保本价	市价	盈亏比例()	盈亏(约)	市值(约)	交易市场	股东帐户	在途数量	货币单位	
300480	光力科技	500	500	0	13.502	13.526	13.680	1.14	77.023	6840.000	深圳Ａ	0680028125	0	人民币	
300481	濮阳惠成	200	200	0	15.502	15.543	17.380	11.84	367.054	3476.000	深圳Ａ	0680028125	0	人民币	
300482	万孚生物	300	300	0	83.382	83.484	83.500	0.02	4.849	25050.000	深圳Ａ	0680028125	0	人民币	
300485	赛升药业	4900	4900	0	15.637	15.655	16.760	7.05	5405.794	82124.000	深圳Ａ	0680028125	0	人民币	
300487	蓝晓科技	800	800	0	28.030	28.065	28.500	1.55	347.744	22800.000	深圳Ａ	0680028125	0	人民币	
300489	中飞股份	100	100	0	43.008	43.102	41.750	-3.14	-135.059	4175.000	深圳Ａ	0680028125	0	人民币	
300492	华图山鼎	200	200	0	64.630	64.721	65.280	0.86	111.683	13056.000	深圳Ａ	0680028125	0	人民币	
300493	润欣科技	700	700	0	8.882	8.898	9.000	1.15	71.174	6300.000	深圳Ａ	0680028125	0	人民币	
300494	盛天网络	500	500	0	15.968	15.994	16.000	0.04	2.840	8000.000	深圳Ａ	0680028125	0	人民币	
300496	中科创达	2100	2100	0	63.291	63.366	59.910	-5.45	-7248.557	125811.000	深圳Ａ	0680028125	0	人民币	
300497	富祥药业	1800	1800	0	18.359	18.381	18.600	1.19	394.294	33480.000	深圳Ａ	0680028125	0	人民币	
300502	新易盛	400	400	0	47.662	47.723	48.420	1.46	278.445	19368.000	深圳Ａ	0680028125	0	人民币	
300503	昊志机电	500	500	0	14.423	14.448	15.120	4.66	335.789	7560.000	深圳Ａ	0680028125	0	人民币	
300510	金冠股份	1300	1300	0	4.841	4.850	4.900	1.04	65.203	6370.000	深圳Ａ	0680028125	0	人民币	
300511	雪榕生物	2200	2200	0	10.161	10.174	12.190	19.82	4431.446	26818.000	深圳Ａ	0680028125	0	人民币	
300513	恒实科技	300	300	0	12.935	12.965	13.270	2.36	91.439	3981.000	深圳Ａ	0680028125	0	人民币	
300520	科大国创	500	500	0	18.389	18.418	18.170	-1.35	-123.767	9085.000	深圳Ａ	0680028125	0	人民币	
300525	博思软件	20	20	0	-54.471	0.000	32.010	0.00	1723.967	640.200	深圳Ａ	0680028125	0	人民币	
300527	中船应急	200	200	0	8.593	8.627	8.610	-0.20	-3.356	1722.000	深圳Ａ	0680028125	0	人民币	
300529	健帆生物	400	400	0	60.931	61.006	61.140	0.22	53.655	24456.000	深圳Ａ	0680028125	0	人民币	
300530	达志科技	100	100	0	33.365	33.449	36.150	8.09	269.813	3615.000	深圳Ａ	0680028125	0	人民币	
300541	先进数通	320	320	0	15.720	15.752	15.850	0.63	31.427	5072.000	深圳Ａ	0680028125	0	人民币	
300545	联得装备	800	800	0	29.878	29.915	29.630	-0.95	-227.578	23704.000	深圳Ａ	0680028125	0	人民币	
300548	博创科技	60	60	0	86.337	86.509	50.980	-41.11	-2129.540	3058.800	深圳Ａ	0680028125	0	人民币	
300551	古鳌科技	720	720	0	21.648	21.677	17.180	-20.75	-3234.577	12369.600	深圳Ａ	0680028125	0	人民币	
300552	万集科技	1280	1280	0	38.021	38.066	37.500	-1.49	-723.520	48000.000	深圳Ａ	0680028125	0	人民币	
300558	贝达药业	4800	4800	0	103.922	104.045	107.000	2.84	14168.352	513600.000	深圳Ａ	0680028125	0	人民币	
300559	佳发教育	200	200	0	20.741	20.787	22.550	8.49	352.200	4510.000	深圳Ａ	0680028125	0	人民币	
300561	汇金科技	100	100	0	15.224	15.290	15.340	0.33	5.035	1534.000	深圳Ａ	0680028125	0	人民币	
300566	激智科技	800	800	0	26.754	26.788	25.570	-4.55	-973.065	20456.000	深圳Ａ	0680028125	0	人民币	
300567	精测电子	700	700	0	75.918	76.008	76.800	1.04	553.963	53760.000	深圳Ａ	0680028125	0	人民币	
300568	星源材质	600	600	0	26.462	26.497	32.100	21.15	3358.155	19260.000	深圳Ａ	0680028125	0	人民币	
300569	天能重工	100	100	0	14.883	14.948	15.230	1.89	28.147	1523.000	深圳Ａ	0680028125	0	人民币	
300570	太辰光	100	100	0	19.481	19.551	20.230	3.48	67.837	2023.000	深圳Ａ	0680028125	0	人民币	
300572	安车检测	600	600	0	51.297	51.358	56.200	9.43	2902.010	33720.000	深圳Ａ	0680028125	0	人民币	
300573	兴齐眼药	200	200	0	105.724	105.857	115.280	8.90	1882.683	23056.000	深圳Ａ	0680028125	0	人民币	
300575	中旗股份	100	100	0	31.781	31.864	33.400	4.83	153.493	3340.000	深圳Ａ	0680028125	0	人民币	
300576	容大感光	3500	3500	0	60.783	60.855	76.000	24.89	52945.620	266000.000	深圳Ａ	0680028125	0	人民币	
300577	开润股份	100	100	0	26.905	26.983	29.170	8.12	218.525	2917.000	深圳Ａ	0680028125	0	人民币	
300578	会畅通讯	800	800	0	37.575	37.620	38.310	1.84	551.739	30648.000	深圳Ａ	0680028125	0	人民币	
300579	数字认证	600	600	0	44.049	44.102	41.900	-5.00	-1320.043	25140.000	深圳Ａ	0680028125	0	人民币	
300580	贝斯特	200	200	0	19.684	19.729	19.400	-1.67	-65.758	3880.000	深圳Ａ	0680028125	0	人民币	
300587	天铁股份	100	100	0	18.593	18.662	18.400	-1.41	-26.177	1840.000	深圳Ａ	0680028125	0	人民币	
300590	移为通信	1100	1100	0	38.237	38.282	43.650	14.02	5897.642	48015.000	深圳Ａ	0680028125	0	人民币	
300595	欧普康视	600	600	0	48.055	48.112	55.000	14.32	4128.060	33000.000	深圳Ａ	0680028125	0	人民币	
300596	利安隆	300	300	0	30.841	30.889	30.030	-2.78	-257.489	9009.000	深圳Ａ	0680028125	0	人民币	
300598	诚迈科技	1000	1000	0	190.529	190.754	250.090	31.11	59265.894	250090.000	深圳Ａ	0680028125	0	人民币	
300599	雄塑科技	900	900	0	13.786	13.806	15.200	10.10	1253.646	13680.000	深圳Ａ	0680028125	0	人民币	
300601	康泰生物	300	300	0	138.691	138.855	138.800	-0.04	-16.435	41640.000	深圳Ａ	0680028125	0	人民币	
300602	飞荣达	685	685	0	30.928	30.967	29.400	-5.06	-1072.222	20139.000	深圳Ａ	0680028125	0	人民币	
300603	立昂技术	400	400	0	25.577	25.616	27.600	7.75	792.939	11040.000	深圳Ａ	0680028125	0	人民币	
300607	拓斯达	300	300	0	77.247	77.343	72.200	-6.65	-1541.193	21660.000	深圳Ａ	0680028125	0	人民币	
300613	富瀚微	180	180	0	105.334	105.469	100.370	-4.84	-916.948	18066.600	深圳Ａ	0680028125	0	人民币	
300617	安靠智电	300	300	0	31.618	31.667	33.000	4.21	399.502	9900.000	深圳Ａ	0680028125	0	人民币	
300618	寒锐钴业	700	700	0	50.081	50.140	50.490	0.70	244.595	35343.000	深圳Ａ	0680028125	0	人民币	
300620	光库科技	400	400	0	38.630	38.682	40.500	4.70	726.476	16200.000	深圳Ａ	0680028125	0	人民币	
300623	捷捷微电	1640	1640	0	23.025	23.052	24.950	8.23	3108.717	40918.000	深圳Ａ	0680028125	0	人民币	
300627	华测导航	3000	3000	0	29.270	29.305	28.190	-3.80	-3339.793	84570.000	深圳Ａ	0680028125	0	人民币	
300628	亿联网络	300	300	0	53.149	53.220	62.340	17.14	2733.224	18702.000	深圳Ａ	0680028125	0	人民币	
300630	普利制药	100	100	0	87.405	87.544	73.120	-16.49	-1440.958	7312.000	深圳Ａ	0680028125	0	人民币	
300632	光莆股份	200	200	0	14.128	14.167	15.180	7.16	202.303	3036.000	深圳Ａ	0680028125	0	人民币	
300633	开立医疗	400	400	0	35.705	35.754	32.450	-9.24	-1320.240	12980.000	深圳Ａ	0680028125	0	人民币	
300635	中达安	600	600	0	28.119	28.156	28.930	2.75	463.895	17358.000	深圳Ａ	0680028125	0	人民币	
300636	同和药业	200	200	0	27.512	27.565	30.280	9.86	542.423	6056.000	深圳Ａ	0680028125	0	人民币	
300638	广和通	1580	1580	0	43.496	43.547	46.510	6.80	4675.407	73485.800	深圳Ａ	0680028125	0	人民币	
300639	凯普生物	660	660	0	-11.384	0.000	37.280	0.00	32088.143	24604.800	深圳Ａ	0680028125	0	人民币	
300642	透景生命	1600	1600	0	45.925	45.979	47.010	2.24	1647.245	75216.000	深圳Ａ	0680028125	0	人民币	
300651	金陵体育	100	100	0	30.205	30.286	30.190	-0.32	-9.579	3019.000	深圳Ａ	0680028125	0	人民币	
300657	弘信电子	630	630	0	15.396	15.420	15.430	0.07	6.505	9720.900	深圳Ａ	0680028125	0	人民币	
300658	延江股份	138	138	0	94.309	94.442	31.190	-67.00	-8719.812	4304.220	深圳Ａ	0680028125	0	人民币	
300659	中孚信息	280	280	0	61.463	61.544	58.800	-4.46	-767.433	16464.000	深圳Ａ	0680028125	0	人民币	
300662	科锐国际	100	100	0	42.972	43.066	43.880	1.89	81.324	4388.000	深圳Ａ	0680028125	0	人民币	
300664	鹏鹞环保	400	400	0	8.770	8.791	8.900	1.24	43.369	3560.000	深圳Ａ	0680028125	0	人民币	
300667	必创科技	300	300	0	28.235	28.281	28.240	-0.14	-12.141	8472.000	深圳Ａ	0680028125	0	人民币	
300669	沪宁股份	90	90	0	38.480	38.575	30.580	-20.76	-718.807	2752.200	深圳Ａ	0680028125	0	人民币	
300671	富满电子	500	500	0	25.822	25.858	28.810	11.42	1474.307	14405.000	深圳Ａ	0680028125	0	人民币	
300672	国科微	400	400	0	51.649	51.714	51.630	-0.16	-33.665	20652.000	深圳Ａ	0680028125	0	人民币	
300673	佩蒂股份	600	600	0	32.389	32.430	35.300	8.85	1719.996	21180.000	深圳Ａ	0680028125	0	人民币	
300674	宇信科技	300	300	0	36.010	36.063	41.000	13.70	1479.454	12300.000	深圳Ａ	0680028125	0	人民币	
300676	华大基因	1272	1272	0	83.101	83.199	120.400	44.71	47263.612	153148.800	深圳Ａ	0680028125	0	人民币	
300677	英科医疗	1800	1800	0	77.972	78.064	89.720	14.93	20955.835	161496.000	深圳Ａ	0680028125	0	人民币	
300678	中科信息	800	800	0	22.398	22.427	21.920	-2.26	-405.287	17536.000	深圳Ａ	0680028125	0	人民币	
300679	电连技术	432	432	0	35.012	35.059	33.820	-3.54	-534.846	14610.240	深圳Ａ	0680028125	0	人民币	
300682	朗新科技	300	300	0	17.400	17.434	16.910	-3.01	-157.174	5073.000	深圳Ａ	0680028125	0	人民币	
300683	海特生物	200	200	0	44.832	44.903	49.310	9.82	880.541	9862.000	深圳Ａ	0680028125	0	人民币	
300684	中石科技	200	200	0	29.118	29.173	31.700	8.67	504.933	6340.000	深圳Ａ	0680028125	0	人民币	
300686	智动力	400	400	0	21.168	21.202	22.700	7.07	598.538	9080.000	深圳Ａ	0680028125	0	人民币	
300687	赛意信息	200	200	0	-22.494	0.000	18.150	0.00	8120.097	3630.000	深圳Ａ	0680028125	0	人民币	
300696	爱乐达	100	100	0	27.175	27.253	29.450	8.08	219.496	2945.000	深圳Ａ	0680028125	0	人民币	
300699	光威复材	200	200	0	59.106	59.191	58.970	-0.37	-44.230	11794.000	深圳Ａ	0680028125	0	人民币	
300701	森霸传感	200	200	0	29.523	29.578	30.660	3.66	216.145	6132.000	深圳Ａ	0680028125	0	人民币	
300702	天宇股份	600	600	0	112.781	112.914	79.500	-29.59	-20024.886	47700.000	深圳Ａ	0680028125	0	人民币	
300709	精研科技	100	100	0	-62.549	0.000	116.000	0.00	17838.068	11600.000	深圳Ａ	0680028125	0	人民币	
300715	凯伦股份	800	800	0	35.870	35.913	40.390	12.47	3577.872	32312.000	深圳Ａ	0680028125	0	人民币	
300718	长盛轴承	100	100	0	16.503	16.570	16.380	-1.15	-18.971	1638.000	深圳Ａ	0680028125	0	人民币	
300724	捷佳伟创	2200	2200	0	64.207	64.283	75.330	17.18	24275.043	165726.000	深圳Ａ	0680028125	0	人民币	
300725	药石科技	100	100	0	100.857	101.010	101.770	0.75	75.919	10177.000	深圳Ａ	0680028125	0	人民币	
300726	宏达电子	600	600	0	26.445	26.480	27.300	3.10	491.292	16380.000	深圳Ａ	0680028125	0	人民币	
300735	光弘科技	1400	1400	0	18.433	18.455	18.390	-0.35	-91.461	25746.000	深圳Ａ	0680028125	0	人民币	
300737	科顺股份	600	600	0	21.506	21.536	19.620	-8.90	-1148.607	11772.000	深圳Ａ	0680028125	0	人民币	
300738	奥飞数据	1200	1200	0	51.384	51.445	48.500	-5.72	-3529.476	58200.000	深圳Ａ	0680028125	0	人民币	
300739	明阳电路	200	200	0	19.098	19.143	19.160	0.09	3.491	3832.000	深圳Ａ	0680028125	0	人民币	
300741	华宝股份	100	100	0	31.956	32.039	31.920	-0.37	-11.856	3192.000	深圳Ａ	0680028125	0	人民币	
300750	宁德时代	7000	7000	0	131.235	131.390	149.220	13.57	124662.443	1044540.000	深圳Ａ	0680028125	0	人民币	
300751	迈为股份	100	100	0	219.433	219.707	235.150	7.03	1542.715	23515.000	深圳Ａ	0680028125	0	人民币	
300753	爱朋医疗	130	130	0	33.305	33.378	33.880	1.51	65.258	4404.400	深圳Ａ	0680028125	0	人民币	
300755	华致酒行	9600	9600	0	26.772	26.804	30.920	15.36	39470.538	296832.000	深圳Ａ	0680028125	0	人民币	
300760	迈瑞医疗	200	200	0	276.310	276.636	276.570	-0.02	-13.271	55314.000	深圳Ａ	0680028125	0	人民币	

------------------------------
保存时间：2020-06-04  09:22:49 
