时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:22:48.392    99165566        000851          高鸿股份        44800           44800           8.0034                  11943.230               370496.000              00
15:22:48.392    99165566        000931          中关村          0               0               0.0000                  -234.770                0.000                   00
15:22:48.392    99165566        002050          三花智控        14700           14700           21.6047                 4340.380                321930.000              00
15:22:48.392    99165566        002079          苏州固锝        25100           25100           13.0704                 2500.650                330567.000              00
15:22:48.392    99165566        002124          天邦股份        0               25700           12.7936                 1450.110                330245.000              00
15:22:48.392    99165566        002129          中环股份        0               0               0.0000                  -3136.350               0.000                   00
15:22:48.392    99165566        002174          游族网络        54              54              -29.8993                3022.880                1408.320                00
15:22:48.392    99165566        002214          大立科技        0               12500           27.2153                 12058.180               352250.000              00
15:22:48.392    99165566        002317          众生药业        0               21100           16.5741                 12363.530               362076.000              00
15:22:48.392    99165566        002351          漫步者          0               0               0.0000                  1064.250                0.000                   00
15:22:48.392    99165566        002382          蓝帆医疗        11700           11700           29.0718                 12147.010               352287.000              00
15:22:48.392    99165566        002385          大北农          0               0               0.0000                  -5964.240               0.000                   00
15:22:48.392    99165566        002402          和而泰          0               0               0.0000                  3377.280                0.000                   00
15:22:48.392    99165566        002425          凯撒文化        0               0               0.0000                  -5187.800               0.000                   00
15:22:48.392    99165566        002481          双塔食品        200             14200           17.0550                 3762.910                245944.000              00
15:22:48.392    99165566        002602          世纪华通        0               0               0.0000                  -16007.200              0.000                   00
15:22:48.392    99165566        002603          以岭药业        0               10500           30.8468                 3603.970                327495.000              00
15:22:48.392    99165566        002609          捷顺科技        7800            7800            12.3957                 2763.500                99450.000               00
15:22:48.392    99165566        002829          星网宇达        0               1200            32.5055                 2741.370                41748.000               00
15:22:48.392    99165566        002847          盐津铺子        0               2100            91.6503                 7496.290                199962.000              00
15:22:48.392    99165566        300009          安科生物        0               19900           17.4424                 9106.990                356210.000              00
15:22:48.392    99165566        300073          当升科技        10000           10000           33.0840                 -139.630                330700.000              00
15:22:48.392    99165566        300191          潜能恒信        0               6700            18.4413                 1331.000                124888.000              00
15:22:48.392    99165566        300273          和佳医疗        35900           35900           8.0676                  -16067.450              273558.000              00
15:22:48.392    99165566        300274          阳光电源        24300           24300           13.8203                 13844.630               349677.000              00
15:22:48.392    99165566        300280          紫天科技        800             800             46.5983                 2161.400                39440.000               00
15:22:48.392    99165566        300364          中文在线        12200           12200           8.9251                  -22266.580              86620.000               00
15:22:48.392    99165566        300373          扬杰科技        10400           10400           32.9728                 5690.560                348608.000              00
15:22:48.392    99165566        300418          昆仑万维        0               0               0.0000                  -1486.740               0.000                   00
15:22:48.392    99165566        300458          全志科技        0               0               0.0000                  12465.600               0.000                   00
15:22:48.392    99165566        300496          中科创达        4200            4300            73.5543                 17826.400               334110.000              00
15:22:48.392    99165566        300511          雪榕生物        0               23500           12.1329                 16381.530               301505.000              00
15:22:48.392    99165566        300525          博思软件        1200            1200            36.4480                 386.440                 44124.000               00
15:22:48.392    99165566        300558          贝达药业        0               0               0.0000                  28039.770               0.000                   00
15:22:48.392    99165566        300573          兴齐眼药        0               400             143.8970                441.220                 58000.000               00
15:22:48.392    99165566        300677          英科医疗        2800            2800            117.2359                29579.390               357840.000              00
15:22:48.392    99165566        300702          天宇股份        0               2800            103.9120                6742.540                297696.000              00
15:22:48.392    99165566        300709          精研科技        2880            2880            88.9363                 20775.590               276912.000              00
15:22:48.392    99165566        300738          奥飞数据        6100            6100            54.6979                 18190.950               351848.000              00
15:22:48.392    99165566        511990          华宝添益        3               3               -81763.9333             245591.722              299.922                 10
15:22:48.392    99165566        600126          杭钢股份        0               0               0.0000                  -5377.150               0.000                   10
15:22:48.392    99165566        600197          伊力特          16900           16900           20.0293                 -4382.530               334113.000              10
15:22:48.392    99165566        600211          西藏药业        700             700             59.0343                 3279.970                44604.000               10
15:22:48.392    99165566        600223          鲁商发展        0               4000            9.1816                  1673.760                38400.000               10
15:22:48.392    99165566        600438          通威股份        20100           20100           17.1253                 5119.500                349338.000              10
15:22:48.392    99165566        600503          华丽家族        0               0               0.0000                  11291.830               0.000                   10
15:22:48.392    99165566        600966          博汇纸业        4700            4700            10.0138                 640.000                 47705.000               10
15:22:48.392    99165566        600988          赤峰黄金        31400           31400           11.0251                 27473.170               373660.000              10
15:22:48.392    99165566        600993          马应龙          0               13700           23.1475                 15103.990               332225.000              10
15:22:48.392    99165566        601012          隆基股份        8700            8700            40.1339                 5185.650                354351.000              10
15:22:48.392    99165566        603301          振德医疗        7900            7900            45.1605                 50476.710               407245.000              10
15:22:48.392    99165566        603345          安井食品        1900            1900            116.2079                3404.990                224200.000              10
15:22:48.392    99165566        603378          亚士创能        0               3300            42.5109                 4089.160                144375.000              10
15:22:48.392    99165566        603444          吉比特          700             700             518.6296                21266.290               384307.000              10
15:22:48.392    99165566        603566          普莱柯          3100            3100            28.2648                 -1782.010               85839.000               10
15:22:48.392    99165566        603661          恒林股份        6300            6300            52.3718                 -13052.060              316890.000              10
15:22:48.392    99165566        603788          宁波高发        0               11000           18.0893                 -1752.380               197230.000              10
15:22:48.392    99165566        603883          老百姓          0               100             99.2969                 74.310                  10004.000               10
15:22:48.392    99165566        603960          克来机电        2300            2300            28.0126                 -212.960                64216.000               10
15:22:48.392    99165566        603987          康德莱          20000           20000           16.9270                 7659.460                346200.000              10
