时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:17:13.329    99167896        000004          国农科技        100             100             28.7457                 -6.570                  2868.000                00
15:17:13.329    99167896        000006          深振业Ａ        0               1900            7.4699                  1539.240                15732.000               00
15:17:13.329    99167896        000007          全新好          100             100             8.6517                  -5.170                  860.000                 00
15:17:13.329    99167896        000009          中国宝安        12100           12100           8.5965                  -2740.800               101277.000              00
15:17:13.329    99167896        000010          美丽生态        700             700             4.1966                  -32.590                 2905.000                00
15:17:13.329    99167896        000011          深物业A         0               0               0.0000                  103140.290              0.000                   00
15:17:13.329    99167896        000012          南玻Ａ          7800            7800            5.9902                  388.260                 47112.000               00
15:17:13.329    99167896        000014          沙河股份        1100            1100            13.1717                 251.110                 14740.000               00
15:17:13.329    99167896        000016          深康佳Ａ        36100           36100           8.6361                  -51120.810              260642.000              00
15:17:13.329    99167896        000019          深粮控股        2100            2100            9.5214                  -45.000                 19950.000               00
15:17:13.329    99167896        000020          深华发Ａ        300             300             12.5564                 190.070                 3957.000                00
15:17:13.329    99167896        000023          深天地Ａ        400             400             18.1961                 413.560                 7692.000                00
15:17:13.329    99167896        000025          特力Ａ          500             500             20.9582                 -24.100                 10455.000               00
15:17:13.329    99167896        000026          飞亚达          0               0               0.0000                  5086.180                0.000                   00
15:17:13.329    99167896        000027          深圳能源        700             700             5.6811                  -7.800                  3969.000                00
15:17:13.329    99167896        000028          国药一致        100             100             45.8583                 389.170                 4975.000                00
15:17:13.329    99167896        000030          富奥股份        0               1100            8.4491                  -812.990                8481.000                00
15:17:13.329    99167896        000032          深桑达Ａ        0               500             25.1613                 2334.350                14915.000               00
15:17:13.329    99167896        000034          神州数码        100             100             22.0344                 179.560                 2383.000                00
15:17:13.329    99167896        000037          深南电A         1500            1500            19.1998                 285.250                 29085.000               00
15:17:13.329    99167896        000039          中集集团        100             100             8.3217                  1.830                   834.000                 00
15:17:13.329    99167896        000045          深纺织Ａ        0               1400            9.8229                  121.970                 13874.000               00
