时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:14:15.953    27409589        000009          中国宝安        0               1200            8.5197                  24.320                  10248.000               00
15:14:15.953    27409589        000030          富奥股份        0               4400            6.3319                  -712.350                27148.000               00
15:14:15.953    27409589        000032          深桑达Ａ        300             300             22.3045                 -214.340                6477.000                00
15:14:15.953    27409589        000158          常山北明        0               200             10.5856                 16.890                  2134.000                00
15:14:15.953    27409589        000403          双林生物        900             900             71.0113                 313.840                 64224.000               00
15:14:15.953    27409589        000501          鄂武商Ａ        0               400             17.3018                 -20.700                 6900.000                00
15:14:15.953    27409589        000503          国新健康        0               0               0.0000                  83.750                  0.000                   00
15:14:15.953    27409589        000513          丽珠集团        100             100             48.0996                 -112.960                4697.000                00
15:14:15.953    27409589        000526          紫光学大        200             400             55.5103                 -592.130                21612.000               00
15:14:15.953    27409589        000567          海德股份        0               3800            14.1580                 -3146.420               50654.000               00
15:14:15.953    27409589        000599          青岛双星        0               0               0.0000                  2.540                   0.000                   00
15:14:15.953    27409589        000697          炼石航空        0               0               0.0000                  -23.980                 0.000                   00
15:14:15.953    27409589        000739          普洛药业        0               0               0.0000                  355.670                 0.000                   00
15:14:15.953    27409589        000799          酒鬼酒          0               600             44.8736                 23571.860               50496.000               00
15:14:15.953    27409589        000802          北京文化        0               0               0.0000                  42.220                  0.000                   00
15:14:15.953    27409589        000851          高鸿股份        0               1100            8.4598                  -175.750                9130.000                00
15:14:15.953    27409589        000877          天山股份        500             500             15.0030                 628.500                 8130.000                00
15:14:15.953    27409589        000878          云南铜业        300             600             10.7943                 363.400                 6840.000                00
15:14:15.953    27409589        000895          双汇发展        0               100             46.4328                 111.720                 4755.000                00
15:14:15.953    27409589        000910          大亚圣象        0               100             15.7087                 13.130                  1584.000                00
15:14:15.953    27409589        000918          嘉凯城          100             300             4.7544                  16.680                  1443.000                00
15:14:15.953    27409589        000931          中关村          0               1400            11.5687                 -2168.150               14028.000               00
15:14:15.953    27409589        000989          九芝堂          200             400             9.8861                  117.560                 4072.000                00
15:14:15.953    27409589        000990          诚志股份        0               100             12.8659                 70.410                  1357.000                00
15:14:15.953    27409589        001696          宗申动力        300             300             6.4013                  2.620                   1923.000                00
15:14:15.953    27409589        002008          大族激光        0               0               0.0000                  -3.570                  0.000                   00
15:14:15.953    27409589        002019          亿帆医药        1600            1600            22.4916                 -354.600                35632.000               00
15:14:15.953    27409589        002028          思源电气        0               100             20.1281                 37.190                  2050.000                00
15:14:15.953    27409589        002030          达安基因        0               2000            26.1658                 208.470                 52540.000               00
15:14:15.953    27409589        002044          美年健康        3800            7600            13.8927                 4691.540                110276.000              00
15:14:15.953    27409589        002050          三花智控        0               4200            20.6342                 5484.320                92148.000               00
15:14:15.953    27409589        002080          中材科技        0               100             15.0000                 -10.000                 1490.000                00
15:14:15.953    27409589        002084          海鸥住工        0               0               0.0000                  576.210                 0.000                   00
15:14:15.953    27409589        002107          沃华医药        0               0               0.0000                  0.730                   0.000                   00
15:14:15.953    27409589        002124          天邦股份        600             600             12.7926                 52.460                  7728.000                00
15:14:15.953    27409589        002126          银轮股份        0               300             13.0791                 36.260                  3960.000                00
15:14:15.953    27409589        002127          南极电商        500             500             22.0816                 -430.810                10610.000               00
15:14:15.953    27409589        002129          中环股份        1800            1800            21.4610                 2104.260                40734.000               00
15:14:15.953    27409589        002153          石基信息        100             100             38.8178                 -124.780                3757.000                00
15:14:15.953    27409589        002174          游族网络        1100            1100            25.7906                 -286.670                28083.000               00
15:14:15.953    27409589        002179          中航光电        0               100             40.1100                 52.000                  4063.000                00
15:14:15.953    27409589        002180          纳思达          200             200             33.0866                 -187.320                6430.000                00
15:14:15.953    27409589        002182          云海金属        0               0               0.0000                  43.810                  0.000                   00
15:14:15.953    27409589        002197          证通电子        600             1200            10.3732                 -279.860                12168.000               00
15:14:15.953    27409589        002208          合肥城建        0               2300            9.6079                  3247.910                25346.000               00
15:14:15.953    27409589        002212          南洋股份        300             300             27.2784                 -332.520                7851.000                00
15:14:15.953    27409589        002214          大立科技        400             800             28.4405                 -40.370                 22712.000               00
15:14:15.953    27409589        002223          鱼跃医疗        400             400             36.3173                 -162.900                14364.000               00
15:14:15.953    27409589        002226          江南化工        400             400             5.3397                  144.120                 2280.000                00
15:14:15.953    27409589        002236          大华股份        0               500             20.0399                 20.030                  10040.000               00
15:14:15.953    27409589        002240          威华股份        8100            8100            12.9279                 1798.830                106515.000              00
15:14:15.953    27409589        002250          联化科技        0               100             23.1693                 10.070                  2327.000                00
15:14:15.953    27409589        002254          泰和新材        200             200             11.5045                 419.110                 2720.000                00
15:14:15.953    27409589        002262          恩华药业        0               0               0.0000                  -66.940                 0.000                   00
15:14:15.953    27409589        002291          星期六          0               100             23.5668                 -43.680                 2313.000                00
