时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:07:36.750    56135092        000403          双林生物        34700           39100           73.5500                 37146.700               2912950.000             00
15:07:36.750    56135092        000513          丽珠集团        57600           57600           44.2232                 141510.090              2688768.000             00
15:07:36.750    56135092        000657          中钨高新        63600           63600           6.1518                  2430.630                393684.000              00
15:07:36.750    56135092        002106          莱宝高科        0               0               0.0000                  101011.170              0.000                   00
15:07:36.750    56135092        002153          石基信息        0               60800           38.0166                 -37486.360              2273920.000             00
15:07:36.750    56135092        002293          罗莱生活        40520           40520           9.6058                  -8338.480               380888.000              00
15:07:36.750    56135092        002312          三泰控股        100050          100050          4.9405                  -33065.390              461230.500              00
15:07:36.750    56135092        002327          富安娜          94700           94700           7.0685                  8661.870                678052.000              00
15:07:36.750    56135092        002352          顺丰控股        32500           32500           55.7945                 -8919.770               1804400.000             00
15:07:36.750    56135092        002484          江海股份        290400          290400          9.4381                  9275.920                2750088.000             00
15:07:36.750    56135092        002555          三七互娱        119400          119400          41.1087                 392977.030              5301360.000             00
15:07:36.750    56135092        002568          百润股份        24800           24800           43.8430                 23485.770               1110792.000             00
15:07:36.750    56135092        002626          金达威          167971          167971          24.8022                 301984.630              4468028.600             00
15:07:36.750    56135092        002705          新宝股份        27000           27000           33.2366                 58412.900               955800.000              00
15:07:36.750    56135092        002714          牧原股份        12310           12310           69.1855                 151591.480              1003265.000             00
15:07:36.750    56135092        002749          国光股份        26700           37400           12.6908                 9693.300                484330.000              00
15:07:36.750    56135092        002777          久远银海        89880           89880           28.7692                 111523.140              2697298.800             00
15:07:36.750    56135092        002812          恩捷股份        73131           73131           59.2036                 661572.840              4991190.750             00
15:07:36.750    56135092        002821          凯莱英          22500           22500           218.4626                324166.200              5239575.000             00
15:07:36.750    56135092        002829          星网宇达        49500           49500           31.4382                 185715.410              1741905.000             00
15:07:36.750    56135092        002841          视源股份        6500            6500            97.2883                 335.860                 632710.000              00
15:07:36.750    56135092        002861          瀛通通讯        30100           30100           27.4425                 21898.070               847917.000              00
15:07:36.750    56135092        002880          卫光生物        43150           43150           60.6768                 174463.660              2792668.000             00
15:07:36.750    56135092        002891          中宠股份        39400           39400           39.2357                 53360.000               1599246.000             00
15:07:36.750    56135092        002901          大博医疗        19500           21500           92.8688                 285546.200              2282225.000             00
15:07:36.750    56135092        002913          奥士康          20300           20300           52.6389                 110860.910              1179430.000             00
15:07:36.750    56135092        002916          深南电路        16700           16700           153.7576                214634.530              2782387.000             00
15:07:36.750    56135092        002947          恒铭达          97              97              -5325.8857              522751.010              6140.100                00
15:07:36.750    56135092        082861          瀛通配债        746             746             0.0000                  0.000                   0.000                   00
15:07:36.750    56135092        300119          瑞普生物        35400           35400           13.9234                 280956.740              773844.000              00
15:07:36.750    56135092        300138          晨光生物        25200           25200           12.1444                 -15986.160              290052.000              00
15:07:36.750    56135092        300196          长海股份        34000           34000           10.8382                 -1300.120               367200.000              00
15:07:36.750    56135092        300220          金运激光        44040           80500           37.3974                 -82702.780              2927785.000             00
15:07:36.750    56135092        300258          精锻科技        22900           22900           11.2738                 -9705.070               248465.000              00
15:07:36.750    56135092        300308          中际旭创        32300           32300           62.8227                 -33357.730              1995817.000             00
15:07:36.750    56135092        300327          中颖电子        99800           99800           29.8093                 353361.000              3328330.000             00
15:07:36.750    56135092        300395          菲利华          87500           129700          28.8178                 599502.920              4337168.000             00
15:07:36.750    56135092        300413          芒果超媒        0               57800           62.5184                 -64066.110              3549498.000             00
15:07:36.750    56135092        300423          鲁亿通          75900           75900           14.6010                 -154908.580             953304.000              00
15:07:36.750    56135092        300440          运达科技        141300          141300          10.1117                 -15778.270              1413000.000             00
15:07:36.750    56135092        300462          华铭智能        30500           30500           21.8677                 41854.260               708820.000              00
15:07:36.750    56135092        300476          胜宏科技        64900           64900           23.3138                 36097.140               1549163.000             00
15:07:36.750    56135092        300504          天邑股份        11200           11200           19.0464                 90424.220               303744.000              00
15:07:36.750    56135092        300552          万集科技        680             680             -14.8951                38817.890               28689.200               00
15:07:36.750    56135092        300559          佳发教育        127650          127650          21.2501                 81682.250               2794258.500             00
15:07:36.750    56135092        300566          激智科技        75800           75800           25.5047                 159584.980              2092838.000             00
15:07:36.750    56135092        300572          安车检测        0               0               0.0000                  297355.650              0.000                   00
15:07:36.750    56135092        300577          开润股份        24300           24300           28.2424                 2129.590                688419.000              00
15:07:36.750    56135092        300607          拓斯达          35300           35300           43.6877                 -96642.090              1445535.000             00
15:07:36.750    56135092        300628          亿联网络        35300           35300           62.1033                 242392.990              2434641.000             00
15:07:36.750    56135092        300651          金陵体育        20100           20100           32.9696                 4028.100                666717.000              00
15:07:36.750    56135092        300653          正海生物        0               6400            76.9257                 -4644.530               487680.000              00
15:07:36.750    56135092        300673          佩蒂股份        75000           75000           36.6104                 152968.420              2898750.000             00
