时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:26:57.633    56699491        000009          中国宝安        0               152700          10.0475                 47721.950               1581972.000             00
15:26:57.633    56699491        000012          南玻Ａ          0               259700          6.2605                  -39093.870              1586767.000             00
15:26:57.633    56699491        000032          深桑达Ａ        0               28100           26.5798                 13213.160               760105.000              00
15:26:57.633    56699491        000034          神州数码        62500           62500           23.2047                 12208.510               1462500.000             00
15:26:57.633    56699491        000066          中国长城        0               53600           15.9757                 -1375.660               854920.000              00
15:26:57.633    56699491        000070          特发信息        0               50400           11.3246                 -1239.000               569520.000              00
15:26:57.633    56699491        000100          TCL科技         0               231000          7.1256                  -38258.680              1607760.000             00
15:26:57.633    56699491        000155          川能动力        65100           65100           5.6598                  -13010.000              355446.000              00
15:26:57.633    56699491        000403          双林生物        0               0               0.0000                  -16224.220              0.000                   00
15:26:57.633    56699491        000425          徐工机械        164800          164800          6.9761                  12179.910               1161840.000             00
15:26:57.633    56699491        000538          云南白药        0               0               0.0000                  -54937.580              0.000                   00
15:26:57.633    56699491        000547          航天发展        34000           34000           17.4045                 4268.580                596020.000              00
15:26:57.633    56699491        000592          平潭发展        391700          391700          3.8722                  -51793.140              1464958.000             00
15:26:57.633    56699491        000612          焦作万方        56000           56000           8.1710                  6103.450                463680.000              00
15:26:57.633    56699491        000738          航发控制        0               80100           18.8971                 1034.400                1514691.000             00
15:26:57.633    56699491        000750          国海证券        129640          279640          5.6461                  98977.160               1677840.000             00
15:26:57.633    56699491        000778          新兴铸管        0               15800           3.9708                  -11.920                 62726.000               00
15:26:57.633    56699491        000795          英洛华          226912          226912          6.6120                  -4989.880               1495350.080             00
15:26:57.633    56699491        000830          鲁西化工        0               7100            11.4344                 -1664.420               79520.000               00
15:26:57.633    56699491        000859          国风塑业        0               0               0.0000                  -28336.390              0.000                   00
15:26:57.633    56699491        000908          景峰医药        30900           30900           5.5472                  4721.430                176130.000              00
15:26:57.633    56699491        000923          河钢资源        13700           13700           15.5687                 -14230.430              199061.000              00
15:26:57.633    56699491        000938          紫光股份        33400           33400           46.2888                 -51729.710              1494316.000             00
15:26:57.633    56699491        000960          锡业股份        10              10              6283.2210               -62733.210              99.000                  00
15:26:57.633    56699491        000976          华铁股份        0               26100           7.1390                  -5194.410               181134.000              00
15:26:57.633    56699491        000977          浪潮信息        0               0               0.0000                  -112347.520             0.000                   00
15:26:57.633    56699491        002022          科华生物        72400           72400           20.7539                 18538.590               1521124.000             00
15:26:57.633    56699491        002049          紫光国微        13100           13100           116.0311                110943.240              1630950.000             00
15:26:57.633    56699491        002050          三花智控        0               0               0.0000                  19459.660               0.000                   00
15:26:57.633    56699491        002081          金螳螂          0               76700           9.0934                  -4864.450               692601.000              00
15:26:57.633    56699491        002124          天邦股份        94200           94200           16.6283                 48206.440               1614588.000             00
15:26:57.633    56699491        002139          拓邦股份        0               0               0.0000                  -70740.810              0.000                   00
15:26:57.633    56699491        002181          粤传媒          54427           54427           5.4837                  -1290.480               297171.420              00
15:26:57.633    56699491        002201          九鼎新材        30              30              1807.4093               -53771.080              451.200                 00
15:26:57.633    56699491        002230          科大讯飞        0               0               0.0000                  -51667.910              0.000                   00
15:26:57.633    56699491        002235          安妮股份        0               67600           9.4437                  5830.730                644228.000              00
15:26:57.633    56699491        002239          奥特佳          49900           256300          6.0337                  -6073.610               1540363.000             00
15:26:57.633    56699491        002268          卫士通          28700           28700           23.3885                 -32674.730              638575.000              00
15:26:57.633    56699491        002288          超华科技        0               0               0.0000                  23091.770               0.000                   00
15:26:57.633    56699491        002292          奥飞娱乐        0               165000          10.1951                 7409.120                1689600.000             00
15:26:57.633    56699491        002317          众生药业        31400           31400           15.9152                 4547.060                504284.000              00
15:26:57.633    56699491        002373          千方科技        61400           61400           25.7134                 -78185.900              1500616.000             00
15:26:57.633    56699491        002382          蓝帆医疗        16000           16000           32.1702                 -4323.710               510400.000              00
15:26:57.633    56699491        002398          垒知集团        0               0               0.0000                  29095.540               0.000                   00
15:26:57.633    56699491        002425          凯撒文化        57600           97600           17.2070                 -259319.610             1420080.000             00
15:26:57.633    56699491        002429          兆驰股份        72200           232200          6.5860                  172745.980              1702026.000             00
15:26:57.633    56699491        002467          二六三          142900          142900          8.6580                  -131178.380             1106046.000             00
15:26:57.633    56699491        002500          山西证券        36000           36000           9.6945                  -46242.300              302760.000              00
15:26:57.633    56699491        002560          通达股份        0               0               0.0000                  22773.080               0.000                   00
15:26:57.633    56699491        002568          百润股份        8900            8900            50.2951                 10634.940               458261.000              00
15:26:57.633    56699491        002613          北玻股份        265900          265900          4.5467                  83311.290               1292274.000             00
15:26:57.633    56699491        002614          奥佳华          76800           76800           11.9714                 42132.800               961536.000              00
15:26:57.633    56699491        002618          丹邦科技        50              50              2518.0016               -125414.580             485.500                 00
15:26:57.633    56699491        002707          众信旅游        0               0               0.0000                  836.170                 0.000                   00
15:26:57.633    56699491        002709          天赐材料        0               0               0.0000                  15950.740               0.000                   00
15:26:57.633    56699491        002717          岭南股份        95              95              150.8839                -13923.570              410.400                 00
15:26:57.633    56699491        002797          第一创业        148110          148110          10.9913                 -140903.680             1487024.400             00
15:26:57.633    56699491        002920          德赛西威        3700            3700            65.1300                 44511.180               285492.000              00
15:26:57.633    56699491        002932          明德生物        2700            2700            93.8137                 11302.890               264600.000              00
15:26:57.633    56699491        002937          兴瑞科技        0               9400            16.4113                 927.710                 155194.000              00
15:26:57.633    56699491        300017          网宿科技        0               0               0.0000                  -29812.180              0.000                   00
15:26:57.633    56699491        300034          钢研高纳        2400            2400            18.9543                 3109.630                48600.000               00
15:26:57.633    56699491        300037          新宙邦          12000           12000           62.5206                 -49686.780              700560.000              00
15:26:57.633    56699491        300077          国民技术        64200           64200           9.6669                  -119857.370             500760.000              00
15:26:57.633    56699491        300118          东方日升        96600           96600           15.9866                 242796.640              1787100.000             00
15:26:57.633    56699491        300119          瑞普生物        0               0               0.0000                  -860.070                0.000                   00
15:26:57.633    56699491        300136          信维通信        0               0               0.0000                  -30011.310              0.000                   00
15:26:57.633    56699491        300148          天舟文化        205100          205100          5.6118                  52947.330               1203937.000             00
15:26:57.633    56699491        300183          东软载波        69700           69700           20.9886                 9855.140                1472761.000             00
15:26:57.633    56699491        300194          福安药业        192700          192700          6.0680                  13878.820               1183178.000             00
15:26:57.633    56699491        300222          科大智能        4900            4900            9.1817                  -1576.550               43414.000               00
15:26:57.633    56699491        300229          拓尔思          0               0               0.0000                  123312.210              0.000                   00
15:26:57.633    56699491        300273          和佳医疗        0               0               0.0000                  -12920.660              0.000                   00
15:26:57.633    56699491        300280          紫天科技        19500           19500           58.0301                 -90287.910              1041300.000             00
15:26:57.633    56699491        300292          吴通控股        90100           90100           6.9505                  -157720.870             468520.000              00
15:26:57.633    56699491        300293          蓝英装备        0               42900           26.4948                 29394.120               1166022.000             00
15:26:57.633    56699491        300296          利亚德          27700           27700           7.2532                  -643.160                200271.000              00
15:26:57.633    56699491        300324          旋极信息        25300           25300           6.4169                  18042.150               180389.000              00
15:26:57.633    56699491        300357          我武生物        3500            3500            79.7324                 -66158.570              212905.000              00
15:26:57.633    56699491        300377          赢时胜          64              64              2340.5834               -149163.100             634.240                 00
15:26:57.633    56699491        300382          斯莱克          29400           29400           9.1912                  7315.750                277536.000              00
15:26:57.633    56699491        300496          中科创达        0               0               0.0000                  -1198.150               0.000                   00
15:26:57.633    56699491        300497          富祥药业        0               0               0.0000                  -10151.120              0.000                   00
15:26:57.633    56699491        300526          中潜股份        0               0               0.0000                  12880.950               0.000                   00
15:26:57.633    56699491        300639          凯普生物        0               0               0.0000                  7049.830                0.000                   00
15:26:57.633    56699491        300677          英科医疗        7100            7100            185.1274                -136656.390             1177748.000             00
15:26:57.633    56699491        300741          华宝股份        25500           25500           66.4158                 -153403.690             1540200.000             00
15:26:57.633    56699491        300775          三角防务        0               53400           26.2151                 123613.980              1523502.000             00
15:26:57.633    56699491        511990          华宝添益        7               7               -14018.1329             98827.063               700.133                 10
15:26:57.633    56699491        600057          厦门象屿        255900          255900          6.3049                  75528.800               1688940.000             10
15:26:57.633    56699491        600129          太极集团        0               0               0.0000                  -19082.420              0.000                   10
15:26:57.633    56699491        600151          航天机电        0               71100           5.4921                  -2989.940               387495.000              10
15:26:57.633    56699491        600211          西藏药业        0               19600           83.5656                 65354.050               1703240.000             10
15:26:57.633    56699491        600223          鲁商发展        3176            3176            8.6802                  11814.070               39382.400               10
15:26:57.633    56699491        600271          航天信息        0               84700           18.9343                 -22383.210              1581349.000             10
15:26:57.633    56699491        600285          羚锐制药        0               71600           10.2399                 20770.140               753948.000              10
15:26:57.633    56699491        600336          澳柯玛          111600          123500          6.2298                  2500.630                771875.000              10
15:26:57.633    56699491        600352          浙江龙盛        90300           112600          14.4874                 84747.920               1716024.000             10
15:26:57.633    56699491        600372          中航电子        0               85800           17.4212                 -1814.730               1492920.000             10
15:26:57.633    56699491        600391          航发科技        70              70              -2443.4149              172636.440              1597.400                10
15:26:57.633    56699491        600418          江淮汽车        0               0               0.0000                  26681.610               0.000                   10
15:26:57.633    56699491        600499          科达制造        105200          105200          4.5344                  12162.820               489180.000              10
15:26:57.633    56699491        600515          海航基础        0               900             7.6616                  -46.450                 6849.000                10
15:26:57.633    56699491        600536          中国软件        15700           15700           100.0777                -34032.830              1537187.000             10
15:26:57.633    56699491        600551          时代出版        0               17000           10.2574                 43.420                  174420.000              10
15:26:57.633    56699491        600557          康缘药业        0               9000            15.0482                 -1153.410               134280.000              10
15:26:57.633    56699491        600622          光大嘉宝        0               0               0.0000                  -32643.450              0.000                   10
15:26:57.633    56699491        600645          中源协和        19000           19000           29.4420                 -52288.450              507110.000              10
15:26:57.633    56699491        600673          东阳光          168200          168200          7.3378                  71015.920               1305232.000             10
15:26:57.633    56699491        600681          百川能源        0               0               0.0000                  -3569.280               0.000                   10
15:26:57.633    56699491        600682          南京新百        0               107700          15.3195                 21588.620               1671504.000             10
15:26:57.633    56699491        600705          中航资本        168000          168000          4.9975                  12173.690               851760.000              10
15:26:57.633    56699491        600760          中航沈飞        87              87              -1535.2592              138860.630              5293.080                10
15:26:57.633    56699491        600782          新钢股份        0               187300          4.5439                  -2595.690               848469.000              10
