账户,备注,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比率,参考盈亏,SymbolFull
20300226218,lh29,000065,北方国际,300,300,300,0,0,0,8.39,8.46,-2.76%,2538.00,0.82%,20.70,000065.SZ
20300226218,lh29,000070,特发信息,174800,144800,144800,0,0,30000,11.40,12.98,-1.74%,1879503.93,13.89%,229248.02,000070.SZ
20300226218,lh29,000537,广宇发展,91700,91700,91700,0,0,0,8.33,8.47,1.93%,776699.02,1.74%,13296.52,000537.SZ
20300226218,lh29,000661,长春高新,5300,5300,5300,0,0,0,491.53,484.19,-1.50%,2566207.01,-1.49%,-38901.99,000661.SZ
20300226218,lh29,000710,贝瑞基因,100,100,100,0,0,0,88.20,77.38,0.49%,7738.00,-12.27%,-1082.10,000710.SZ
20300226218,lh29,000858,五粮液,12200,12200,12200,0,0,0,213.70,207.26,-1.78%,2528571.93,-3.01%,-78555.87,000858.SZ
20300226218,lh29,000875,吉电股份,415300,167100,167100,0,0,248200,4.50,4.26,-2.74%,711846.04,-5.39%,-40550.29,000875.SZ
20300226218,lh29,002020,京新药业,168000,168000,168000,0,0,0,14.88,14.47,0.00%,2430960.04,-2.73%,-68207.96,002020.SZ
20300226218,lh29,002028,思源电气,82700,82700,82700,0,0,0,27.51,28.43,0.42%,2351161.03,3.34%,75918.63,002028.SZ
20300226218,lh29,002097,山河智能,49600,49600,49600,0,0,0,8.05,8.48,5.60%,420607.98,5.34%,21327.98,002097.SZ
20300226218,lh29,002182,云海金属,21700,0,0,0,0,21700,--,12.10,-3.20%,0.00,--,0.00,002182.SZ
20300226218,lh29,002190,成飞集成,300,300,300,0,0,0,24.81,28.00,10.02%,8400.00,12.88%,958.20,002190.SZ
20300226218,lh29,002225,濮耐股份,27000,0,0,0,0,27000,--,4.69,-2.29%,0.00,--,0.00,002225.SZ
20300226218,lh29,002233,塔牌集团,14400,14400,14400,0,0,0,16.00,16.35,1.68%,235440.01,2.22%,5112.01,002233.SZ
20300226218,lh29,002312,三泰控股,28500,28500,28500,0,0,0,5.90,6.05,0.33%,172425.01,2.59%,4360.51,002312.SZ
20300226218,lh29,002410,广联达,21400,21400,21400,0,0,0,74.33,72.96,-3.15%,1561343.98,-1.84%,-29232.42,002410.SZ
20300226218,lh29,002413,雷科防务,72800,0,0,0,0,72800,--,11.30,4.24%,0.00,--,0.00,002413.SZ
20300226218,lh29,002424,贵州百灵,35700,35700,35700,0,0,0,9.78,9.43,-2.28%,336651.01,-3.62%,-12637.79,002424.SZ
20300226218,lh29,002515,金字火腿,42200,0,0,0,0,42200,--,7.36,-2.26%,0.00,--,0.00,002515.SZ
20300226218,lh29,002519,银河电子,210500,210500,210500,0,0,0,4.95,5.08,-0.39%,1069339.98,2.58%,26943.98,002519.SZ
20300226218,lh29,002531,天顺风能,188900,0,0,0,0,188900,--,7.56,-0.13%,0.00,--,0.00,002531.SZ
20300226218,lh29,002539,云图控股,27900,0,0,0,0,27900,--,7.20,-2.31%,0.00,--,0.00,002539.SZ
20300226218,lh29,002653,海思科,47501,47501,47501,0,0,0,28.44,27.73,-2.15%,1317202.71,-2.50%,-33725.73,002653.SZ
20300226218,lh29,002675,东诚药业,5500,5500,5500,0,0,0,28.43,27.36,-3.53%,150480.00,-3.77%,-5890.50,002675.SZ
20300226218,lh29,002688,金河生物,20,0,0,0,0,20,--,8.36,-2.22%,0.00,--,0.00,002688.SZ
20300226218,lh29,002705,新宝股份,34900,34900,34900,0,0,0,46.55,46.15,-0.69%,1610635.05,-0.85%,-13820.35,002705.SZ
20300226218,lh29,002737,葵花药业,7515,7515,7515,0,0,0,15.74,15.63,-1.45%,117459.45,-0.69%,-819.13,002737.SZ
20300226218,lh29,002810,山东赫达,19500,19500,19500,0,0,0,38.72,37.32,-4.01%,727739.99,-3.62%,-27319.51,002810.SZ
20300226218,lh29,002847,盐津铺子,10000,10000,10000,0,0,0,122.74,129.80,4.09%,1298000.03,5.76%,70650.03,002847.SZ
20300226218,lh29,002887,绿茵生态,103000,103000,103000,0,0,0,14.95,14.48,-1.76%,1491439.95,-3.15%,-48513.05,002887.SZ
20300226218,lh29,002930,宏川智慧,17900,17900,17900,0,0,0,23.40,23.20,0.69%,415280.01,-0.87%,-3633.69,002930.SZ
20300226218,lh29,002935,天奥电子,8400,8400,8400,0,0,0,20.94,31.56,1.81%,265104.00,50.73%,89224.80,002935.SZ
20300226218,lh29,002940,昂利康,5000,5000,5000,0,0,0,66.23,57.80,-3.15%,289000.00,-12.72%,-42135.00,002940.SZ
20300226218,lh29,002945,华林证券,39400,39400,39400,0,0,0,17.01,16.13,-4.27%,635521.97,-5.17%,-34672.03,002945.SZ
20300226218,lh29,080070,特发配债,1177,1177,1177,0,0,0,--,--,--,117700.00,--,117700.00,080070.SZ
20300226218,lh29,300005,探路者,49600,49600,49600,0,0,0,4.55,4.84,4.09%,240064.01,6.47%,14582.41,300005.SZ
20300226218,lh29,300043,星辉娱乐,62900,62900,62900,0,0,0,4.16,3.93,-2.00%,247197.00,-5.42%,-14152.50,300043.SZ
