账户,证券代码,证券名称,买卖,成交量,成交均价,成交金额
"7900000219","603718.SH","海利生物","买入","10200","44.8841176568627","457818.0001"
"7900000219","603608.SH","天创时尚","卖出","21500","10.274511627907","220902"
"8009205008","688126.SH","沪硅产业","融券卖出","15000","53.23","798450"
"7900000219","000710.SZ","贝瑞基因","买入","1800","81.955","147519"
"7900000219","000766.SZ","通化金马","卖出","14100","5.2987945035461","74713.0025"
"9912900268","300378.SZ","鼎捷软件","卖出","17400","35.57","618918"
"8009205008","688126.SH","沪硅产业","买入","15000","53.286984","799304.76"
"7900000219","300501.SZ","海顺新材","买入","2100","30.1166666666667","63245"
"7900000219","002845.SZ","同兴达","买入","6000","30.13","180780"
"7900000219","002083.SZ","孚日股份","卖出","33100","5.68202416918429","188075"
"7900000219","601607.SH","上海医药","买入","15200","23.9868421052632","364600"
"7900000219","600690.SH","海尔智家","买入","12700","21.7055905511811","275661"
"7900000219","300303.SZ","聚飞光电","卖出","28800","7.01704861111111","202091"
"7900000219","300122.SZ","智飞生物","买入","16000","173.937350025","2782997.6004"
"7900000219","300292.SZ","吴通控股","卖出","1100","5.30272727272727","5833"
"7900000219","600129.SH","太极集团","卖出","14500","17.1222758896552","248273.0004"
"7900000219","600633.SH","浙数文化","买入","12500","11.9976","149970"
"7900000219","000153.SZ","丰原药业","买入","28600","12.8257342657343","366816"
"7900000219","002055.SZ","得润电子","卖出","14800","17.2685135405405","255574.0004"
"7900000219","002675.SZ","东诚药业","买入","9000","27.0474443555556","243426.9992"
"52300000322","300151.SZ","昌红科技","买入","8600","25.4983719186047","219285.9985"
"7900000219","002286.SZ","保龄宝","买入","26400","18.3978787765151","485703.9997"
"7900000219","603223.SH","恒通股份","买入","100","15.02","1502"
"8009214188","688126.SH","沪硅产业","卖出","29974","55.0942081470608","1651393.795"
"8009214188","688126.SH","沪硅产业","买入","30049","54.8038503777164","1646800.9"
"8009205008","600196.SH","复星医药","融券卖出","54500","70.4671559633028","3840460"
"7900000219","603638.SH","艾迪精密","买入","700","62.7357141428571","43914.9999"
"7900000219","002249.SZ","大洋电机","卖出","29500","3.99837288135593","117952"
"7900000219","603737.SH","三棵树","买入","700","157.244","110070.8"
"7900000219","300475.SZ","聚隆科技","卖出","1600","8.874375","14199"
"7900000219","600143.SH","金发科技","买入","34900","18.2589398280802","637237"
"7900000219","600161.SH","天坛生物","买入","8900","50.748988752809","451665.9999"
"7900000219","000906.SZ","浙商中拓","买入","100","6.57","657"
"7900000219","300083.SZ","创世纪","买入","27700","10.2725992779783","284551"
"7900000219","603660.SH","苏州科达","卖出","9700","9.28958762886598","90109"
"7900000219","002626.SZ","金达威","买入","33000","53.0055321363636","1749182.5605"
"7900000219","300137.SZ","先河环保","卖出","24400","8.18446721311475","199701"
"7900000219","002274.SZ","华昌化工","卖出","5700","5.15578947368421","29388"
"7900000219","002163.SZ","海南发展","买入","48100","18.975634047817","912727.9977"
"7900000219","600760.SH","中航沈飞","买入","14200","65.4660563380282","929618"
"7900000219","603025.SH","大豪科技","卖出","1500","8.19333333333333","12290"
"7900000219","002017.SZ","东信和平","卖出","400","12.33","4932"
"7900000219","002388.SZ","新亚制程","卖出","7900","7.53000001265823","59487.0001"
"7900000219","600007.SH","中国国贸","卖出","2900","13.3717242068966","38778.0002"
"7900000219","002498.SZ","汉缆股份","卖出","29700","5.17491582491582","153695"
"7900000219","002587.SZ","奥拓电子","卖出","1400","6.08357142857143","8517"
"7900000219","002293.SZ","罗莱生活","卖出","1700","10.8958823529412","18523"
"7900000219","603055.SH","台华新材","卖出","4700","8.22744680851064","38669"
"9912900268","002421.SZ","达实智能","卖出","233400","4.44","1036296"
"7900000219","002799.SZ","环球印务","买入","0","0","0"
"7900000219","002266.SZ","浙富控股","卖出","15800","5.58183544303798","88193"
"7900000219","600211.SH","西藏药业","买入","9500","158.429263157895","1505078"
"7900000219","600988.SH","赤峰黄金","买入","52200","20.8137547490421","1086477.9979"
"7900000219","000403.SZ","双林生物","买入","3000","46.5563333666667","139669.0001"
"7900000219","600732.SH","爱旭股份","卖出","3300","15.7845454545455","52089"
"7900000219","300392.SZ","腾信股份","卖出","4800","9.37541666666667","45002"
"7900000219","000757.SZ","浩物股份","卖出","5000","5.6636","28318"
"7900000219","600623.SH","华谊集团","卖出","3800","5.86526315789474","22288"
"7900000219","300457.SZ","赢合科技","卖出","2400","37.76125","90627"
"8009205008","600196.SH","复星医药","买入","108800","69.6680177389706","7579880.33"
"9912900268","300378.SZ","鼎捷软件","买入","17400","35.52","618048"
"32200000899","601818.SH","光大银行","买入","0","0","0"
"8009214188","600895.SH","张江高科","买入","58600","22.5895562303754","1323747.9951"
"7900000219","600283.SH","钱江水利","卖出","2300","12.5486956521739","28862"
"7900000219","002491.SZ","通鼎互联","卖出","10400","5.48105769230769","57003"
"7900000219","300573.SZ","兴齐眼药","买入","500","208.05","104025"
"7900000219","002515.SZ","金字火腿","卖出","21100","7.74080568720379","163331"
"7900000219","000950.SZ","重药控股","买入","25600","6.06234375","155196"
"7900000219","002315.SZ","焦点科技","买入","4700","17.1276595744681","80500"
"7900000219","002028.SZ","思源电气","买入","13300","28.2498496165414","375722.9999"
"7900000219","300079.SZ","数码科技","卖出","25400","5.09409448818898","129390"
"7900000219","002827.SZ","高争民爆","买入","9800","19.7001020408163","193061"
"8009214188","600895.SH","张江高科","卖出","58600","22.7","1330220"
"7900000219","603611.SH","诺力股份","卖出","1100","21.6372727272727","23801"
"7900000219","600866.SH","星湖科技","卖出","19700","5.1451269035533","101359"
"7900000219","600996.SH","贵广网络","卖出","5100","7.41313725490196","37807"
"7900000219","002181.SZ","粤传媒","卖出","44300","5.29270878555305","234466.9992"
"7900000219","601949.SH","中国出版","卖出","12700","6.18787401574803","78586"
"7900000219","300242.SZ","佳云科技","买入","14700","6.90979591836735","101574"
"7900000219","002932.SZ","明德生物","买入","2400","102.088333333333","245012"
"7900000219","000090.SZ","天健集团","买入","19300","9.1339896373057","176286"
"7900000219","000859.SZ","国风塑业","卖出","46200","5.88311688311688","271800"
"7900000219","600197.SH","伊力特","卖出","4300","19.9067441860465","85599"
"7900000219","601012.SH","隆基股份","买入","15200","57.5191447565789","874291.0003"
"7900000219","300464.SZ","星徽精密","买入","8900","28.5733707865169","254303"
"7900000219","000009.SZ","中国宝安","卖出","45900","8.53183006535948","391611"
"7900000219","600298.SH","安琪酵母","卖出","5800","69.406724137931","402559"
"7900000219","300168.SZ","万达信息","卖出","11000","27.3932727","301325.9997"
"7900000219","300394.SZ","天孚通信","买入","1200","73.7483333333333","88498"
"7900000219","300171.SZ","东富龙","买入","17700","22.3397175141243","395413"
"7900000219","001696.SZ","宗申动力","买入","30600","10.2289869281046","313007"
"7900000219","603366.SH","日出东方","卖出","3300","5.74242424242424","18950"
"7900000219","002565.SZ","顺灏股份","卖出","42500","5.30256473882353","225359.0014"
"7900000219","300008.SZ","天海防务","卖出","123600","4.36163430420712","539098"
"7900000219","000156.SZ","华数传媒","卖出","6600","11.234696969697","74149"
"7900000219","600571.SH","信雅达","卖出","9000","9.51577777777778","85642"
"7900000219","002611.SZ","东方精工","卖出","5100","4.99","25449"
"7900000219","002358.SZ","森源电气","卖出","19000","5.84015789473684","110963"
"7900000219","603011.SH","合锻智能","卖出","1500","5.41733333333333","8126"
"7900000219","600426.SH","华鲁恒升","卖出","4000","24.4715","97886"
"20300226218","300151.SZ","昌红科技","买入","8450","25.9049704142012","218897"
"9912900268","600089.SH","特变电工","买入","0","0","0"
"7900000219","000037.SZ","深南电A","买入","6000","19.0489866666667","114293.92"
"7900000219","002288.SZ","超华科技","买入","73000","6.43924655068493","470064.9982"
"7900000219","601777.SH","力帆股份","卖出","23500","4.8116170212766","113073"
"7900000219","002355.SZ","兴民智通","卖出","1300","5.71538461538462","7430"
"7900000219","603998.SH","方盛制药","买入","1000","7.428","7428"
"7900000219","600496.SH","XD精工钢","买入","33700","5.92498516320475","199672"
"7900000219","300541.SZ","先进数通","买入","2600","19.5638460769231","50865.9998"
"7900000219","002480.SZ","新筑股份","卖出","41000","6.28607316097561","257728.9996"
"7900000219","002547.SZ","春兴精工","卖出","4800","7.27791666666667","34934"
"7900000219","603676.SH","卫信康","买入","3600","12.5786111111111","45283"
"7900000219","300683.SZ","海特生物","买入","1000","62.03","62030"
"7900000219","300365.SZ","恒华科技","买入","2300","11.4060869565217","26234"
"7900000219","603557.SH","起步股份","卖出","7800","10.3188461538462","80487"
"7900000219","002930.SZ","宏川智慧","买入","5000","23.98880008","119944.0004"
"7900000219","002937.SZ","兴瑞科技","卖出","1700","16.0217647058824","27237"
"9912900268","601818.SH","光大银行","买入","0","0","0"
"7900000219","002334.SZ","英威腾","卖出","6800","5.29441176470588","36002"
"7900000219","000155.SZ","川能动力","卖出","13700","5.46846715328467","74918"
"7900000219","000960.SZ","锡业股份","卖出","13100","10.438473259542","136743.9997"
"7900000219","600110.SH","诺德股份","卖出","38900","5.19814910025707","202208"
"7900000219","300352.SZ","北信源","卖出","5900","7.8171186440678","46121"
"7900000219","002194.SZ","武汉凡谷","卖出","600","19.9383333333333","11963"
"7900000219","300138.SZ","晨光生物","卖出","7000","17.1457142857143","120020"
"7900000219","300310.SZ","宜通世纪","卖出","9200","6.24380447826087","57443.0012"
"7900000219","300647.SZ","超频三","卖出","2800","9.19357142857143","25742"
"9912900268","002421.SZ","达实智能","买入","233400","4.43","1033962"
"7900000219","000902.SZ","新洋丰","卖出","9000","12.2868888888889","110582"
"7900000219","002880.SZ","卫光生物","买入","700","69","48300"
"7900000219","300427.SZ","红相股份","买入","10500","27.9870475047619","293863.9988"
"7900000219","000584.SZ","哈工智能","卖出","1500","7.07066666666667","10606"
"7900000219","002655.SZ","共达电声","卖出","15800","10.0122784810127","158194"
"7900000219","002130.SZ","沃尔核材","卖出","15700","6.07140127388535","95321"
"7900000219","000851.SZ","高鸿股份","卖出","7700","8.89350649350649","68480"
"7900000219","002284.SZ","亚太股份","卖出","1400","5.35571428571429","7498"
"7900000219","600775.SH","南京熊猫","卖出","2500","8.6752","21688"
"7900000219","601878.SH","浙商证券","买入","19800","16.2296464646465","321347"
"7900000219","300759.SZ","康龙化成","卖出","900","105.354444444444","94819"
"7900000219","300397.SZ","天和防务","卖出","9900","26.660101010101","263935"
"7900000219","600620.SH","天宸股份","卖出","8000","8.416","67328"
"7900000219","002597.SZ","金禾实业","卖出","3700","30.7051351351351","113609"
"20300226218","300151.SZ","昌红科技","卖出","8500","25.88","219980"
"7900000219","600207.SH","安彩高科","买入","7200","5.66013888888889","40753"
"7900000219","000918.SZ","嘉凯城","卖出","3600","4.88","17568"
"52300000322","300151.SZ","昌红科技","卖出","8500","25.91","220235"
"7900000219","600939.SH","重庆建工","卖出","1300","3.98","5174"
"7900000219","000733.SZ","振华科技","买入","13700","40.8770072992701","560015"
"7900000219","300061.SZ","旗天科技","卖出","6100","5.42344262295082","33083"
"7900000219","000591.SZ","太阳能","买入","70500","5.26564539007092","371228"
"7900000219","603156.SH","养元饮品","卖出","700","24.9371428571429","17456"
"7900000219","002577.SZ","雷柏科技","卖出","2100","16.6833333333333","35035"
"7900000219","300066.SZ","三川智慧","卖出","11800","5.22745762711864","61684"
"7900000219","002926.SZ","华西证券","卖出","11100","12.7979353333333","142057.0822"
"7900000219","600180.SH","瑞茂通","卖出","1600","6.924375","11079"
"7900000219","601068.SH","中铝国际","卖出","10500","4.57819047619048","48071"
"7900000219","300627.SZ","华测导航","买入","9200","28.6043477717391","263159.9995"
"7900000219","300146.SZ","汤臣倍健","买入","6000","24.842","149052"
"7900000219","600710.SH","苏美达","卖出","1300","5.25615384615385","6833"
"7900000219","300423.SZ","鲁亿通","卖出","5000","14.5380001","72690.0005"
"7900000219","603866.SH","桃李面包","买入","700","58.6042857142857","41023"
"7900000219","600606.SH","绿地控股","买入","80000","7.8591875","628735"
"7900000219","601330.SH","绿色动力","卖出","2000","10.689","21378"
"7900000219","300231.SZ","银信科技","买入","4600","10.215652173913","46992"
"7900000219","000688.SZ","国城矿业","买入","700","23.7857142857143","16650"
"7900000219","000099.SZ","中信海直","买入","5300","8.71698113207547","46200"
"7900000219","002404.SZ","嘉欣丝绸","买入","2300","7.02782608695652","16164"
