账户,备注,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比率,参考盈亏,SymbolFull
20300226218,lh29,000065,北方国际,300,0,0,0,0,300,--,8.77,3.66%,0.00,--,0.00,000065.SZ
20300226218,lh29,000070,特发信息,144800,144800,119800,0,25000,25000,11.39,12.89,-0.69%,1866472.05,13.16%,217025.86,000070.SZ
20300226218,lh29,000537,广宇发展,91700,91700,91700,0,0,0,8.33,8.52,0.59%,781284.04,2.34%,17881.54,000537.SZ
20300226218,lh29,000661,长春高新,5300,5300,5300,0,0,0,491.53,488.50,0.89%,2589050.00,-0.62%,-16059.00,000661.SZ
20300226218,lh29,000710,贝瑞基因,100,100,100,0,0,0,88.20,77.25,-0.17%,7725.00,-12.42%,-1095.10,000710.SZ
20300226218,lh29,000733,振华科技,26100,26100,1900,0,24200,24200,46.39,46.16,-3.19%,1204776.00,-0.49%,-5888.97,000733.SZ
20300226218,lh29,000858,五粮液,12200,12200,12200,0,0,0,213.70,205.94,-0.64%,2512468.03,-3.63%,-94659.77,000858.SZ
20300226218,lh29,000875,吉电股份,167100,0,0,0,0,167100,--,4.44,4.23%,0.00,--,0.00,000875.SZ
20300226218,lh29,002020,京新药业,168000,168000,168000,0,0,0,14.88,14.25,-1.52%,2394000.00,-4.21%,-105168.00,002020.SZ
20300226218,lh29,002028,思源电气,82700,1100,1100,0,0,81600,-21.61,30.08,5.80%,33088.00,-239.22%,56854.16,002028.SZ
20300226218,lh29,002097,山河智能,49600,0,0,0,0,49600,--,8.26,-2.59%,0.00,--,0.00,002097.SZ
20300226218,lh29,002190,成飞集成,300,0,0,0,0,300,--,30.80,10.00%,0.00,--,0.00,002190.SZ
20300226218,lh29,002233,塔牌集团,14400,14400,14400,0,0,0,16.00,16.38,0.18%,235871.99,2.41%,5543.99,002233.SZ
20300226218,lh29,002312,三泰控股,28500,7600,7600,0,0,20900,5.42,6.06,0.17%,46056.00,11.87%,4886.62,002312.SZ
20300226218,lh29,002404,嘉欣丝绸,55100,55100,55100,0,0,0,6.89,6.79,-0.44%,374129.00,-1.41%,-5344.70,002404.SZ
20300226218,lh29,002410,广联达,21400,34300,21400,0,12900,0,72.45,69.50,-4.74%,2383850.00,-4.07%,-101104.33,002410.SZ
20300226218,lh29,002424,贵州百灵,35700,35700,35700,0,0,0,9.78,9.44,0.11%,337007.99,-3.52%,-12280.81,002424.SZ
20300226218,lh29,002519,银河电子,210500,210500,210500,0,0,0,4.95,5.59,10.04%,1176695.03,12.88%,134299.03,002519.SZ
20300226218,lh29,002653,海思科,47501,47501,47501,0,0,0,28.44,27.77,0.14%,1319102.79,-2.36%,-31825.65,002653.SZ
20300226218,lh29,002675,东诚药业,5500,5500,5500,0,0,0,28.43,27.40,0.15%,150700.00,-3.63%,-5670.50,002675.SZ
20300226218,lh29,002705,新宝股份,34900,34900,34900,0,0,0,46.55,44.75,-3.03%,1561775.00,-3.86%,-62680.40,002705.SZ
20300226218,lh29,002737,葵花药业,7515,15,15,0,0,7500,28.88,15.63,0.00%,234.45,-45.88%,-198.78,002737.SZ
20300226218,lh29,002810,山东赫达,19500,19500,19500,0,0,0,38.72,36.24,-2.89%,706680.03,-6.41%,-48379.47,002810.SZ
20300226218,lh29,002833,弘亚数控,11200,11200,11200,0,0,0,35.31,36.00,-2.91%,403200.00,1.95%,7716.80,002833.SZ
20300226218,lh29,002847,盐津铺子,10000,10000,10000,0,0,0,122.74,127.81,-1.53%,1278099.98,4.13%,50749.98,002847.SZ
20300226218,lh29,002850,科达利,2700,2700,2700,0,0,0,66.23,68.58,3.75%,185166.00,3.55%,6342.30,002850.SZ
20300226218,lh29,002887,绿茵生态,103000,70900,70900,0,0,32100,15.11,15.08,4.14%,1069171.99,-0.20%,-2112.61,002887.SZ
20300226218,lh29,002930,宏川智慧,17900,17900,17900,0,0,0,23.40,23.22,0.09%,415637.99,-0.78%,-3275.71,002930.SZ
20300226218,lh29,002935,天奥电子,8400,0,0,0,0,8400,--,30.32,-3.93%,0.00,--,0.00,002935.SZ
20300226218,lh29,002940,昂利康,5000,5000,5000,0,0,0,66.23,58.92,1.94%,294599.99,-11.03%,-36535.01,002940.SZ
20300226218,lh29,002945,华林证券,39400,17300,17300,0,0,22100,18.19,16.17,0.25%,279741.00,-11.09%,-34885.41,002945.SZ
20300226218,lh29,080070,特发配债,1177,1177,1177,0,0,0,--,--,--,117700.00,--,117700.00,080070.SZ
20300226218,lh29,300005,探路者,49600,46400,46400,0,0,3200,4.53,4.73,-2.27%,219472.00,4.31%,9077.37,300005.SZ
20300226218,lh29,300043,星辉娱乐,62900,33600,33600,0,0,29300,4.33,4.00,1.78%,134400.00,-7.60%,-11057.66,300043.SZ
20300226218,lh29,300094,国联水产,198900,36400,36400,0,0,162500,4.78,4.34,0.70%,157976.01,-9.17%,-15950.26,300094.SZ
20300226218,lh29,300101,振芯科技,89,0,0,0,0,89,--,17.04,-6.32%,0.00,--,0.00,300101.SZ
20300226218,lh29,300125,聆达股份,6300,6300,6300,0,0,0,17.58,18.20,-0.49%,114660.00,3.54%,3918.60,300125.SZ
20300226218,lh29,300137,先河环保,30900,35300,30900,0,4400,0,8.39,8.90,7.36%,314169.99,6.11%,18082.91,300137.SZ
20300226218,lh29,300146,汤臣倍健,89200,3200,3200,0,0,86000,-34.50,25.43,1.72%,81376.00,-173.71%,191779.45,300146.SZ
20300226218,lh29,300151,昌红科技,72150,73650,72150,0,1500,0,17.77,23.26,-1.36%,1713099.02,30.87%,404095.32,300151.SZ
20300226218,lh29,300177,中海达,175100,175100,175100,0,0,0,11.34,11.34,-0.87%,1985634.03,-0.02%,-350.17,300177.SZ
20300226218,lh29,300182,捷成股份,494800,494800,494800,0,0,0,5.02,5.02,-0.40%,2483895.99,0.00%,-0.01,300182.SZ
20300226218,lh29,300194,福安药业,120500,0,0,0,0,120500,--,5.92,-2.95%,0.00,--,0.00,300194.SZ
20300226218,lh29,300207,欣旺达,84500,2200,2200,0,0,82300,80.26,24.60,-6.85%,54120.00,-69.35%,-122456.62,300207.SZ
20300226218,lh29,300393,中来股份,17800,0,0,0,0,17800,--,8.05,6.06%,0.00,--,0.00,300393.SZ
20300226218,lh29,300404,博济医药,3600,3600,3600,0,0,0,17.65,18.07,1.63%,65052.00,2.39%,1515.60,300404.SZ
20300226218,lh29,300424,航新科技,9300,9300,9300,0,0,0,16.67,18.22,3.64%,169445.99,9.28%,14387.09,300424.SZ
20300226218,lh29,300427,红相股份,41900,600,600,0,0,41300,-221.21,27.54,0.81%,16524.00,-112.45%,149252.00,300427.SZ
20300226218,lh29,300443,金雷股份,10600,10600,10600,0,0,0,30.43,29.12,-0.61%,308672.01,-4.31%,-13917.79,300443.SZ
20300226218,lh29,300464,星徽精密,63000,90500,63000,0,27500,0,23.83,26.72,-0.34%,2418159.94,12.13%,261615.17,300464.SZ
20300226218,lh29,300486,东杰智能,1800,1800,1800,0,0,0,21.42,20.91,1.21%,37638.00,-2.39%,-923.40,300486.SZ
20300226218,lh29,300492,华图山鼎,5600,5600,5600,0,0,0,42.91,45.35,-1.24%,253959.99,5.68%,13641.59,300492.SZ
20300226218,lh29,300536,农尚环境,50030,50030,50030,0,0,0,17.53,17.28,0.88%,864518.43,-1.43%,-12557.50,300536.SZ
20300226218,lh29,300551,古鳌科技,5800,5800,5800,0,0,0,29.57,31.00,-0.32%,179800.00,4.83%,8288.20,300551.SZ
20300226218,lh29,300599,雄塑科技,39200,27500,17500,0,10000,21700,15.63,15.48,9.71%,425699.99,-0.99%,-4244.50,300599.SZ
20300226218,lh29,300616,尚品宅配,600,600,600,0,0,0,68.58,70.05,7.16%,42030.00,2.15%,885.00,300616.SZ
20300226218,lh29,300659,中孚信息,7400,7400,7400,0,0,0,58.82,59.90,1.37%,443260.01,1.83%,7962.41,300659.SZ
20300226218,lh29,300677,英科医疗,10300,14500,10300,0,4200,0,169.78,164.80,-1.32%,2389600.04,-2.93%,-72222.76,300677.SZ
20300226218,lh29,300719,安达维尔,50,0,0,0,0,50,--,16.16,-2.65%,0.00,--,0.00,300719.SZ
20300226218,lh29,300724,捷佳伟创,12300,12300,12300,0,0,0,88.16,85.50,-0.20%,1051650.00,-3.02%,-32705.70,300724.SZ
20300226218,lh29,300760,迈瑞医疗,600,7600,600,0,7000,0,324.63,323.48,-1.19%,2458448.08,-0.35%,-8714.26,300760.SZ
20300226218,lh29,300770,新媒股份,5160,5160,5160,0,0,0,117.90,113.33,1.92%,584782.81,-3.88%,-23596.67,300770.SZ
20300226218,lh29,300783,三只松鼠,500,500,500,0,0,0,66.17,65.40,-0.47%,32700.00,-1.16%,-383.00,300783.SZ
20300226218,lh29,600058,五矿发展,13600,13600,13600,0,0,0,7.03,7.13,3.18%,96968.00,1.47%,1400.80,600058.SH
20300226218,lh29,600161,天坛生物,51400,51400,51400,0,0,0,47.88,50.01,4.21%,2570513.91,4.44%,109327.71,600161.SH
20300226218,lh29,600165,新日恒力,197500,197500,197500,0,0,0,7.83,11.10,10.01%,2192250.08,41.82%,646417.58,600165.SH
20300226218,lh29,600251,冠农股份,64786,86,86,0,0,64700,99.87,7.38,-1.47%,634.68,-92.61%,-7954.06,600251.SH
20300226218,lh29,600261,阳光照明,131000,131000,131000,0,0,0,4.73,4.56,0.44%,597359.99,-3.53%,-21877.01,600261.SH
20300226218,lh29,600276,恒瑞医药,28600,0,0,0,0,28600,--,90.79,-0.45%,0.00,--,0.00,600276.SH
20300226218,lh29,600328,中盐化工,5200,5200,5200,0,0,0,8.65,8.67,7.17%,45084.00,0.22%,98.80,600328.SH
20300226218,lh29,600343,航天动力,208900,208900,208900,0,0,0,10.13,10.41,-0.67%,2174648.97,2.77%,58700.87,600343.SH
