账户,证券代码,证券名称,买卖,成交量,成交均价,成交金额
"7900000219","300213.SZ","佳讯飞鸿","买入","25500","7.99454901960784","203861"
"1900712962","300085.SZ","银之杰","卖出","9000","21.2316666444444","191084.9998"
"7900000219","603666.SH","亿嘉和","买入","800","107.4475","85958"
"7900000219","300378.SZ","鼎捷软件","买入","26800","24.1786194029851","647987"
"7900000219","300579.SZ","数字认证","买入","900","47.4044444444444","42664"
"7900000219","002718.SZ","友邦吊顶","买入","250","15.832","3958"
"7900000219","002352.SZ","顺丰控股","买入","1000","67.4969997","67496.9997"
"7900000219","600173.SH","卧龙地产","卖出","2400","5.2275","12546"
"7900000219","002083.SZ","孚日股份","卖出","9800","5.34622448979592","52393"
"7900000219","002657.SZ","中科金财","卖出","8600","15.2441","131099.26"
"7900000219","600273.SH","嘉化能源","买入","10800","12.9466666666667","139824"
"52300000322","600515.SH","海航基础","卖出","26000","6.73","174980"
"20300226218","600515.SH","海航基础","卖出","60000","6.77085","406251"
"7900000219","603698.SH","航天工程","买入","100","12","1200"
"7900000219","600835.SH","上海机电","买入","100","17.04","1704"
"7900000219","600995.SH","文山电力","买入","800","8.81","7048"
"7900000219","300131.SZ","英唐智控","买入","27100","6.07845018450185","164726"
"7900000219","600966.SH","博汇纸业","买入","2400","11.6108333333333","27866"
"7900000219","300125.SZ","聆达股份","买入","200","17.195","3439"
"7900000219","000096.SZ","广聚能源","买入","200","12.24","2448"
"7900000219","300219.SZ","鸿利智汇","买入","200","10.39","2078"
"7900000219","000681.SZ","视觉中国","买入","400","16.8","6720"
"1900712962","600736.SH","苏州高新","卖出","900","5.32","4788"
"7900000219","603081.SH","大丰实业","买入","100","11.76","1176"
"7900000219","300214.SZ","日科化学","买入","100","9.14","914"
"1900712962","300303.SZ","聚飞光电","买入","9100","6.49","59059"
"7900000219","600141.SH","兴发集团","买入","200","10.44","2088"
"7900000219","002695.SZ","煌上煌","买入","500","26.87","13435"
"7900000219","002484.SZ","江海股份","买入","300","9.52","2856"
"7900000219","300308.SZ","中际旭创","买入","200","56.13","11226"
"7900000219","603661.SH","恒林股份","买入","800","61.15625","48925"
"7900000219","002745.SZ","木林森","买入","3700","17","62900"
"7900000219","002078.SZ","太阳纸业","买入","6500","12","78000"
"1900712962","002157.SZ","正邦科技","买入","10400","20.88","217152"
"9912900268","603896.SH","寿仙谷","卖出","14300","39.4972728671329","564811.002"
"7900000219","600350.SH","山东高速","买入","900","6.37","5733"
"7900000219","002414.SZ","高德红外","买入","23500","38.8685531659575","913410.9994"
"7900000219","002457.SZ","青龙管业","买入","29700","10.3114478114478","306250"
"7900000219","002791.SZ","坚朗五金","买入","900","126.946666666667","114252"
"9912900268","603896.SH","寿仙谷","买入","14300","39.3253846153846","562353"
"7900000219","002918.SZ","蒙娜丽莎","买入","3000","38.6176666666667","115853"
"7900000219","300137.SZ","先河环保","卖出","32900","7.67656534954407","252559"
"52300000322","600515.SH","海航基础","买入","26000","6.68","173680"
"7900000219","002235.SZ","安妮股份","卖出","40000","9.22145","368858"
"7900000219","300261.SZ","雅本化学","买入","45800","6.53465065502183","299287"
"7900000219","600156.SH","华升股份","买入","500","4.26","2130"
"7900000219","601952.SH","苏垦农发","买入","16000","12.11018751875","193763.0003"
"7900000219","603128.SH","华贸物流","买入","21400","8.18719626168224","175206"
"7900000219","002587.SZ","奥拓电子","卖出","2600","5.80115384615385","15083"
"7900000219","000078.SZ","海王生物","卖出","90500","4.42371270718232","400346"
"7900000219","603058.SH","永吉股份","买入","1100","10.2318181818182","11255"
"7900000219","601020.SH","华钰矿业","卖出","42400","13.6430424716981","578465.0008"
"7900000219","600576.SH","祥源文化","买入","0","0","0"
"7900000219","600655.SH","豫园股份","卖出","25000","10.21832","255458"
"7900000219","002328.SZ","新朋股份","卖出","3300","5.58","18414"
"1900712962","000733.SZ","振华科技","买入","6300","32.0225395873016","201741.9994"
"7900000219","002383.SZ","合众思壮","卖出","9900","9.69828282828283","96013"
"7900000219","603161.SH","科华控股","买入","100","12.86","1286"
"7900000219","300017.SZ","网宿科技","卖出","32500","8.55021538461538","277882"
"7900000219","002867.SZ","周大生","买入","4000","28.654750025","114619.0001"
"7900000219","300005.SZ","探路者","买入","6800","4.57","31076"
"7900000219","300592.SZ","华凯创意","买入","6500","23.6310769230769","153602"
"7900000219","300465.SZ","高伟达","买入","18900","17.5830158306878","332318.9992"
"7900000219","002321.SZ","华英农业","买入","1000","4.11","4110"
"7900000219","002425.SZ","凯撒文化","卖出","72400","13.3859530870166","969143.0035"
"7900000219","603608.SH","天创时尚","卖出","5500","9.01927272727273","49606"
"7900000219","600706.SH","曲江文旅","买入","600","7.45666666666667","4474"
"7900000219","300442.SZ","普丽盛","买入","400","23.235","9294"
"7900000219","600984.SH","建设机械","买入","3600","26.7794444444444","96406"
"7900000219","300559.SZ","佳发教育","卖出","500","20.922","10461"
"1900712962","300148.SZ","天舟文化","卖出","35800","4.93","176494"
"7900000219","600165.SH","新日恒力","买入","60200","5.98132890365449","360076"
"7900000219","000859.SZ","国风塑业","卖出","61700","5.62541329335494","347088.0002"
"7900000219","300757.SZ","罗博特科","买入","600","44.2866666666667","26572"
"7900000219","000856.SZ","冀东装备","买入","6100","9.30901639344262","56785"
"7900000219","300693.SZ","盛弘股份","买入","2800","24.4103571071429","68348.9999"
"7900000219","601990.SH","南京证券","买入","28200","15.353680822695","432973.7992"
"1900712962","600285.SH","羚锐制药","卖出","18100","10.4867403314917","189810"
"7900000219","002599.SZ","盛通股份","买入","100","4.27","427"
"7900000219","603737.SH","三棵树","买入","1000","131.095","131095"
"7900000219","300395.SZ","菲利华","买入","1100","41.0545454545455","45160"
"1900712962","002416.SZ","爱施德","卖出","8300","8.52939759036145","70794"
"7900000219","600626.SH","申达股份","卖出","1400","5.24","7336"
"9912900268","002104.SZ","恒宝股份","卖出","142400","10.3172191011236","1469172"
"7900000219","002713.SZ","东易日盛","买入","2400","8.65375","20769"
"7900000219","000020.SZ","深华发Ａ","买入","1100","12.1363636363636","13350"
"7900000219","300048.SZ","合康新能","买入","32700","4.5605504587156","149130"
"7900000219","300689.SZ","澄天伟业","买入","700","41.15","28805"
"7900000219","600600.SH","青岛啤酒","买入","500","82.934","41467"
"7900000219","000632.SZ","三木集团","买入","800","4.61","3688"
"7900000219","601919.SH","中远海控","买入","9200","4.16","38272"
"7900000219","600616.SH","金枫酒业","买入","1800","4.7","8460"
"7900000219","600593.SH","大连圣亚","买入","100","41.12","4112"
"7900000219","600882.SH","妙可蓝多","买入","1900","42.5731578947368","80889"
"7900000219","600131.SH","国网信通","买入","10200","19.9503921470588","203493.9999"
"7900000219","000419.SZ","通程控股","买入","600","4.91","2946"
"7900000219","002433.SZ","太安堂","卖出","46300","4.6539524838013","215478"
"7900000219","300740.SZ","御家汇","买入","3200","18.9240625","60557"
"7900000219","600415.SH","小商品城","买入","110200","6.83225045372051","752914"
"7900000219","000768.SZ","中航飞机","买入","19300","23.4430569948187","452451"
"7900000219","300105.SZ","龙源技术","买入","100","4.24","424"
"7900000219","002649.SZ","博彦科技","买入","300","8.87","2661"
"7900000219","002537.SZ","海联金汇","买入","18800","6.87473404255319","129245"
"7900000219","002049.SZ","紫光国微","卖出","5100","126.122941176471","643227"
"7900000219","002822.SZ","中装建设","买入","3400","9.42117647058824","32032"
"7900000219","600797.SH","浙大网新","卖出","21000","9.55328572857143","200619.0003"
"7900000219","002480.SZ","新筑股份","卖出","13400","5.54171641791045","74259"
"7900000219","000903.SZ","云内动力","买入","62500","6.867152","429197"
"7900000219","600217.SH","中再资环","卖出","10300","5.17660194174757","53319"
"7900000219","600858.SH","银座股份","买入","1200","7.31416666666667","8777"
"7900000219","002369.SZ","卓翼科技","卖出","3500","8.52628571428571","29842"
"7900000219","600316.SH","洪都航空","买入","39400","26.0553794035533","1026581.9485"
"7900000219","300507.SZ","苏奥传感","买入","2900","11.6589655172414","33811"
"7900000219","601222.SH","林洋能源","买入","21100","6.9360663507109","146351"
"7900000219","603879.SH","永悦科技","买入","3200","9.1840625","29389"
"7900000219","300556.SZ","丝路视觉","买入","2600","18.8842307692308","49099"
"7900000219","600250.SH","南纺股份","买入","1600","6.133125","9813"
"7900000219","300215.SZ","电科院","卖出","7400","7.40202702702703","54775"
"7900000219","002205.SZ","国统股份","买入","3300","9.69909090909091","32007"
"7900000219","300243.SZ","瑞丰高材","买入","1300","11.0169230769231","14322"
"7900000219","300552.SZ","万集科技","买入","1200","48.089","57706.8"
"7900000219","002216.SZ","三全食品","买入","2600","28.0965383846154","73050.9998"
"7900000219","300385.SZ","雪浪环境","买入","2200","6.96636363636364","15326"
"7900000219","300464.SZ","星徽精密","买入","11300","20.8941592920354","236104"
"7900000219","000430.SZ","张家界","买入","800","5.0475","4038"
"7900000219","601888.SH","中国中免","卖出","15600","208.161090378205","3247313.0099"
"7900000219","300657.SZ","弘信电子","买入","2000","24.51899995","49037.9999"
"7900000219","603399.SH","吉翔股份","买入","11300","8.84141592920354","99908"
"7900000219","300690.SZ","双一科技","买入","1600","33.461875","53539"
"7900000219","600785.SH","新华百货","买入","200","16.845","3369"
"7900000219","603020.SH","爱普股份","买入","3600","11.6072222222222","41786"
"7900000219","002025.SZ","航天电器","买入","7500","45.8290666666667","343718"
"7900000219","300173.SZ","智慧松德","买入","2100","7.20761904761905","15136"
"7900000219","300140.SZ","中环装备","卖出","3200","9.4309375","30179"
"7900000219","300446.SZ","乐凯新材","买入","2000","9.897","19794"
"7900000219","600151.SH","航天机电","卖出","88000","5.14311363636364","452594"
"7900000219","300601.SZ","康泰生物","买入","3500","208.800857142857","730803"
"7900000219","002585.SZ","双星新材","买入","16800","7.88297619047619","132434"
"7900000219","300195.SZ","长荣股份","买入","3500","6.844","23954"
"7900000219","300711.SZ","广哈通信","买入","100","12.71","1271"
"20300226218","600515.SH","海航基础","买入","60000","6.785","407100"
"7900000219","002917.SZ","金奥博","买入","2100","10.8904761904762","22870"
"7900000219","002785.SZ","万里石","买入","4900","19.9189795918367","97603"
"7900000219","000715.SZ","中兴商业","买入","1400","6.3","8820"
"7900000219","000733.SZ","振华科技","买入","13300","32.5727676390977","433217.8096"
"7900000219","603136.SH","天目湖","买入","800","27.73125","22185"
"7900000219","603958.SH","XD哈森股","买入","300","7.57","2271"
"7900000219","300554.SZ","三超新材","买入","1600","17.225","27560"
"7900000219","002641.SZ","永高股份","买入","8000","8.525125","68201"
"7900000219","002810.SZ","山东赫达","买入","2700","36.6651851851852","98996"
"7900000219","300527.SZ","中船应急","卖出","9300","9.79161290322581","91062"
"7900000219","603258.SH","电魂网络","买入","1200","56.825","68190"
"7900000219","300274.SZ","阳光电源","买入","12200","19.6944262295082","240272"
"7900000219","600732.SH","爱旭股份","买入","9000","14.4997777666667","130497.9999"
"7900000219","000750.SZ","国海证券","卖出","46300","5.34568034557235","247505"
"7900000219","300484.SZ","蓝海华腾","买入","2100","11.9166666666667","25025"
"7900000219","603823.SH","百合花","卖出","400","16.87","6748"
"7900000219","600876.SH","洛阳玻璃","买入","700","14.7457142857143","10322"
"7900000219","603099.SH","长白山","买入","200","8.165","1633"
"7900000219","603378.SH","亚士创能","买入","1100","65.5972727272727","72157"
"7900000219","600778.SH","友好集团","买入","8600","5","43000"
"7900000219","002778.SZ","高科石化","买入","500","24.45","12225"
"7900000219","600829.SH","人民同泰","买入","1100","8.03181818181818","8835"
"7900000219","300600.SZ","瑞特股份","买入","5500","12.5945454545455","69270"
"7900000219","600812.SH","华北制药","卖出","28000","14.0608927607143","393704.9973"
"7900000219","600999.SH","招商证券","买入","27300","20.6679487179487","564235"
"7900000219","300004.SZ","南风股份","买入","1200","6.005","7206"
"7900000219","002553.SZ","南方轴承","买入","2900","7.09586206896552","20578"
"7900000219","600206.SH","有研新材","卖出","8200","14.2521951219512","116868"
"7900000219","603105.SH","芯能科技","买入","11700","9.89008547008547","115714"
"7900000219","300636.SZ","同和药业","卖出","300","36.07","10821"
"7900000219","002862.SZ","实丰文化","买入","100","16.44","1644"
"7900000219","600590.SH","泰豪科技","买入","3200","6.1271875","19607"
"7900000219","603300.SH","华铁应急","买入","1700","6.68235294117647","11360"
"7900000219","300189.SZ","神农科技","卖出","28000","4.12","115360"
"7900000219","002382.SZ","蓝帆医疗","买入","7500","30.0218666266667","225163.9997"
"7900000219","603239.SH","浙江仙通","买入","2900","16.6079310344828","48163"
"7900000219","002278.SZ","神开股份","买入","2100","6.22857142857143","13080"
"7900000219","002298.SZ","中电兴发","买入","27600","10.4730797101449","289057"
"7900000219","000786.SZ","北新建材","买入","11800","30.0714407118644","354843.0004"
"7900000219","603055.SH","台华新材","买入","2300","9.31565217391304","21426"
"7900000219","300106.SZ","西部牧业","买入","1100","7.60818181818182","8369"
"7900000219","603199.SH","XD九华旅","买入","100","21.52","2152"
"7900000219","002832.SZ","比音勒芬","买入","1800","15.49","27882"
"7900000219","600986.SH","科达股份","买入","7100","5.32704212676056","37821.9991"
"7900000219","603726.SH","朗迪集团","买入","1500","15.2126665333333","22818.9998"
"7900000219","300759.SZ","康龙化成","买入","700","109.921428571429","76945"
"7900000219","601058.SH","赛轮轮胎","卖出","3900","3.93897435897436","15362"
"7900000219","300563.SZ","神宇股份","买入","400","33.2025","13281"
"7900000219","601636.SH","旗滨集团","买入","48000","8.22870833333333","394978"
"7900000219","600695.SH","绿庭投资","买入","3600","7.53805555555556","27137"
"7900000219","600499.SH","科达制造","卖出","9600","4.52","43392"
"7900000219","600660.SH","福耀玻璃","买入","3800","24.3844736842105","92661"
"7900000219","300019.SZ","硅宝科技","买入","3300","14.8127272727273","48882"
"7900000219","300522.SZ","世名科技","买入","1100","22.9690909090909","25266"
"7900000219","000695.SZ","滨海能源","买入","1300","8.89846153846154","11568"
"7900000219","600089.SH","特变电工","买入","29500","7.93108474576271","233967"
"7900000219","300371.SZ","汇中股份","买入","400","16.6775","6671"
"7900000219","603059.SH","倍加洁","买入","1000","31.834","31834"
"7900000219","300312.SZ","邦讯技术","买入","2100","4.36","9156"
"7900000219","600071.SH","凤凰光学","买入","1100","11.0154545454545","12117"
"7900000219","600862.SH","中航高科","买入","13900","23.5995683453237","328034"
"7900000219","600336.SH","澳柯玛","卖出","156200","6.95180538668374","1085872.0014"
"7900000219","000686.SZ","东北证券","买入","26900","10.4298884758364","280564"
"7900000219","002366.SZ","台海核电","卖出","11300","5.34619469026549","60412"
"7900000219","002577.SZ","雷柏科技","买入","4900","15.5691837755102","76289.0005"
"7900000219","603966.SH","法兰泰克","买入","2000","13.77","27540"
"7900000219","002149.SZ","西部材料","买入","5800","7.885","45733"
"8009214188","300433.SZ","蓝思科技","融券卖出","0","0","0"
"7900000219","603398.SH","邦宝益智","买入","1200","10.0808333333333","12097"
"7900000219","300528.SZ","幸福蓝海","买入","1900","7.16263157894737","13609"
"7900000219","002747.SZ","埃斯顿","买入","3900","15.4820513846154","60380.0004"
"7900000219","002549.SZ","凯美特气","买入","3300","9.7969696969697","32330"
"7900000219","300455.SZ","康拓红外","买入","3000","13.7143333333333","41143"
"7900000219","002873.SZ","新天药业","买入","1100","21.2963636363636","23426"
"7900000219","603499.SH","翔港科技","买入","600","11.7166666666667","7030"
"7900000219","002004.SZ","华邦健康","卖出","500","5.43","2715"
"7900000219","300577.SZ","开润股份","买入","700","31.6214285714286","22135"
"7900000219","603006.SH","联明股份","买入","1100","11.7354545454545","12909"
"7900000219","600426.SH","华鲁恒升","买入","8500","22.3992940941176","190393.9998"
"7900000219","300424.SZ","航新科技","买入","1000","15.9470099","15947.0099"
"7900000219","603214.SH","爱婴室","买入","500","34.734","17367"
"7900000219","002890.SZ","弘宇股份","买入","400","41.9375","16775"
"7900000219","002419.SZ","天虹股份","买入","2000","10.8265","21653"
"7900000219","600612.SH","老凤祥","买入","1000","63.174","63174"
"7900000219","300052.SZ","中青宝","买入","3600","12.4961111111111","44986"
"7900000219","300718.SZ","长盛轴承","买入","1400","18.1392857142857","25395"
"7900000219","002227.SZ","奥特迅","买入","300","14.0266666666667","4208"
"7900000219","300045.SZ","华力创通","买入","15000","14.3223333333333","214835"
"7900000219","600053.SH","九鼎投资","买入","1000","29.287","29287"
"7900000219","600976.SH","健民集团","买入","100","21.31","2131"
"7900000219","000736.SZ","中交地产","买入","900","7.01777777777778","6316"
"7900000219","300478.SZ","杭州高新","买入","700","11.2514285714286","7876"
"7900000219","600833.SH","第一医药","买入","2400","12.2","29280"
"7900000219","002403.SZ","爱仕达","买入","400","8.9025","3561"
"8009214188","688981.SH","中芯国际","买入","23480","73.1417760698467","1717368.90212"
"7900000219","002627.SZ","宜昌交运","买入","4700","7.41170212765957","34835"
"7900000219","603612.SH","索通发展","买入","4100","14.5868292682927","59806"
"7900000219","600552.SH","凯盛科技","卖出","15500","6.20451612903226","96170"
"7900000219","002757.SZ","南兴股份","买入","1200","18.8833333333333","22660"
"7900000219","600284.SH","浦东建设","卖出","5700","6.46877192982456","36872"
"7900000219","002850.SZ","科达利","买入","600","68.7133333333333","41228"
"7900000219","600884.SH","杉杉股份","买入","800","10.8175","8654"
"7900000219","000928.SZ","中钢国际","卖出","10200","4.37","44574"
"7900000219","002851.SZ","麦格米特","买入","1696","29.6499528891509","50286.3201"
"7900000219","002576.SZ","通达动力","买入","800","11.3425","9074"
"7900000219","300659.SZ","中孚信息","买入","500","59.522","29761"
"7900000219","601700.SH","风范股份","卖出","200","5.45","1090"
"7900000219","600060.SH","海信视像","买入","4500","13.8182222222222","62182"
"7900000219","000065.SZ","北方国际","买入","200","7.79","1558"
"7900000219","300675.SZ","建科院","买入","2900","15.6396551724138","45355"
"7900000219","600482.SH","中国动力","买入","10600","19.9303773301887","211261.9997"
"7900000219","603183.SH","建研院","买入","400","7.4525","2981"
"7900000219","002493.SZ","荣盛石化","买入","11200","16.0920535714286","180231"
"8009214188","300433.SZ","蓝思科技","买入","20000","29.375","587500"
"7900000219","002817.SZ","黄山胶囊","买入","1100","15.9818181818182","17580"
"7900000219","600405.SH","动力源","买入","1900","5.12842105263158","9744"
"7900000219","300187.SZ","永清环保","买入","500","5.2","2600"
"7900000219","000593.SZ","大通燃气","买入","300","5.29","1587"
"7900000219","000967.SZ","盈峰环境","买入","3400","9.27382352941176","31531"
"7900000219","600235.SH","民丰特纸","卖出","1600","5.33875","8542"
"7900000219","600596.SH","新安股份","卖出","1000","8.425","8425"
"7900000219","600520.SH","文一科技","买入","700","8.69285714285714","6085"
"7900000219","001872.SZ","招商港口","买入","300","16.09","4827"
"7900000219","002074.SZ","国轩高科","买入","4000","24.615","98460"
"7900000219","603321.SH","梅轮电梯","买入","600","7.67666666666667","4606"
"8009214188","300433.SZ","蓝思科技","卖出","20000","29.44","588800"
"7900000219","002080.SZ","中材科技","买入","4300","18.9172093023256","81344"
"7900000219","300426.SZ","唐德影视","买入","3700","8.66837837837838","32073"
"7900000219","300170.SZ","汉得信息","买入","600","9.025","5415"
"7900000219","603606.SH","东方电缆","买入","4300","19.2646511627907","82838"
"7900000219","603466.SH","风语筑","卖出","1300","17.6946153076923","23002.9999"
"7900000219","300202.SZ","聚龙股份","买入","21100","14.2256872132701","300162.0002"
"7900000219","002541.SZ","鸿路钢构","买入","4800","38.6191666666667","185372"
"7900000219","603609.SH","禾丰牧业","买入","1400","15.8021428571429","22123"
"7900000219","603266.SH","天龙股份","买入","500","12.356","6178"
"7900000219","002197.SZ","证通电子","买入","7300","10.6375342191781","77653.9998"
"7900000219","300526.SZ","中潜股份","买入","100","83.53","8353"
"7900000219","600729.SH","重庆百货","买入","700","31.2157142857143","21851"
"7900000219","603187.SH","海容冷链","买入","2200","47.26","103972"
"7900000219","600546.SH","山煤国际","卖出","6200","13.6474193548387","84614"
"7900000219","000426.SZ","兴业矿业","卖出","26000","9.77961538461538","254270"
"7900000219","300566.SZ","激智科技","买入","1900","31.0805263157895","59053"
"7900000219","600630.SH","龙头股份","买入","500","6.91","3455"
"7900000219","002064.SZ","华峰氨纶","买入","2900","6.17931034482759","17920"
"7900000219","002119.SZ","康强电子","买入","1700","13.0270588235294","22146"
"7900000219","002886.SZ","沃特股份","买入","2000","30.896","61792"
"7900000219","000066.SZ","中国长城","买入","26900","16.9155762193309","455029.0003"
"7900000219","300345.SZ","华民股份","买入","2800","8.17035714285714","22877"
"7900000219","300353.SZ","东土科技","卖出","4600","11.280652173913","51891"
"7900000219","002651.SZ","利君股份","买入","5300","6.04113198113208","32017.9995"
"7900000219","002178.SZ","延华智能","买入","2100","4.45","9345"
"7900000219","300158.SZ","振东制药","买入","11100","5.89747747747748","65462"
"7900000219","600382.SH","广东明珠","买入","100","5.38","538"
"7900000219","000960.SZ","锡业股份","买入","9000","10.5884444444444","95296"
"7900000219","002112.SZ","三变科技","买入","1800","8.80222222222222","15844"
"7900000219","603089.SH","正裕工业","买入","100","10.85","1085"
"7900000219","000570.SZ","苏常柴Ａ","买入","2500","4.92","12300"
"7900000219","300419.SZ","浩丰科技","买入","700","6.27428571428571","4392"
"7900000219","000777.SZ","中核科技","买入","2600","13.2597692307692","34475.4"
"7900000219","300678.SZ","中科信息","买入","500","21.708","10854"
"7900000219","603226.SH","菲林格尔","买入","1000","11.483","11483"
"7900000219","002693.SZ","双成药业","买入","300","5.18","1554"
"7900000219","600686.SH","金龙汽车","买入","200","5.95","1190"
"7900000219","603421.SH","鼎信通讯","买入","1100","10.6345454545455","11698"
"7900000219","300092.SZ","科新机电","买入","4300","9.47697674418605","40751"
"7900000219","002058.SZ","威尔泰","买入","100","18.78","1878"
"7900000219","000913.SZ","钱江摩托","买入","4100","17.4048780487805","71360"
"7900000219","300582.SZ","英飞特","买入","900","14.5355555555556","13082"
"7900000219","000045.SZ","深纺织Ａ","买入","4100","9.02926814634146","37019.9994"
"7900000219","300412.SZ","迦南科技","买入","1200","9.53916666666667","11447"
"7900000219","603330.SH","上海天洋","买入","1000","33.076","33076"
"7900000219","002846.SZ","英联股份","买入","900","16.52","14868"
"7900000219","603970.SH","中农立华","买入","1200","15.89","19068"
"7900000219","603800.SH","道森股份","买入","200","12.15","2430"
"7900000219","603041.SH","美思德","买入","200","15.22","3044"
"7900000219","603885.SH","吉祥航空","买入","500","9.15","4575"
"7900000219","603861.SH","白云电器","买入","100","8.42","842"
"7900000219","603768.SH","常青股份","买入","900","16.5888888888889","14930"
"7900000219","000544.SZ","中原环保","买入","500","7.188","3594"
"7900000219","300333.SZ","兆日科技","买入","500","9.224","4612"
"7900000219","300228.SZ","富瑞特装","买入","1100","4.92181818181818","5414"
"32200000899","002581.SZ","未名医药","卖出","1200","22.11","26532"
"7900000219","000010.SZ","美丽生态","买入","2200","4.21","9262"
"7900000219","002908.SZ","德生科技","买入","100","13.12","1312"
"7900000219","600180.SH","瑞茂通","买入","100","6.72","672"
"7900000219","300748.SZ","金力永磁","卖出","4100","38.6987804878049","158665"
"7900000219","603978.SH","深圳新星","买入","900","23.6955555555556","21326"
"7900000219","002830.SZ","名雕股份","买入","200","12.9","2580"
"7900000219","002888.SZ","惠威科技","买入","200","21.15","4230"
"7900000219","603038.SH","华立股份","买入","400","11.5625","4625"
"7900000219","000819.SZ","岳阳兴长","买入","600","7.85","4710"
"7900000219","603725.SH","天安新材","买入","100","8.17","817"
"7900000219","000701.SZ","厦门信达","买入","500","4.91","2455"
"7900000219","002347.SZ","泰尔股份","买入","100","4.59","459"
"7900000219","002919.SZ","名臣健康","买入","686","18.0820699708455","12404.3"
"7900000219","002424.SZ","贵州百灵","买入","1300","8.86","11518"
"7900000219","300199.SZ","翰宇药业","卖出","70800","7.44919482344633","527402.9935"
"7900000219","600638.SH","新黄浦","买入","1700","7.32764705882353","12457"
"7900000219","000610.SZ","西安旅游","买入","1900","8.53105263157895","16209"
"7900000219","300648.SZ","星云股份","买入","4600","25.2571739130435","116183"
"7900000219","600713.SH","南京医药","买入","100","4.59","459"
"7900000219","603477.SH","振静股份","买入","3200","15.26625","48852"
"7900000219","002159.SZ","三特索道","买入","300","11.2233333333333","3367"
"7900000219","601908.SH","京运通","卖出","11600","4.33","50228"
"7900000219","600361.SH","华联综超","买入","400","4.86","1944"
