账户,备注,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比率,参考盈亏,SymbolFull
20300226218,lh29,000066,中国长城,0,71600,0,0,71600,0,17.29,17.22,0.23%,1232951.95,-0.40%,-4909.52,000066.SZ
20300226218,lh29,000566,海南海药,17500,0,0,0,0,17500,--,9.67,0.10%,0.00,--,0.00,000566.SZ
20300226218,lh29,000584,哈工智能,63800,63800,63800,0,0,0,6.40,6.14,-0.97%,391731.99,-4.02%,-16396.61,000584.SZ
20300226218,lh29,000592,平潭发展,292400,492400,92300,0,400100,200100,3.78,3.83,-0.52%,1885891.96,1.28%,23872.50,000592.SZ
20300226218,lh29,000710,贝瑞基因,3500,3500,3500,0,0,0,62.75,70.63,10.00%,247204.99,12.55%,27572.99,000710.SZ
20300226218,lh29,000729,燕京啤酒,38100,38100,38100,0,0,0,7.80,8.18,1.11%,311658.01,4.87%,14478.01,000729.SZ
20300226218,lh29,000733,振华科技,41500,41500,41500,0,0,0,30.61,30.92,1.68%,1283180.00,1.03%,13031.00,000733.SZ
20300226218,lh29,000750,国海证券,213500,213500,213500,0,0,0,5.49,5.97,1.36%,1274594.96,8.78%,102906.96,000750.SZ
20300226218,lh29,000788,北大医药,44600,44600,44600,0,0,0,7.38,7.70,0.39%,343419.99,4.35%,14316.59,000788.SZ
20300226218,lh29,000829,天音控股,11700,0,0,0,0,11700,--,8.66,-3.99%,0.00,--,0.00,000829.SZ
20300226218,lh29,000830,鲁西化工,58915,15,15,0,0,58900,-7916.10,11.81,-0.08%,177.15,-100.15%,118918.59,000830.SZ
20300226218,lh29,000875,吉电股份,267300,0,0,0,0,267300,--,4.30,-2.27%,0.00,--,0.00,000875.SZ
20300226218,lh29,000975,银泰黄金,14900,14900,14900,0,0,0,18.90,18.96,-0.32%,282503.99,0.31%,879.09,000975.SZ
20300226218,lh29,000987,越秀金控,0,54000,0,0,54000,0,22.57,24.20,6.23%,1306800.04,7.21%,87913.88,000987.SZ
20300226218,lh29,002049,紫光国微,9800,9900,9800,0,100,0,124.22,124.10,0.00%,1228589.98,-0.10%,-1172.79,002049.SZ
20300226218,lh29,002104,恒宝股份,0,26900,0,0,26900,0,10.24,10.00,-3.66%,269000.00,-2.31%,-6347.86,002104.SZ
20300226218,lh29,002191,劲嘉股份,36700,36700,36700,0,0,0,11.57,12.00,0.08%,440400.00,3.68%,15634.20,002191.SZ
20300226218,lh29,002197,证通电子,32600,0,0,0,0,32600,--,11.87,-1.41%,0.00,--,0.00,002197.SZ
20300226218,lh29,002204,大连重工,241900,241900,241900,0,0,0,5.21,5.10,3.24%,1233689.98,-2.15%,-27092.82,002204.SZ
20300226218,lh29,002214,大立科技,26400,0,0,0,0,26400,--,30.50,4.81%,0.00,--,0.00,002214.SZ
20300226218,lh29,002239,奥特佳,95400,0,0,0,0,95400,--,5.78,-0.17%,0.00,--,0.00,002239.SZ
20300226218,lh29,002425,凯撒文化,72900,72900,72500,0,400,400,17.66,14.72,0.00%,1073088.02,-16.66%,-214455.23,002425.SZ
20300226218,lh29,002430,杭氧股份,38000,29000,29000,0,0,9000,15.31,16.15,-0.12%,468349.99,5.52%,24483.41,002430.SZ
