账户,备注,代码,名称,昨日余额,当前余额,可用数,冻结数,今日买入,今日卖出,成本价,最新价,涨跌,参考市值,盈亏比率,参考盈亏,SymbolFull
20300226218,lh29,000066,中国长城,71600,0,0,0,0,71600,--,17.90,4.19%,0.00,--,0.00,000066.SZ
20300226218,lh29,000584,哈工智能,63800,63800,63800,0,0,0,6.47,7.08,9.94%,451704.00,9.41%,38854.20,000584.SZ
20300226218,lh29,000592,平潭发展,447100,447100,447100,0,0,0,3.82,3.61,1.98%,1614030.95,-5.37%,-91655.55,000592.SZ
20300226218,lh29,000603,盛达资源,0,45600,0,0,45600,0,18.87,19.07,0.63%,869591.99,1.08%,9328.56,000603.SZ
20300226218,lh29,000639,西王食品,0,77200,0,0,77200,0,6.33,6.62,0.91%,511063.99,4.65%,22720.80,000639.SZ
20300226218,lh29,000733,振华科技,41500,41500,41500,0,0,0,30.61,35.74,10.00%,1483210.07,16.77%,213061.07,000733.SZ
20300226218,lh29,000786,北新建材,0,12200,0,0,12200,0,29.60,30.89,2.12%,376857.99,4.35%,15694.73,000786.SZ
20300226218,lh29,000788,北大医药,22800,0,0,0,0,22800,--,7.73,6.47%,0.00,--,0.00,000788.SZ
20300226218,lh29,000795,英洛华,0,116500,0,0,116500,0,6.63,6.71,1.67%,781715.00,1.23%,9486.95,000795.SZ
20300226218,lh29,000987,越秀金控,39200,39200,14100,0,25100,25100,21.17,22.89,3.62%,897287.98,8.13%,67450.44,000987.SZ
20300226218,lh29,001696,宗申动力,10500,10500,10400,0,100,100,8.97,9.78,10.01%,102690.00,9.06%,8528.62,001696.SZ
20300226218,lh29,002013,中航机电,5500,5500,5500,0,0,0,9.44,10.74,1.61%,59070.00,13.77%,7150.00,002013.SZ
20300226218,lh29,002049,紫光国微,9900,0,0,0,0,9900,--,128.99,2.22%,0.00,--,0.00,002049.SZ
20300226218,lh29,002104,恒宝股份,26900,0,0,0,0,26900,--,10.73,3.27%,0.00,--,0.00,002104.SZ
20300226218,lh29,002157,正邦科技,0,41600,0,0,41600,0,21.16,21.37,2.74%,888992.03,0.97%,8563.98,002157.SZ
20300226218,lh29,002163,海南发展,68200,68200,68200,0,0,0,13.56,14.58,5.58%,994355.99,7.51%,69495.79,002163.SZ
20300226218,lh29,002191,劲嘉股份,1400,0,0,0,0,1400,--,11.48,2.14%,0.00,--,0.00,002191.SZ
20300226218,lh29,002225,濮耐股份,45600,45600,45600,0,0,0,4.71,4.63,1.98%,211128.01,-1.72%,-3693.59,002225.SZ
20300226218,lh29,002352,顺丰控股,13400,13400,13400,0,0,0,64.92,70.00,2.97%,938000.00,7.83%,68139.00,002352.SZ
20300226218,lh29,002382,蓝帆医疗,30300,0,0,0,0,30300,--,30.95,0.58%,0.00,--,0.00,002382.SZ
20300226218,lh29,002409,雅克科技,800,0,0,0,0,800,--,61.01,4.04%,0.00,--,0.00,002409.SZ
20300226218,lh29,002413,雷科防务,90600,0,0,0,0,90600,--,9.84,0.92%,0.00,--,0.00,002413.SZ
20300226218,lh29,002415,海康威视,25400,25400,25400,0,0,0,36.66,37.80,2.94%,960119.98,3.10%,28879.78,002415.SZ
20300226218,lh29,002425,凯撒文化,23200,0,0,0,0,23200,--,13.93,3.19%,0.00,--,0.00,002425.SZ
20300226218,lh29,002515,金字火腿,42200,42200,42200,0,0,0,8.30,7.62,1.06%,321564.00,-8.19%,-28696.00,002515.SZ
20300226218,lh29,002548,金新农,23100,23100,23100,0,0,0,10.56,10.90,0.74%,251789.99,3.22%,7853.99,002548.SZ
20300226218,lh29,002555,三七互娱,100,100,100,0,0,0,345.76,45.56,3.95%,4556.00,-86.82%,-30019.60,002555.SZ
20300226218,lh29,002557,洽洽食品,15800,200,200,0,0,15600,-71.53,59.00,1.46%,11800.00,-182.48%,26106.32,002557.SZ
20300226218,lh29,002570,贝因美,32400,32400,32400,0,0,0,7.97,7.83,2.22%,253692.00,-1.76%,-4536.00,002570.SZ
20300226218,lh29,002581,未名医药,38900,38900,38900,0,0,0,22.70,23.61,6.50%,918429.02,4.00%,35282.32,002581.SZ
20300226218,lh29,002626,金达威,3800,0,0,0,0,3800,--,52.16,2.19%,0.00,--,0.00,002626.SZ
20300226218,lh29,002745,木林森,75,0,0,0,0,75,--,17.39,2.54%,0.00,--,0.00,002745.SZ
20300226218,lh29,002940,昂利康,5000,5000,5000,0,0,0,66.23,65.00,3.17%,325000.00,-1.85%,-6135.00,002940.SZ
20300226218,lh29,300031,宝通科技,0,32500,0,0,32500,0,28.96,29.28,9.99%,951600.02,1.10%,10335.48,300031.SZ
20300226218,lh29,300083,创世纪,1300,1300,1300,0,0,0,52.37,9.87,10.03%,12831.00,-81.15%,-55255.20,300083.SZ
20300226218,lh29,300085,银之杰,10000,0,0,0,0,10000,--,22.16,3.45%,0.00,--,0.00,300085.SZ
20300226218,lh29,300118,东方日升,83800,83800,83800,0,0,0,18.52,18.63,2.99%,1561193.93,0.60%,9301.73,300118.SZ
20300226218,lh29,300148,天舟文化,132590,90,90,0,0,132500,657.29,5.12,2.61%,460.80,-99.22%,-58695.39,300148.SZ
20300226218,lh29,300149,量子生物,21000,0,0,0,0,21000,--,19.73,4.23%,0.00,--,0.00,300149.SZ
20300226218,lh29,300151,昌红科技,72200,72200,72200,0,0,0,17.66,19.98,6.16%,1442555.97,13.13%,167431.77,300151.SZ
20300226218,lh29,300199,翰宇药业,114200,114200,114200,0,0,0,7.67,7.95,9.96%,907889.98,3.61%,31633.38,300199.SZ
20300226218,lh29,300202,聚龙股份,23000,23000,23000,0,0,0,13.89,14.60,2.53%,335800.01,5.13%,16376.01,300202.SZ
20300226218,lh29,300293,蓝英装备,36700,36700,36700,0,0,0,22.81,24.57,9.98%,901718.99,7.73%,64738.79,300293.SZ
20300226218,lh29,300303,聚飞光电,41500,41500,41500,0,0,0,6.49,6.96,5.94%,288840.00,7.26%,19546.50,300303.SZ
20300226218,lh29,300315,掌趣科技,0,53800,0,0,53800,0,9.17,9.48,9.98%,510023.98,3.33%,16421.35,300315.SZ
20300226218,lh29,300316,晶盛机电,10000,0,0,0,0,10000,--,25.10,2.95%,0.00,--,0.00,300316.SZ
20300226218,lh29,300366,创意信息,110300,110300,102300,0,8000,8000,12.93,14.10,9.98%,1555230.04,9.05%,129122.52,300366.SZ
20300226218,lh29,300386,飞天诚信,0,37600,0,0,37600,0,23.49,25.30,10.00%,951279.97,7.69%,67962.50,300386.SZ
20300226218,lh29,300492,华图山鼎,9000,9000,9000,0,0,0,43.97,47.17,7.94%,424529.98,7.28%,28808.98,300492.SZ
20300226218,lh29,300618,寒锐钴业,12700,12700,12700,0,0,0,73.85,75.49,3.55%,958722.97,2.22%,20815.27,300618.SZ
20300226218,lh29,300677,英科医疗,0,5200,0,0,5200,0,174.06,171.98,3.33%,894295.98,-1.20%,-10828.42,300677.SZ
20300226218,lh29,300740,御家汇,24400,0,0,0,0,24400,--,21.52,10.02%,0.00,--,0.00,300740.SZ
20300226218,lh29,300758,七彩化学,0,31200,0,0,31200,0,28.40,30.12,10.01%,939744.03,6.04%,53534.61,300758.SZ
20300226218,lh29,600131,国网信通,24400,0,0,0,0,24400,--,20.91,4.60%,0.00,--,0.00,600131.SH
20300226218,lh29,600201,生物股份,8600,8600,8600,0,0,0,27.88,28.58,1.35%,245788.00,2.53%,6054.40,600201.SH
20300226218,lh29,600315,上海家化,200,0,0,0,0,200,--,45.51,1.61%,0.00,--,0.00,600315.SH
20300226218,lh29,600318,新力金融,44900,0,0,0,0,44900,--,11.50,3.14%,0.00,--,0.00,600318.SH
20300226218,lh29,600326,西藏天路,12300,12300,12300,0,0,0,9.89,10.28,1.98%,126444.00,4.00%,4858.50,600326.SH
20300226218,lh29,600490,鹏欣资源,0,88100,0,0,88100,0,4.09,4.14,-0.24%,364733.99,1.33%,4772.01,600490.SH
20300226218,lh29,600515,海航基础,84200,84200,84200,0,0,0,7.64,6.87,1.78%,578453.99,-10.04%,-64581.41,600515.SH
20300226218,lh29,600617,国新能源,30000,0,0,0,0,30000,--,5.12,6.89%,0.00,--,0.00,600617.SH
20300226218,lh29,600645,中源协和,1600,1600,1600,0,0,0,25.72,26.23,3.68%,41968.00,1.97%,809.60,600645.SH
20300226218,lh29,600702,舍得酒业,14000,14000,14000,0,0,0,36.14,37.50,0.16%,525000.00,3.77%,19054.00,600702.SH
20300226218,lh29,600834,申通地铁,14200,0,0,0,0,14200,--,11.64,3.37%,0.00,--,0.00,600834.SH
20300226218,lh29,603043,广州酒家,0,10700,0,0,10700,0,37.75,37.70,1.02%,403390.01,-0.13%,-540.05,603043.SH
20300226218,lh29,603106,恒银科技,3800,3800,3800,0,0,0,17.25,10.85,2.55%,41230.00,-37.10%,-24320.00,603106.SH
20300226218,lh29,603538,美诺华,7660,1160,1160,0,0,6500,46.93,47.69,7.22%,55320.40,1.61%,877.15,603538.SH
20300226218,lh29,603605,珀莱雅,5200,5200,5200,0,0,0,171.20,179.70,4.78%,934439.98,4.97%,44220.78,603605.SH
20300226218,lh29,603718,海利生物,0,21200,0,0,21200,0,42.12,44.90,10.00%,951880.03,6.60%,58932.98,603718.SH
20300226218,lh29,603915,国茂股份,0,7900,0,0,7900,0,20.01,21.15,3.78%,167085.00,5.70%,9006.38,603915.SH
9912900268,m8,000028,国药一致,0,12900,0,0,12900,0,46.25,46.31,3.49%,597399.02,0.13%,762.25,000028.SZ
9912900268,m8,000032,深桑达Ａ,30600,30600,30600,0,0,0,26.86,27.17,5.51%,831402.00,1.17%,9577.80,000032.SZ
9912900268,m8,000058,深赛格,0,57500,0,0,57500,0,9.40,9.77,10.02%,561775.03,3.89%,21011.27,000058.SZ
9912900268,m8,000070,特发信息,0,72100,0,0,72100,0,11.19,11.41,8.67%,822660.99,1.99%,16053.92,000070.SZ
9912900268,m8,000090,天健集团,86280,86280,86280,0,0,0,7.98,8.26,3.64%,712672.82,3.52%,24244.70,000090.SZ
9912900268,m8,000099,中信海直,100,0,0,0,0,100,--,7.79,0.52%,0.00,--,0.00,000099.SZ
9912900268,m8,000423,东阿阿胶,52400,89200,52400,0,36800,0,37.31,38.54,9.99%,3437768.08,3.30%,109915.09,000423.SZ
9912900268,m8,000513,丽珠集团,52129,52129,52129,0,0,0,54.89,54.77,2.55%,2855105.35,-0.23%,-6463.97,000513.SZ
9912900268,m8,000526,紫光学大,8300,8300,8300,0,0,0,70.82,79.31,10.00%,658272.98,11.99%,70500.18,000526.SZ
9912900268,m8,000538,云南白药,30100,5900,5900,0,0,24200,96.40,109.69,0.96%,647171.01,13.78%,78398.84,000538.SZ
9912900268,m8,000561,烽火电子,147200,147200,147200,0,0,0,8.61,8.62,1.06%,1268863.98,0.10%,1324.78,000561.SZ
9912900268,m8,000584,哈工智能,39800,39800,39800,0,0,0,6.49,7.08,9.94%,281784.00,9.02%,23322.80,000584.SZ
9912900268,m8,000596,古井贡酒,20500,2400,2400,0,0,18100,162.96,197.54,3.73%,474095.98,21.22%,82985.42,000596.SZ
9912900268,m8,000651,格力电器,0,101400,0,0,101400,0,59.41,59.40,4.27%,6023160.15,-0.02%,-1353.84,000651.SZ
9912900268,m8,000686,东北证券,329100,329100,329100,0,0,0,11.53,11.05,5.24%,3636555.06,-4.18%,-158626.14,000686.SZ
9912900268,m8,000766,通化金马,0,104700,0,0,104700,0,5.16,5.18,5.93%,542345.98,0.42%,2242.45,000766.SZ
9912900268,m8,000768,中航飞机,115100,115100,115100,0,0,0,23.72,24.04,1.86%,2767004.11,1.37%,37407.61,000768.SZ
9912900268,m8,000778,新兴铸管,26900,26900,26900,0,0,0,3.73,3.73,1.63%,100337.00,-0.03%,-26.90,000778.SZ
9912900268,m8,000788,北大医药,50300,50300,50300,0,0,0,7.81,7.73,6.47%,388819.00,-0.99%,-3873.10,000788.SZ
9912900268,m8,000796,凯撒旅业,98500,138300,98500,0,39800,0,15.68,15.92,3.04%,2201736.01,1.50%,32579.89,000796.SZ
9912900268,m8,000797,中国武夷,12500,12500,12500,0,0,0,5.13,3.89,4.01%,48625.00,-24.20%,-15525.00,000797.SZ
9912900268,m8,000799,酒鬼酒,85200,85200,85200,0,0,0,67.49,68.30,0.46%,5819160.26,1.20%,69097.46,000799.SZ
9912900268,m8,000801,四川九洲,53500,53500,53500,0,0,0,6.34,6.66,5.21%,356309.99,5.01%,17012.99,000801.SZ
9912900268,m8,000830,鲁西化工,229400,229400,229400,0,0,0,11.57,11.24,3.59%,2578455.95,-2.84%,-75243.25,000830.SZ
9912900268,m8,000848,承德露露,90,0,0,0,0,90,--,8.52,1.07%,0.00,--,0.00,000848.SZ
9912900268,m8,000885,城发环境,10600,10600,10600,0,0,0,12.53,12.66,1.04%,134196.00,1.07%,1420.40,000885.SZ
9912900268,m8,000898,鞍钢股份,217800,217800,217800,0,0,0,2.71,2.72,0.37%,592416.01,0.33%,1960.21,000898.SZ
9912900268,m8,000906,浙商中拓,46004,46004,46004,0,0,0,6.33,6.23,2.30%,286604.92,-1.63%,-4738.41,000906.SZ
9912900268,m8,000910,大亚圣象,52,0,0,0,0,52,--,16.73,3.78%,0.00,--,0.00,000910.SZ
9912900268,m8,000913,钱江摩托,32500,32500,32500,0,0,0,17.13,17.41,0.35%,565825.00,1.62%,9002.50,000913.SZ
9912900268,m8,000917,电广传媒,4600,4600,4600,0,0,0,15.96,6.89,3.30%,31694.00,-56.82%,-41699.00,000917.SZ
9912900268,m8,000918,嘉凯城,4000,4000,4000,0,0,0,10.18,4.81,1.69%,19240.00,-52.73%,-21460.00,000918.SZ
9912900268,m8,000922,佳电股份,55000,55000,55000,0,0,0,6.85,6.91,2.22%,380049.99,0.92%,3464.99,000922.SZ
9912900268,m8,000948,南天信息,90,0,0,0,0,90,--,13.57,2.57%,0.00,--,0.00,000948.SZ
9912900268,m8,000951,中国重汽,23475,13375,13375,0,0,10100,36.58,37.75,0.40%,504906.25,3.19%,15608.18,000951.SZ
9912900268,m8,000957,中通客车,9200,9200,9200,0,0,0,9.03,7.19,1.99%,66148.00,-20.38%,-16928.00,000957.SZ
9912900268,m8,000987,越秀金控,302500,302500,302500,0,0,0,21.24,22.89,3.62%,6924224.82,7.77%,499124.82,000987.SZ
9912900268,m8,001896,豫能控股,117000,117000,117000,0,0,0,4.02,3.94,1.81%,460980.01,-1.97%,-9242.99,001896.SZ
9912900268,m8,002014,永新股份,24750,24750,24750,0,0,0,10.35,10.43,1.36%,258142.51,0.74%,1905.76,002014.SZ
9912900268,m8,002024,苏宁易购,518300,518300,518300,0,0,0,10.90,10.25,1.59%,5312575.00,-5.99%,-338449.90,002024.SZ
9912900268,m8,002038,双鹭药业,0,14000,0,0,14000,0,13.41,13.47,6.48%,188580.00,0.48%,893.08,002038.SZ
9912900268,m8,002049,紫光国微,38200,900,900,0,0,37300,-23.41,128.99,2.22%,116091.00,-651.03%,137158.83,002049.SZ
9912900268,m8,002050,三花智控,91832,91832,91832,0,0,0,22.73,22.96,3.19%,2108462.64,1.02%,21304.94,002050.SZ
9912900268,m8,002062,宏润建设,141100,141100,141100,0,0,0,4.95,4.79,1.91%,675868.99,-3.23%,-22576.01,002062.SZ
9912900268,m8,002064,华峰氨纶,0,224700,0,0,224700,0,6.84,6.85,9.95%,1539194.98,0.20%,3109.38,002064.SZ
9912900268,m8,002091,江苏国泰,100,100,100,0,0,0,300.32,6.68,2.93%,668.00,-97.78%,-29364.10,002091.SZ
9912900268,m8,002097,山河智能,261000,152300,152300,0,0,108700,7.40,7.14,-0.70%,1087421.98,-3.45%,-38857.69,002097.SZ
9912900268,m8,002099,海翔药业,0,52500,0,0,52500,0,7.78,7.97,6.27%,418424.99,2.41%,9836.49,002099.SZ
9912900268,m8,002104,恒宝股份,192014,192072,15514,0,176558,176500,10.23,10.73,3.27%,2060932.47,4.84%,95104.17,002104.SZ
9912900268,m8,002124,天邦股份,133600,50400,50400,0,0,83200,11.05,19.01,1.66%,958104.01,71.96%,400939.02,002124.SZ
9912900268,m8,002157,正邦科技,0,91500,0,0,91500,0,21.27,21.37,2.74%,1955355.08,0.49%,9539.59,002157.SZ
9912900268,m8,002163,海南发展,0,103400,0,0,103400,0,14.51,14.58,5.58%,1507571.99,0.49%,7389.16,002163.SZ
9912900268,m8,002187,广百股份,82300,82300,82300,0,0,0,13.70,14.20,3.95%,1168659.98,3.68%,41479.18,002187.SZ
9912900268,m8,002208,合肥城建,0,68600,0,0,68600,0,12.06,12.29,3.36%,843094.00,1.87%,15505.72,002208.SZ
9912900268,m8,002212,南洋股份,2200,2200,2200,0,0,0,22.80,23.94,3.64%,52668.00,5.00%,2510.20,002212.SZ
9912900268,m8,002215,诺普信,111200,111200,111200,0,0,0,6.46,6.45,1.74%,717239.98,-0.19%,-1334.42,002215.SZ
9912900268,m8,002228,合兴包装,143741,143741,143741,0,0,0,4.62,4.63,1.76%,665520.85,0.15%,1006.20,002228.SZ
9912900268,m8,002240,威华股份,52500,52500,52500,0,0,0,14.26,15.60,6.12%,819000.02,9.37%,70192.52,002240.SZ
9912900268,m8,002242,九阳股份,7100,5200,5200,0,0,1900,35.54,39.23,6.06%,203996.00,10.38%,19178.40,002242.SZ
9912900268,m8,002250,联化科技,1100,1100,1100,0,0,0,26.28,25.91,1.21%,28501.00,-1.39%,-401.50,002250.SZ
9912900268,m8,002254,泰和新材,0,24800,0,0,24800,0,13.42,13.61,2.56%,337527.99,1.44%,4793.96,002254.SZ
9912900268,m8,002314,南山控股,170100,170100,170100,0,0,0,4.49,4.25,2.91%,722925.00,-5.28%,-40313.70,002314.SZ
9912900268,m8,002335,科华恒盛,30100,30100,30100,0,0,0,23.93,25.03,4.68%,753403.02,4.61%,33230.42,002335.SZ
9912900268,m8,002352,顺丰控股,100133,32033,32033,0,0,68100,54.17,70.00,2.97%,2242310.00,29.22%,507031.49,002352.SZ
9912900268,m8,002382,蓝帆医疗,213000,213000,213000,0,0,0,29.93,30.95,0.58%,6592350.16,3.40%,217047.16,002382.SZ
9912900268,m8,002398,垒知集团,0,61400,0,0,61400,0,10.42,10.50,6.60%,644700.00,0.73%,4658.91,002398.SZ
9912900268,m8,002416,爱施德,54300,54300,54300,0,0,0,8.97,9.48,9.98%,514763.98,5.67%,27638.68,002416.SZ
9912900268,m8,002424,贵州百灵,16800,16800,16800,0,0,0,8.86,9.18,2.00%,154224.01,3.58%,5325.61,002424.SZ
9912900268,m8,002431,棕榈股份,223100,223100,223100,0,0,0,3.67,3.92,5.66%,874552.02,6.70%,54882.62,002431.SZ
9912900268,m8,002443,金洲管道,74500,74500,74500,0,0,0,7.10,7.10,0.71%,528949.99,0.07%,372.49,002443.SZ
9912900268,m8,002449,国星光电,0,79100,0,0,79100,0,13.84,14.12,9.97%,1116891.99,2.04%,22380.94,002449.SZ
9912900268,m8,002452,长高集团,60400,60400,60400,0,0,0,7.40,7.44,4.20%,449376.00,0.54%,2416.00,002452.SZ
9912900268,m8,002488,金固股份,0,51700,0,0,51700,0,5.59,5.76,7.46%,297792.01,3.02%,8728.01,002488.SZ
9912900268,m8,002515,金字火腿,274500,274500,274500,0,0,0,7.49,7.62,1.06%,2091689.97,1.69%,34861.47,002515.SZ
9912900268,m8,002516,旷达科技,120300,120300,120300,0,0,0,3.52,3.47,1.46%,417441.00,-1.34%,-5654.10,002516.SZ
9912900268,m8,002523,天桥起重,56500,56500,56500,0,0,0,2.65,2.64,3.13%,149160.01,-0.38%,-564.99,002523.SZ
9912900268,m8,002531,天顺风能,370300,297000,297000,0,0,73300,6.93,7.18,1.84%,2132459.95,3.62%,74485.17,002531.SZ
9912900268,m8,002534,杭锅股份,19000,19000,19000,0,0,0,8.58,8.67,1.40%,164730.00,1.11%,1805.00,002534.SZ
9912900268,m8,002539,云图控股,90200,90200,90200,0,0,0,7.69,7.64,0.92%,689127.99,-0.70%,-4870.81,002539.SZ
9912900268,m8,002544,杰赛科技,37831,37831,37831,0,0,0,16.45,15.18,3.55%,574274.59,-7.73%,-48083.19,002544.SZ
9912900268,m8,002548,金新农,0,244200,0,0,244200,0,10.80,10.90,0.74%,2661779.91,0.91%,23950.80,002548.SZ
9912900268,m8,002555,三七互娱,136400,136400,136400,0,0,0,43.70,45.56,3.95%,6214384.19,4.27%,254386.19,002555.SZ
9912900268,m8,002557,洽洽食品,99400,99400,99400,0,0,0,58.77,59.00,1.46%,5864600.00,0.39%,22862.00,002557.SZ
9912900268,m8,002568,百润股份,10100,10100,10100,0,0,0,50.97,51.77,1.51%,522877.00,1.58%,8130.50,002568.SZ
9912900268,m8,002581,未名医药,130900,130900,130900,0,0,0,24.49,23.61,6.50%,3090549.08,-3.59%,-114930.12,002581.SZ
9912900268,m8,002614,奥佳华,45100,14800,14800,0,0,30300,14.22,11.68,2.73%,172864.00,-17.87%,-37620.69,002614.SZ
9912900268,m8,002637,赞宇科技,0,21200,0,0,21200,0,12.48,12.48,4.35%,264575.99,0.02%,64.10,002637.SZ
9912900268,m8,002657,中科金财,0,18700,0,0,18700,0,15.78,15.81,3.13%,295647.01,0.20%,579.48,002657.SZ
9912900268,m8,002666,德联集团,97600,97600,97600,0,0,0,6.78,6.79,3.03%,662704.00,0.16%,1073.60,002666.SZ
9912900268,m8,002683,宏大爆破,34700,34700,34700,0,0,0,50.75,54.99,10.00%,1908153.06,8.35%,147128.06,002683.SZ
9912900268,m8,002688,金河生物,9100,0,0,0,0,9100,--,8.74,7.77%,0.00,--,0.00,002688.SZ
9912900268,m8,002690,美亚光电,9600,1800,1800,0,0,7800,35.66,59.59,6.03%,107262.00,67.08%,43065.80,002690.SZ
9912900268,m8,002706,良信电器,65000,15000,15000,0,0,50000,17.10,22.26,2.20%,333900.00,30.16%,77360.16,002706.SZ
9912900268,m8,002707,众信旅游,202200,202200,202200,0,0,0,9.87,10.39,5.91%,2100858.07,5.29%,105548.47,002707.SZ
9912900268,m8,002709,天赐材料,34040,15940,15940,0,0,18100,38.98,38.31,1.92%,610661.42,-1.71%,-10655.07,002709.SZ
9912900268,m8,002712,思美传媒,0,63900,0,0,63900,0,7.26,7.29,6.89%,465831.00,0.38%,1751.50,002712.SZ
9912900268,m8,002726,龙大肉食,113800,113800,113800,0,0,0,10.84,11.16,1.73%,1270007.98,2.95%,36415.98,002726.SZ
9912900268,m8,002727,一心堂,48400,41200,41200,0,0,7200,31.28,32.90,2.21%,1355480.06,5.17%,66588.29,002727.SZ
9912900268,m8,002734,利民股份,27200,27200,27200,0,0,0,16.67,16.48,1.54%,448255.99,-1.12%,-5086.41,002734.SZ
9912900268,m8,002755,奥赛康,50200,50200,50200,0,0,0,20.94,20.34,7.90%,1021068.01,-2.88%,-30270.59,002755.SZ
9912900268,m8,002757,南兴股份,30800,30800,30800,0,0,0,18.66,19.49,2.96%,600291.99,4.44%,25533.19,002757.SZ
9912900268,m8,002773,康弘药业,35300,35300,35300,0,0,0,48.63,49.10,1.43%,1733229.95,0.96%,16555.65,002773.SZ
9912900268,m8,002801,微光股份,13000,13000,13000,0,0,0,32.79,33.50,1.79%,435500.00,2.17%,9230.00,002801.SZ
9912900268,m8,002812,恩捷股份,32239,32239,32239,0,0,0,69.40,71.15,2.26%,2293804.90,2.52%,56386.06,002812.SZ
9912900268,m8,002821,凯莱英,10400,7000,7000,0,0,3400,237.27,219.00,1.79%,1533000.00,-7.70%,-127882.71,002821.SZ
9912900268,m8,002833,弘亚数控,9316,2216,2216,0,0,7100,32.46,36.03,1.21%,79842.48,11.01%,7921.10,002833.SZ
9912900268,m8,002866,传艺科技,0,20900,0,0,20900,0,17.38,18.24,10.01%,381216.00,4.95%,17983.04,002866.SZ
9912900268,m8,002867,周大生,25300,25300,25300,0,0,0,30.12,28.91,1.05%,731423.00,-4.01%,-30537.10,002867.SZ
9912900268,m8,002901,大博医疗,3500,3500,3500,0,0,0,100.49,106.40,5.28%,372400.01,5.88%,20671.01,002901.SZ
9912900268,m8,002923,润都股份,33300,33300,33300,0,0,0,23.46,23.60,1.86%,785880.01,0.59%,4628.71,002923.SZ
9912900268,m8,002928,华夏航空,428,428,428,0,0,0,406.89,11.15,2.48%,4772.20,-97.26%,-169378.43,002928.SZ
9912900268,m8,002930,宏川智慧,101900,101900,101900,0,0,0,20.66,20.20,3.91%,2058380.08,-2.24%,-47179.62,002930.SZ
9912900268,m8,002932,明德生物,8400,8400,8400,0,0,0,95.53,96.23,1.19%,808332.03,0.74%,5922.03,002932.SZ
