时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本        参考盈亏        市值            板块            
15:18:38.603    3900163523      603676          卫信康          900             900             10.4423         -47.070         9351.000        10              
15:18:38.603    3900163523      603678          火炬电子        2200            2200            26.6008         2440.140        60962.000       10              
15:18:38.603    3900163523      603680          今创集团        0               3430            11.2077         3231.940        41674.500       10              
15:18:38.603    3900163523      603686          龙马环卫        4800            9600            23.8545         1876.600        230880.000      10              
15:18:38.603    3900163523      603688          石英股份        3400            7100            20.9429         16238.310       164933.000      10              
15:18:38.603    3900163523      603690          至纯科技        0               9500            39.1785         18824.420       391020.000      10              
15:18:38.603    3900163523      603605          珀莱雅          5300            5300            171.1632        14240.220       921405.000      10              
15:18:38.603    3900163523      603606          东方电缆        200             200             13.5230         1.400           2706.000        10              
15:18:38.603    3900163523      603609          禾丰牧业        2600            2600            14.7613         -471.450        37908.000       10              
15:18:38.603    3900163523      603611          诺力股份        100             100             21.0046         -40.460         2060.000        10              
15:18:38.603    3900163523      603612          索通发展        700             700             11.6085         57.080          8183.000        10              
15:18:38.603    3900163523      603630          拉芳家化        100             100             14.1431         -33.310         1381.000        10              
15:18:38.603    3900163523      603638          艾迪精密        3600            3600            42.3657         15567.460       168084.000      10              
15:18:38.603    3900163523      603639          海利尔          600             600             20.1494         108.340         12198.000       10              
15:18:38.603    3900163523      603650          彤程新材        24700           26300           22.2179         16623.440       600955.000      10              
15:18:38.603    3900163523      603658          安图生物        500             500             162.0803        2534.830        83575.000       10              
15:18:38.603    3900163523      603566          普莱柯          9600            19800           27.9032         -6002.920       546480.000      10              
15:18:38.603    3900163523      603567          珍宝岛          400             400             12.2423         -48.930         4848.000        10              
15:18:38.603    3900163523      603583          捷昌驱动        4100            4100            67.7632         -4359.290       273470.000      10              
15:18:38.603    3900163523      603586          金麒麟          100             100             16.3036         -40.360         1590.000        10              
15:18:38.603    3900163523      603588          高能环境        0               0               0.0000          357.900         0.000           10              
15:18:38.603    3900163523      603589          口子窖          11500           23000           48.5302         17245.450       1133440.000     10              
15:18:38.603    3900163523      603590          康辰药业        600             900             37.9183         820.520         34947.000       10              
15:18:38.603    3900163523      603595          东尼电子        500             500             31.9239         1188.030        17150.000       10              
15:18:38.603    3900163523      603596          伯特利          2000            2000            34.8761         -452.140        69300.000       10              
15:18:38.603    3900163523      603599          广信股份        100             100             16.7637         -53.370         1623.000        10              
15:18:38.603    3900163523      603505          金石资源        0               0               0.0000          -88.430         0.000           10              
15:18:38.603    3900163523      603506          南都物业        0               2200            29.9590         1806.260        67716.000       10              
15:18:38.603    3900163523      603508          思维列控        300             300             34.2309         -72.260         10197.000       10              
15:18:38.603    3900163523      603515          欧普照明        500             500             27.2259         137.030         13750.000       10              
15:18:38.603    3900163523      603516          淳中科技        300             300             38.1659         -280.760        11169.000       10              
15:18:38.603    3900163523      603517          绝味食品        800             800             69.6491         -455.240        55264.000       10              
15:18:38.603    3900163523      603520          司太立          8200            10200           83.2091         -5396.660       843336.000      10              
15:18:38.603    3900163523      603528          多伦科技        6000            6000            10.5336         -621.590        62580.000       10              
15:18:38.603    3900163523      603538          美诺华          1600            4800            55.6200         -26112.120      240864.000      10              
15:18:38.603    3900163523      603558          健盛集团        0               1700            8.9900          -323.060        14960.000       10              
15:18:38.603    3900163523      603393          新天然气        1100            1100            36.1961         -259.750        39556.000       10              
15:18:38.603    3900163523      603399          吉翔股份        1000            1000            7.6117          -111.680        7500.000        10              
15:18:38.603    3900163523      603416          信捷电气        100             200             37.4133         175.350         7658.000        10              
15:18:38.603    3900163523      603429          集友股份        8560            8560            26.7934         24623.610       253975.200      10              
15:18:38.603    3900163523      603444          吉比特          0               0               0.0000          9107.370        0.000           10              
15:18:38.603    3900163523      603456          九洲药业        30300           33700           29.1780         -56548.330      926750.000      10              
15:18:38.603    3900163523      603466          风语筑          1100            19400           16.9599         38025.660       367048.000      10              
15:18:38.603    3900163523      603486          科沃斯          12000           15500           28.6895         43408.080       488095.000      10              
15:18:38.603    3900163523      603496          恒为科技        300             300             21.1146         34.620          6369.000        10              
15:18:38.603    3900163523      603501          韦尔股份        1100            1100            204.6505        2232.470        227348.000      10              
15:18:38.603    3900163523      603360          百傲化学        0               700             21.2150         -1305.480       13545.000       10              
15:18:38.603    3900163523      603363          傲农生物        1400            2800            22.6834         -37.500         63476.000       10              
15:18:38.603    3900163523      603365          水星家纺        100             100             14.2536         -33.360         1392.000        10              
15:18:38.603    3900163523      603366          日出东方        0               0               0.0000          -310.120        0.000           10              
15:18:38.603    3900163523      603367          辰欣药业        500             500             15.9635         -86.760         7895.000        10              
15:18:38.603    3900163523      603368          DR柳药股        0               100             32.0124         -838.240        2363.000        10              
15:18:38.603    3900163523      603377          东方时尚        800             800             16.9737         -66.990         13512.000       10              
15:18:38.603    3900163523      603378          亚士创能        10300           10300           43.3902         -10199.510      436720.000      10              
15:18:38.603    3900163523      603385          惠达卫浴        4800            4800            14.9812         -3269.760       68640.000       10              
15:18:38.603    3900163523      603387          基蛋生物        0               6700            39.6366         5717.760        271283.000      10              
15:18:38.603    3900163523      603315          福鞍股份        500             500             12.6038         -26.880         6275.000        10              
15:18:38.603    3900163523      603317          天味食品        1200            3300            52.8286         1258.650        175593.000      10              
15:18:38.603    3900163523      603326          我乐家居        0               400             18.6542         318.340         7780.000        10              
15:18:38.603    3900163523      603328          依顿电子        200             200             9.8722          49.570          2024.000        10              
15:18:38.603    3900163523      603337          杰克股份        0               100             19.7233         97.670          2070.000        10              
15:18:38.603    3900163523      603338          浙江鼎力        500             500             73.5547         922.630         37700.000       10              
15:18:38.603    3900163523      603345          安井食品        1100            1100            123.4805        -7788.550       128040.000      10              
15:18:38.603    3900163523      603348          文灿股份        1700            1700            19.3095         51.770          32878.000       10              
15:18:38.603    3900163523      603355          莱克电气        4000            4000            22.2736         8665.470        97760.000       10              
15:18:38.603    3900163523      603358          华达科技        6660            6660            17.8269         2018.500        120745.800      10              
15:18:38.603    3900163523      603277          银都股份        0               0               0.0000          288.180         0.000           10              
15:18:38.603    3900163523      603283          赛腾股份        0               6500            53.1212         122.490         345410.000      10              
15:18:38.603    3900163523      603288          海天味业        2000            2000            109.1340        29331.970       247600.000      10              
15:18:38.603    3900163523      603297          永新光学        7200            7200            40.2569         1030.290        290880.000      10              
15:18:38.603    3900163523      603298          杭叉集团        2100            9800            10.4267         5618.440        107800.000      10              
15:18:38.603    3900163523      603301          振德医疗        6300            13400           45.6604         7901.280        619750.000      10              
15:18:38.603    3900163523      603303          得邦照明        600             600             10.6381         97.140          6480.000        10              
15:18:38.603    3900163523      603305          旭升股份        1000            1000            40.0908         -1290.820       38800.000       10              
15:18:38.603    3900163523      603308          应流股份        1800            6100            19.5007         -4.070          118950.000      10              
15:18:38.603    3900163523      603313          梦百合          0               0               0.0000          -757.730        0.000           10              
15:18:38.603    3900163523      603218          日月股份        1400            2800            17.2144         -96.280         48104.000       10              
15:18:38.603    3900163523      603225          新凤鸣          100             100             10.2623         -10.230         1016.000        10              
15:18:38.603    3900163523      603228          景旺电子        0               0               0.0000          172.690         0.000           10              
15:18:38.603    3900163523      603229          奥翔药业        1520            5245            45.5575         38511.280       277460.500      10              
15:18:38.603    3900163523      603232          格尔软件        1100            1100            29.1673         134.940         32219.000       10              
15:18:38.603    3900163523      603233          大参林          940             1240            75.2930         752.650         94116.000       10              
15:18:38.603    3900163523      603238          诺邦股份        1000            1100            41.0362         1390.130        46530.000       10              
15:18:38.603    3900163523      603239          浙江仙通        20300           20300           14.4054         -7215.390       285215.000      10              
15:18:38.603    3900163523      603258          电魂网络        0               5200            47.2728         18601.570       264420.000      10              
15:18:38.603    3900163523      603260          合盛硅业        17900           17900           26.7091         5564.910        483658.000      10              
15:18:38.603    3900163523      603181          皇马科技        3200            3800            21.0717         2387.650        82460.000       10              
15:18:38.603    3900163523      603185          上机数控        0               4800            43.2485         3655.200        211248.000      10              
15:18:38.603    3900163523      603186          华正新材        500             500             45.7212         1774.410        24635.000       10              
15:18:38.603    3900163523      603187          海容冷链        15500           23100           36.8930         -15085.340      837144.000      10              
15:18:38.603    3900163523      603189          网达软件        700             700             22.9994         -27.550         16072.000       10              
15:18:38.603    3900163523      603197          保隆科技        100             100             32.6459         -415.590        2849.000        10              
15:18:38.603    3900163523      603200          上海洗霸        0               600             41.2605         323.710         25080.000       10              
15:18:38.603    3900163523      603203          XD快克股        100             100             0.4702          2741.980        2789.000        10              
15:18:38.603    3900163523      603208          江山欧派        5200            5200            110.0998        -61202.920      511316.000      10              
15:18:38.603    3900163523      603214          爱婴室          400             800             31.4607         343.460         25512.000       10              
15:18:38.603    3900163523      603127          昭衍新药        700             1500            91.4773         4699.040        141915.000      10              
15:18:38.603    3900163523      603129          春风动力        2400            4800            67.3299         -2063.310       321120.000      10              
15:18:38.603    3900163523      603131          上海沪工        600             600             16.9671         361.760         10542.000       10              
15:18:38.603    3900163523      603133          碳元科技        0               0               0.0000          68.440          0.000           10              
15:18:38.603    3900163523      603138          海量数据        3600            3600            21.7562         6241.800        84564.000       10              
15:18:38.603    3900163523      603156          养元饮品        200             200             21.6997         -119.940        4220.000        10              
15:18:38.603    3900163523      603158          腾龙股份        2400            2400            24.3085         -3788.300       54552.000       10              
15:18:38.603    3900163523      603160          汇顶科技        200             400             212.6331        5458.780        90512.000       10              
15:18:38.603    3900163523      603179          新泉股份        28700           28700           22.3818         -7513.200       634844.000      10              
15:18:38.603    3900163523      603180          金牌厨柜        0               0               0.0000          -152.390        0.000           10              
15:18:38.603    3900163523      603058          永吉股份        0               500             7.8768          661.580         4600.000        10              
15:18:38.603    3900163523      603060          国检集团        2700            2700            18.6262         361.160         50652.000       10              
15:18:38.603    3900163523      603069          海汽集团        0               11000           13.9255         4339.700        157520.000      10              
15:18:38.603    3900163523      603078          江化微          1200            3500            45.4042         -2009.580       156905.000      10              
15:18:38.603    3900163523      603083          剑桥科技        1200            1200            36.4113         2938.410        46632.000       10              
15:18:38.603    3900163523      603103          横店影视        400             400             15.0363         489.470         6504.000        10              
15:18:38.603    3900163523      603108          润达医疗        9200            9200            13.6574         -5956.050       119692.000      10              
15:18:38.603    3900163523      603113          金能科技        58200           58200           11.8040         1512.150        688506.000      10              
15:18:38.603    3900163523      603118          共进股份        0               0               0.0000          191.160         0.000           10              
15:18:38.603    3900163523      603123          翠微股份        1800            1800            7.4461          -154.940        13248.000       10              
15:18:38.603    3900163523      603010          万盛股份        0               1700            14.0260         176.820         24021.000       10              
15:18:38.603    3900163523      603016          新宏泰          100             100             23.9453         -46.530         2348.000        10              
15:18:38.603    3900163523      603026          石大胜华        800             800             25.5594         -191.490        20256.000       10              
15:18:38.603    3900163523      603027          千禾味业        1900            1900            28.2183         -72.810         53542.000       10              
15:18:38.603    3900163523      603030          全筑股份        4000            4000            6.4214          1714.330        27400.000       10              
15:18:38.603    3900163523      603031          安德利          0               100             37.6727         -27.270         3740.000        10              
15:18:38.603    3900163523      603033          三维股份        7600            11900           23.5728         -8482.060       272034.000      10              
15:18:38.603    3900163523      603039          泛微网络        2400            2400            65.4247         14916.710       171936.000      10              
15:18:38.603    3900163523      603055          台华新材        2200            4400            7.4964          103.690         33088.000       10              
15:18:38.603    3900163523      603056          德邦股份        13900           13900           14.8520         -11287.460      195156.000      10              
15:18:38.603    3900163523      601881          中国银河        29700           46700           11.1906         16317.840       538918.000      10              
15:18:38.603    3900163523      601888          中国国旅        7100            7100            125.8203        10505.790       903830.000      10              
15:18:38.603    3900163523      601933          永辉超市        2600            2600            9.3321          228.590         24492.000       10              
15:18:38.603    3900163523      601958          金钼股份        200             400             6.0913          -0.520          2436.000        10              
15:18:38.603    3900163523      601965          XD中国汽        600             600             8.9079          -94.750         5250.000        10              
15:18:38.603    3900163523      601966          玲珑轮胎        700             700             20.4874         -12.150         14329.000       10              
15:18:38.603    3900163523      601968          宝钢包装        0               2200            5.9231          -270.760        12760.000       10              
15:18:38.603    3900163523      601990          南京证券        24400           24400           14.7521         -2491.190       357460.000      10              
15:18:38.603    3900163523      601999          出版传媒        0               3400            6.4792          2348.800        24378.000       10              
15:18:38.603    3900163523      603005          晶方科技        0               4000            67.6948         28860.740       299640.000      10              
15:18:38.603    3900163523      601595          上海电影        300             300             15.0333         -60.990         4449.000        10              
15:18:38.603    3900163523      601606          长城军工        0               16600           12.6818         1961.470        212480.000      10              
15:18:38.603    3900163523      601633          长城汽车        400             400             8.0718          31.290          3260.000        10              
15:18:38.603    3900163523      601636          旗滨集团        400             400             7.6258          -850.310        2200.000        10              
15:18:38.603    3900163523      601689          拓普集团        0               4100            25.5152         7112.510        111725.000      10              
15:18:38.603    3900163523      601788          光大证券        0               22500           13.8279         21647.040       332775.000      10              
15:18:38.603    3900163523      601799          星宇股份        700             700             111.1949        7591.580        85428.000       10              
15:18:38.603    3900163523      601828          美凯龙          700             700             11.3448         -570.390        7371.000        10              
15:18:38.603    3900163523      601858          中国科传        100             100             9.2220          -18.200         904.000         10              
15:18:38.603    3900163523      601878          浙商证券        0               5200            9.8771          1211.150        52572.000       10              
15:18:38.603    3900163523      601137          博威合金        1400            1400            8.9856          8560.230        21140.000       10              
15:18:38.603    3900163523      601168          西部矿业        400             400             5.6232          6.720           2256.000        10              
15:18:38.603    3900163523      601222          林洋能源        100             100             5.1511          4.890           520.000         10              
15:18:38.603    3900163523      601231          环旭电子        24500           24500           19.0318         57041.660       523320.000      10              
15:18:38.603    3900163523      601233          桐昆股份        1000            2000            12.5648         910.470         26040.000       10              
15:18:38.603    3900163523      601238          广汽集团        400             400             9.0220          27.210          3636.000        10              
15:18:38.603    3900163523      601330          绿色动力        1000            1000            9.4621          -52.080         9410.000        10              
15:18:38.603    3900163523      601366          利群股份        0               0               0.0000          77.530          0.000           10              
15:18:38.603    3900163523      601369          陕鼓动力        7200            7200            5.7998          3169.650        44928.000       10              
15:18:38.603    3900163523      601375          中原证券        3300            3300            4.7911          -69.480         15741.000       10              
15:18:38.603    3900163523      600997          XD开滦股        200             200             4.7111          -8.220          934.000         10              
15:18:38.603    3900163523      600998          九州通          700             700             17.9339         -37.760         12516.000       10              
15:18:38.603    3900163523      600999          招商证券        0               19200           19.2426         17805.710       387264.000      10              
15:18:38.603    3900163523      601019          山东出版        100             100             6.1613          6.870           623.000         10              
15:18:38.603    3900163523      601021          春秋航空        900             900             36.0735         113.890         32580.000       10              
15:18:38.603    3900163523      601028          玉龙股份        47800           102800          9.9486          121444.000      1144164.000     10              
15:18:38.603    3900163523      601066          中信建投        25991           25991           37.8591         2362.830        986358.450      10              
15:18:38.603    3900163523      601098          中南传媒        200             200             10.7324         -16.470         2130.000        10              
15:18:38.603    3900163523      601100          恒立液压        887             887             67.8316         7476.000        67642.620       10              
15:18:38.603    3900163523      601128          常熟银行        0               0               0.0000          500.300         0.000           10              
15:18:38.603    3900163523      600909          华安证券        0               0               0.0000          14.250          0.000           10              
15:18:38.603    3900163523      600933          爱柯迪          500             500             12.9837         113.170         6605.000        10              
15:18:38.603    3900163523      600966          博汇纸业        2700            5400            9.2659          76.000          50112.000       10              
15:18:38.603    3900163523      600975          新五丰          600             600             8.9970          -130.180        5268.000        10              
15:18:38.603    3900163523      600984          建设机械        7200            9600            20.8486         15181.290       215328.000      10              
15:18:38.603    3900163523      600985          淮北矿业        100             100             7.9218          -0.180          792.000         10              
15:18:38.603    3900163523      600988          赤峰黄金        0               134500          11.0612         68432.120       1556165.000     10              
15:18:38.603    3900163523      600990          四创电子        200             200             39.5638         -72.750         7840.000        10              
15:18:38.603    3900163523      600993          马应龙          0               3800            21.0025         104.430         79914.000       10              
15:18:38.603    3900163523      600995          文山电力        3500            3500            7.0564          1972.680        26670.000       10              
15:18:38.603    3900163523      600882          妙可蓝多        5400            14400           39.2612         -34433.910      530928.000      10              
15:18:38.603    3900163523      600884          杉杉股份        42520           122720          11.7120         -73883.290      1363419.200     10              
15:18:38.603    3900163523      600885          宏发股份        29978           29978           36.9624         63781.530       1171840.020     10              
15:18:38.603    3900163523      600887          伊利股份        400             400             27.3575         1384.990        12328.000       10              
15:18:38.603    3900163523      600888          新疆众和        0               0               0.0000          -0.660          0.000           10              
15:18:38.603    3900163523      600890          中房股份        200             200             7.3016          -4.320          1456.000        10              
15:18:38.603    3900163523      600893          航发动力        100             100             23.2952         5.480           2335.000        10              
15:18:38.603    3900163523      600895          张江高科        39500           39500           19.1726         -8794.610       748525.000      10              
15:18:38.603    3900163523      600900          长江电力        0               0               0.0000          1960.570        0.000           10              
15:18:38.603    3900163523      600901          江苏租赁        100             100             5.1212          14.880          527.000         10              
15:18:38.603    3900163523      600845          宝信软件        10400           13700           55.6658         39925.150       802546.000      10              
15:18:38.603    3900163523      600851          海欣股份        12300           12300           7.4169          -1192.050       90036.000       10              
15:18:38.603    3900163523      600861          北京城乡        8200            14100           14.5460         -12492.520      192606.000      10              
15:18:38.603    3900163523      600862          中航高科        400             400             16.7037         30.530          6712.000        10              
15:18:38.603    3900163523      600864          哈投股份        0               0               0.0000          -42.520         0.000           10              
15:18:38.603    3900163523      600867          通化东宝        3100            7000            16.6115         -6590.270       109690.000      10              
15:18:38.603    3900163523      600872          中炬高新        10100           10100           54.3781         18502.060       567721.000      10              
15:18:38.603    3900163523      600873          梅花生物        4800            4800            4.8592          -428.140        22896.000       10              
15:18:38.603    3900163523      600875          东方电气        200             200             9.1470          -35.400         1794.000        10              
15:18:38.603    3900163523      600876          洛阳玻璃        2954            2954            14.3097         -3307.650       38963.260       10              
15:18:38.603    3900163523      600804          鹏博士          8800            65600           8.3554          29818.740       577936.000      10              
15:18:38.603    3900163523      600805          悦达投资        1000            1000            4.1709          -40.910         4130.000        10              
15:18:38.603    3900163523      600809          山西汾酒        5400            5400            133.6353        24541.370       746172.000      10              
15:18:38.603    3900163523      600812          华北制药        65700           108000          12.2341         -37159.130      1284120.000     10              
15:18:38.603    3900163523      600822          上海物贸        0               2200            9.8945          -207.880        21560.000       10              
15:18:38.603    3900163523      600823          世茂股份        100             100             4.2610          8.900           435.000         10              
15:18:38.603    3900163523      600825          新华传媒        4400            8800            6.4925          242.200         57376.000       10              
15:18:38.603    3900163523      600829          人民同泰        4000            4000            7.8217          -966.900        30320.000       10              
15:18:38.603    3900163523      600834          申通地铁        0               16100           11.9254         1200.950        193200.000      10              
