时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:17:41.286    99167896        000006          深振业Ａ        15400           15400           8.5267                  -7033.250               124278.000              00
15:17:41.286    99167896        000007          全新好          300             300             8.8184                  54.470                  2700.000                00
15:17:41.286    99167896        000009          中国宝安        0               0               0.0000                  -1848.130               0.000                   00
15:17:41.286    99167896        000011          深物业A         0               4000            28.0172                 -2188.640               109880.000              00
15:17:41.286    99167896        000012          南玻Ａ          3000            3000            6.0712                  -3.640                  18210.000               00
15:17:41.286    99167896        000014          沙河股份        2100            2100            13.4210                 -1409.090               26775.000               00
15:17:41.286    99167896        000016          深康佳Ａ        0               0               0.0000                  -840.100                0.000                   00
15:17:41.286    99167896        000020          深华发Ａ        300             300             12.4350                 -130.510                3600.000                00
15:17:41.286    99167896        000023          深天地Ａ        200             200             19.0964                 -169.280                3650.000                00
15:17:41.286    99167896        000025          特力Ａ          500             500             20.5943                 127.850                 10425.000               00
15:17:41.286    99167896        000026          飞亚达          1800            1800            17.0401                 -1494.130               29178.000               00
15:17:41.286    99167896        000028          国药一致        700             700             49.0371                 772.060                 35098.000               00
15:17:41.286    99167896        000030          富奥股份        600             1000            8.0517                  318.320                 8370.000                00
15:17:41.286    99167896        000032          深桑达Ａ        800             800             26.2490                 -367.200                20632.000               00
15:17:41.286    99167896        000036          华联控股        2400            2400            4.7661                  -350.700                11088.000               00
15:17:41.286    99167896        000037          深南电A         800             800             19.0403                 -744.230                14488.000               00
15:17:41.286    99167896        000045          深纺织Ａ        0               1300            10.7324                 22.930                  13975.000               00
15:17:41.286    99167896        000048          京基智农        100             100             24.6897                 150.030                 2619.000                00
15:17:41.286    99167896        000049          德赛电池        300             300             57.8928                 -1359.850               16008.000               00
15:17:41.286    99167896        000050          深天马Ａ        1600            1600            17.8428                 -1780.420               26768.000               00
15:17:41.286    99167896        000055          方大集团        300             300             4.9377                  3.700                   1485.000                00
15:17:41.286    99167896        000059          华锦股份        2200            2200            5.3156                  295.660                 11990.000               00
15:17:41.286    99167896        000060          中金岭南        400             400             4.7835                  -129.380                1784.000                00
15:17:41.286    99167896        000062          深圳华强        100             100             16.0732                 -84.320                 1523.000                00
15:17:41.286    99167896        000065          北方国际        0               100             8.3519                  -2.190                  833.000                 00
15:17:41.286    99167896        000066          中国长城        20400           20400           20.5545                 -30487.490              388824.000              00
15:17:41.286    99167896        000070          特发信息        0               0               0.0000                  9779.950                0.000                   00
15:17:41.286    99167896        000078          海王生物        0               0               0.0000                  -2541.240               0.000                   00
15:17:41.286    99167896        000089          深圳机场        8200            8200            9.0389                  5995.030                80114.000               00
15:17:41.286    99167896        000090          天健集团        3200            3200            8.9224                  -999.600                27552.000               00
15:17:41.286    99167896        000096          广聚能源        200             200             12.6694                 -93.870                 2440.000                00
15:17:41.286    99167896        000151          中成股份        100             100             9.9220                  -5.200                  987.000                 00
15:17:41.286    99167896        000155          川能动力        28900           28900           6.0437                  -26404.960              148257.000              00
15:17:41.286    99167896        000156          华数传媒        0               0               0.0000                  -6.190                  0.000                   00
15:17:41.286    99167896        000159          国际实业        7100            7100            5.2857                  7982.340                45511.000               00
15:17:41.286    99167896        000333          美的集团        5108            5108            70.2623                 -1288.580               357611.080              00
15:17:41.286    99167896        000400          许继电气        1500            1500            15.6540                 1524.070                25005.000               00
15:17:41.286    99167896        000403          双林生物        2500            2500            42.4224                 -6906.040               99150.000               00
15:17:41.286    99167896        000416          民生控股        100             100             5.1510                  1.900                   517.000                 00
15:17:41.286    99167896        000419          通程控股        200             200             5.0995                  -41.900                 978.000                 00
15:17:41.286    99167896        000423          东阿阿胶        900             900             42.8676                 -3255.860               35325.000               00
15:17:41.286    99167896        000430          张家界          400             400             5.1860                  101.590                 2176.000                00
15:17:41.286    99167896        000498          山东路桥        1000            1000            5.6381                  31.870                  5670.000                00
15:17:41.286    99167896        000501          鄂武商Ａ        0               0               0.0000                  19741.570               0.000                   00
15:17:41.286    99167896        000502          绿景控股        200             200             7.1165                  120.710                 1544.000                00
15:17:41.286    99167896        000510          新金路          0               0               0.0000                  231.810                 0.000                   00
15:17:41.286    99167896        000513          丽珠集团        1100            1100            53.2211                 -1673.170               56870.000               00
15:17:41.286    99167896        000514          渝开发          300             300             4.1194                  21.180                  1257.000                00
15:17:41.286    99167896        000516          国际医学        0               0               0.0000                  -1021.640               0.000                   00
