时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
18:23:17.902    99173156        000100          TCL科技         99800           99800           5.7956                  -560.760                577842.000              00
18:23:17.902    99173156        000333          美的集团        0               10000           58.8813                 1186.930                590000.000              00
18:23:17.902    99173156        000513          丽珠集团        13300           13300           44.4978                 30752.230               622573.000              00
18:23:17.902    99173156        000568          泸州老窖        6500            6500            89.7867                 4571.460                588185.000              00
18:23:17.902    99173156        000582          北部湾港        22600           22600           9.7379                  13156.590               233232.000              00
18:23:17.902    99173156        000858          五粮液          0               3700            157.7920                -414.250                583416.000              00
18:23:17.902    99173156        000869          张裕Ａ          2100            2100            29.8507                 -274.410                62412.000               00
18:23:17.902    99173156        000902          新洋丰          39300           39300           9.0634                  650.570                 356844.000              00
18:23:17.902    99173156        002008          大族激光        18400           18400           34.2651                 -5246.550               625232.000              00
18:23:17.902    99173156        002080          中材科技        25300           25300           14.5933                 421.610                 369633.000              00
18:23:17.902    99173156        002129          中环股份        3800            3800            19.2629                 3713.020                76912.000               00
18:23:17.902    99173156        002183          怡亚通          0               46500           4.8072                  10822.880               234360.000              00
18:23:17.902    99173156        002240          威华股份        27700           27700           11.2090                 32435.430               342926.000              00
18:23:17.902    99173156        002262          恩华药业        24800           24800           16.2865                 10502.880               414408.000              00
18:23:17.902    99173156        002304          洋河股份        5300            5300            111.2686                -20132.440              569591.000              00
18:23:17.902    99173156        002332          仙琚制药        0               0               0.0000                  15606.500               0.000                   00
18:23:17.902    99173156        002352          顺丰控股        11700           11700           50.0732                 57526.160               643383.000              00
18:23:17.902    99173156        002353          杰瑞股份        19600           19600           29.1654                 16945.260               588588.000              00
18:23:17.902    99173156        002384          东山精密        20400           20400           27.6154                 2746.520                566100.000              00
18:23:17.902    99173156        002395          双象股份        200             200             18.1301                 -150.020                3476.000                00
18:23:17.902    99173156        002465          海格通信        43400           43400           13.6890                 -10373.100              583730.000              00
18:23:17.902    99173156        002481          双塔食品        34200           34200           18.4484                 -20807.620              610128.000              00
18:23:17.902    99173156        002497          雅化集团        27600           27600           8.8582                  8328.740                252816.000              00
18:23:17.902    99173156        002534          杭锅股份        39200           39200           7.8889                  -347.360                308896.000              00
18:23:17.902    99173156        002594          比亚迪          0               8000            64.0590                 327.910                 512800.000              00
18:23:17.902    99173156        002600          领益智造        54100           54100           10.3100                 -10280.640              547492.000              00
18:23:17.902    99173156        002623          亚玛顿          1700            1700            36.2082                 11172.090               72726.000               00
18:23:17.902    99173156        002683          宏大爆破        4000            4000            36.7275                 1689.980                148600.000              00
18:23:17.902    99173156        002749          国光股份        14511           14511           13.3453                 -14006.950              179646.180              00
18:23:17.902    99173156        002812          恩捷股份        6300            6300            60.8668                 -105.530                383355.000              00
18:23:17.902    99173156        002821          凯莱英          2000            2000            215.9629                9074.200                441000.000              00
18:23:17.902    99173156        002901          大博医疗        0               0               0.0000                  26614.070               0.000                   00
18:23:17.902    99173156        002918          蒙娜丽莎        19400           19400           31.3397                 -31421.240              576568.000              00
18:23:17.902    99173156        002938          鹏鼎控股        10800           10800           49.2764                 -20264.810              511920.000              00
18:23:17.902    99173156        300009          安科生物        40300           40300           15.3249                 -9064.630               608530.000              00
18:23:17.902    99173156        300020          银江股份        0               50600           10.9944                 -220.530                556094.000              00
18:23:17.902    99173156        300034          钢研高纳        4000            4000            17.7222                 391.370                 71280.000               00
