时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:32:02.520    99173156        000100          TCL科技         99800           99800           5.7956                  -560.760                577842.000              00
15:32:02.520    99173156        000333          美的集团        10000           10000           58.8801                 -9801.300               579000.000              00
15:32:02.520    99173156        000513          丽珠集团        0               0               0.0000                  42028.130               0.000                   00
15:32:02.520    99173156        000568          泸州老窖        6500            6500            89.7867                 -1213.540               582400.000              00
15:32:02.520    99173156        000582          北部湾港        22600           22600           9.7379                  14964.590               235040.000              00
15:32:02.520    99173156        000625          长安汽车        0               28000           11.4541                 1005.470                321720.000              00
15:32:02.520    99173156        000681          视觉中国        0               15700           21.0536                 2768.820                333311.000              00
15:32:02.520    99173156        000807          云铝股份        0               250000          4.3207                  -183.590                1080000.000             00
15:32:02.520    99173156        000823          超声电子        0               78900           13.0239                 15471.300               1043058.000             00
15:32:02.520    99173156        000858          五粮液          3700            6800            156.2538                -2541.970               1059984.000             00
15:32:02.520    99173156        000869          张裕Ａ          2100            2100            29.8507                 166.590                 62853.000               00
15:32:02.520    99173156        000902          新洋丰          39300           39300           9.0634                  -135.430                356058.000              00
15:32:02.520    99173156        000951          中国重汽        0               3300            29.4844                 1140.480                98439.000               00
15:32:02.520    99173156        002007          华兰生物        0               11900           46.5917                 16282.850               570724.000              00
15:32:02.520    99173156        002008          大族激光        18400           18400           34.2651                 -17206.550              613272.000              00
15:32:02.520    99173156        002080          中材科技        25300           25300           14.5933                 -3879.390               365332.000              00
15:32:02.520    99173156        002126          银轮股份        0               13200           11.5124                 2080.180                154044.000              00
15:32:02.520    99173156        002129          中环股份        0               0               0.0000                  -164.560                0.000                   00
15:32:02.520    99173156        002183          怡亚通          46500           46500           4.8071                  20131.910               243660.000              00
15:32:02.520    99173156        002240          威华股份        27700           27700           11.2090                 -1912.570               308578.000              00
15:32:02.520    99173156        002242          九阳股份        0               2300            33.2787                 853.960                 77395.000               00
15:32:02.520    99173156        002262          恩华药业        24800           24800           16.2863                 12243.490               416144.000              00
15:32:02.520    99173156        002281          光迅科技        0               17000           32.6389                 1208.630                556070.000              00
