时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:30:07.358    99165566        000078          海王生物        0               6900            4.4708                  -5.250                  30843.000               00
15:30:07.358    99165566        000568          泸州老窖        0               0               0.0000                  29480.760               0.000                   00
15:30:07.358    99165566        000652          泰达股份        0               5500            6.7712                  -171.330                37070.000               00
15:30:07.358    99165566        000710          贝瑞基因        400             5800            57.4142                 5833.740                338836.000              00
15:30:07.358    99165566        000720          新能泰山        0               1500            5.2309                  -16.330                 7830.000                00
15:30:07.358    99165566        000732          泰禾集团        0               0               0.0000                  23569.860               0.000                   00
15:30:07.358    99165566        000793          华闻集团        81900           81900           4.0806                  23700.880               357903.000              00
15:30:07.358    99165566        000977          浪潮信息        0               0               0.0000                  30500.700               0.000                   00
15:30:07.358    99165566        002002          鸿达兴业        0               84600           4.1207                  1632.740                350244.000              00
15:30:07.358    99165566        002030          达安基因        7800            12800           26.2732                 46167.410               382464.000              00
15:30:07.358    99165566        002079          苏州固锝        25100           25100           13.0704                 17309.650               345376.000              00
15:30:07.358    99165566        002124          天邦股份        0               0               0.0000                  67286.730               0.000                   00
15:30:07.358    99165566        002214          大立科技        0               0               0.0000                  29600.800               0.000                   00
15:30:07.358    99165566        002215          诺普信          0               9700            6.3218                  273.580                 61595.000               00
15:30:07.358    99165566        002261          拓维信息        0               0               0.0000                  2946.890                0.000                   00
15:30:07.358    99165566        002274          华昌化工        0               66500           5.2471                  -8454.320               340480.000              00
15:30:07.358    99165566        002292          奥飞娱乐        0               25300           9.0050                  -1392.740               226435.000              00
15:30:07.358    99165566        002317          众生药业        21100           21100           16.6325                 18515.080               369461.000              00
15:30:07.358    99165566        002355          兴民智通        0               2800            5.8310                  473.220                 16800.000               00
15:30:07.358    99165566        002366          台海核电        0               68600           4.7561                  -1789.460               324478.000              00
15:30:07.358    99165566        002382          蓝帆医疗        0               0               0.0000                  5262.420                0.000                   00
15:30:07.358    99165566        002413          雷科防务        0               12800           8.1014                  1902.380                105600.000              00
15:30:07.358    99165566        002466          天齐锂业        15200           15200           21.7584                 61584.400               392312.000              00
15:30:07.358    99165566        002510          天汽模          50600           51000           4.4929                  12599.590               241740.000              00
15:30:07.358    99165566        002522          浙江众成        0               2400            6.9912                  333.140                 17112.000               00
15:30:07.358    99165566        002528          英飞拓          0               25100           5.0372                  824.510                 127257.000              00
15:30:07.358    99165566        002547          春兴精工        0               45000           7.8185                  -3530.790               348300.000              00
15:30:07.358    99165566        002565          顺灏股份        0               27300           5.5989                  9313.010                162162.000              00
15:30:07.358    99165566        002581          未名医药        0               12900           27.0409                 4890.710                353718.000              00
15:30:07.358    99165566        002603          以岭药业        0               0               0.0000                  9740.640                0.000                   00
15:30:07.358    99165566        002668          奥马电器        0               70700           4.8734                  -2362.550               342188.000              00
15:30:07.358    99165566        002726          龙大肉食        0               20800           9.1988                  2104.490                193440.000              00
15:30:07.358    99165566        300010          立思辰          3500            3500            16.1816                 19139.350               75775.000               00
15:30:07.358    99165566        300016          北陆药业        11500           11500           11.5574                 3940.070                136850.000              00
15:30:07.358    99165566        300017          网宿科技        0               0               0.0000                  24032.680               0.000                   00
15:30:07.358    99165566        300021          大禹节水        0               10400           4.7808                  615.550                 50336.000               00
15:30:07.358    99165566        300026          红日药业        0               3100            5.6810                  121.010                 17732.000               00
15:30:07.358    99165566        300048          合康新能        0               2100            4.0307                  208.560                 8673.000                00
15:30:07.358    99165566        300113          顺网科技        0               0               0.0000                  11258.560               0.000                   00
15:30:07.358    99165566        300131          英唐智控        0               59300           6.0477                  9029.050                367660.000              00
15:30:07.358    99165566        300149          量子生物        900             900             19.9230                 -173.690                17757.000               00
15:30:07.358    99165566        300159          新研股份        0               61900           4.4970                  8848.680                287216.000              00
15:30:07.358    99165566        300171          东富龙          0               0               0.0000                  6660.850                0.000                   00
15:30:07.358    99165566        300182          捷成股份        0               78100           4.4107                  4627.450                349107.000              00
15:30:07.358    99165566        300194          福安药业        0               4100            5.6110                  324.090                 23329.000               00
15:30:07.358    99165566        300213          佳讯飞鸿        0               800             6.6811                  15.090                  5360.000                00
15:30:07.358    99165566        300263          隆华科技        0               41300           8.5250                  16312.140               368396.000              00
15:30:07.358    99165566        300273          和佳医疗        35900           35900           8.0676                  -4938.450               284687.000              00
15:30:07.358    99165566        300280          紫天科技        0               0               0.0000                  6834.730                0.000                   00
15:30:07.358    99165566        300287          飞利信          0               75100           4.6108                  -3062.860               343207.000              00
15:30:07.358    99165566        300299          富春股份        0               0               0.0000                  32069.750               0.000                   00
15:30:07.358    99165566        300300          汉鼎宇佑        0               5500            6.4211                  708.990                 36025.000               00
15:30:07.358    99165566        300319          麦捷科技        0               11200           13.2304                 4475.810                152656.000              00
15:30:07.358    99165566        300341          麦克奥迪        0               6400            9.5371                  1810.620                62848.000               00
15:30:07.358    99165566        300352          北信源          0               40600           7.7545                  9968.490                324800.000              00
15:30:07.358    99165566        300364          中文在线        0               0               0.0000                  -5942.920               0.000                   00
15:30:07.358    99165566        300390          天华超净        0               0               0.0000                  17767.150               0.000                   00
15:30:07.358    99165566        300453          三鑫医疗        0               0               0.0000                  2958.250                0.000                   00
15:30:07.358    99165566        300511          雪榕生物        0               0               0.0000                  19808.810               0.000                   00
15:30:07.358    99165566        300573          兴齐眼药        400             400             143.8941                -1873.630               55684.000               00
15:30:07.358    99165566        300702          天宇股份        3200            3200            103.8156                15918.190               348128.000              00
15:30:07.358    99165566        300767          震安科技        800             800             63.6295                 2208.370                53112.000               00
15:30:07.358    99165566        511990          华宝添益        3               3               -81763.9333             245591.737              299.937                 10
15:30:07.358    99165566        600006          东风汽车        0               5000            4.3707                  -253.720                21600.000               10
15:30:07.358    99165566        600133          东湖高新        0               57200           6.0666                  -2663.970               344344.000              10
15:30:07.358    99165566        600203          福日电子        0               2700            10.1217                 184.350                 27513.000               10
15:30:07.358    99165566        600211          西藏药业        0               0               0.0000                  15783.020               0.000                   10
15:30:07.358    99165566        600271          航天信息        0               0               0.0000                  20374.880               0.000                   10
15:30:07.358    99165566        600478          科力远          0               14800           4.8108                  -2380.100               68820.000               10
15:30:07.358    99165566        600511          国药股份        8800            8800            38.1684                 15413.880               351296.000              10
15:30:07.358    99165566        600521          华海药业        0               0               0.0000                  -4092.240               0.000                   10
15:30:07.358    99165566        600707          彩虹股份        0               9200            4.8908                  -283.650                44712.000               10
15:30:07.358    99165566        600723          首商股份        0               0               0.0000                  5101.430                0.000                   10
15:30:07.358    99165566        600812          华北制药        0               0               0.0000                  -3484.740               0.000                   10
15:30:07.358    99165566        600827          百联股份        23100           23100           14.8867                 159466.270              503349.000              10
15:30:07.358    99165566        600983          惠而浦          0               46000           5.0680                  -1747.620               231380.000              10
15:30:07.358    99165566        600984          建设机械        0               0               0.0000                  -1652.590               0.000                   10
15:30:07.358    99165566        601162          天风证券        0               0               0.0000                  22193.060               0.000                   10
15:30:07.358    99165566        601777          力帆股份        56700           56700           4.7633                  8884.100                278964.000              10
15:30:07.358    99165566        601999          出版传媒        0               2400            7.2762                  465.030                 17928.000               10
15:30:07.358    99165566        603366          日出东方        0               19500           5.9162                  -510.620                114855.000              10
15:30:07.358    99165566        603566          普莱柯          3100            3100            28.2648                 -2092.010               85529.000               10
15:30:07.358    99165566        603661          恒林股份        6300            6300            52.3718                 -7508.060               322434.000              10
15:30:07.358    99165566        603811          诚意药业        0               2900            27.8692                 -55.730                 80765.000               10
15:30:07.358    99165566        603890          春秋电子        0               0               0.0000                  870.780                 0.000                   10
15:30:07.358    99165566        603987          康德莱          17000           20000           16.9315                 4370.810                343000.000              10
