时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:08:14.235    27545509        000059          华锦股份        5600            5600            5.1138                  -245.290                28392.000               00
15:08:14.235    27545509        000403          双林生物        32              32              -4718.4556              152459.060              1468.480                00
15:08:14.235    27545509        000683          远兴能源        27500           27500           2.0303                  -2758.370               53075.000               00
15:08:14.235    27545509        000938          紫光股份        14800           14800           48.5742                 -79242.800              639656.000              00
15:08:14.235    27545509        002042          华孚时尚        0               21400           5.7952                  -2252.010               121766.000              00
15:08:14.235    27545509        002053          云南能投        7200            7200            7.7035                  334.640                 55800.000               00
15:08:14.235    27545509        002091          江苏国泰        0               28500           6.7347                  -2697.950               189240.000              00
15:08:14.235    27545509        002127          南极电商        13800           13800           21.9239                 -36623.370              265926.000              00
15:08:14.235    27545509        002212          南洋股份        27200           27200           26.1326                 -75413.600              635392.000              00
15:08:14.235    27545509        002301          齐心集团        5000            5000            15.4339                 4430.430                81600.000               00
15:08:14.235    27545509        002312          三泰控股        44700           44700           5.0477                  12618.160               238251.000              00
15:08:14.235    27545509        002322          理工环科        7800            19800           14.0288                 19229.670               297000.000              00
15:08:14.235    27545509        002327          富安娜          6800            6800            7.5639                  -1250.700               50184.000               00
15:08:14.235    27545509        002376          新北洋          45200           45200           11.2489                 -44697.020              463752.000              00
15:08:14.235    27545509        002381          双箭股份        29200           29200           9.6313                  4340.820                285576.000              00
15:08:14.235    27545509        002484          江海股份        48700           48700           9.8056                  -3193.600               474338.000              00
15:08:14.235    27545509        002534          杭锅股份        56400           56400           7.5493                  67153.550               492936.000              00
15:08:14.235    27545509        002540          亚太科技        9600            9600            4.6806                  3258.270                48192.000               00
15:08:14.235    27545509        002749          国光股份        38600           38600           12.6554                 49970.760               538470.000              00
15:08:14.235    27545509        002777          久远银海        8100            8100            28.6102                 -12637.760              219105.000              00
15:08:14.235    27545509        002861          瀛通通讯        4500            4500            27.6175                 -1968.660               122310.000              00
15:08:14.235    27545509        002880          卫光生物        3500            3500            44.7364                 87022.520               243600.000              00
15:08:14.235    27545509        002901          大博医疗        400             400             100.9776                1700.950                42092.000               00
15:08:14.235    27545509        002912          中新赛克        7600            7600            83.4083                 -13743.060              620160.000              00
15:08:14.235    27545509        002916          深南电路        4412            4412            149.9583                11699.300               673315.320              00
15:08:14.235    27545509        002938          鹏鼎控股        14600           14600           44.5786                 62654.400               713502.000              00
15:08:14.235    27545509        082749          国光配债        286             286             0.0000                  0.000                   0.000                   00
15:08:14.235    27545509        300036          超图软件        12500           12500           24.0123                 6096.010                306250.000              00
15:08:14.235    27545509        300037          新宙邦          11500           11500           55.6030                 4795.090                644230.000              00
15:08:14.235    27545509        300078          思创医惠        1200            1200            84.8908                 -86400.980              15468.000               00
15:08:14.235    27545509        300079          数码科技        23300           23300           6.6571                  -38144.140              116966.000              00
15:08:14.235    27545509        300212          易华录          13000           13000           52.5847                 -32301.540              651300.000              00
15:08:14.235    27545509        300232          洲明科技        98900           98900           9.4033                  -98238.270              831749.000              00
15:08:14.235    27545509        300255          常山药业        143000          143000          6.7010                  -55912.300              902330.000              00
15:08:14.235    27545509        300271          华宇软件        5100            5100            26.2796                 -151.090                133875.000              00
15:08:14.235    27545509        300285          国瓷材料        19200           19200           34.5821                 23575.390               687552.000              00
15:08:14.235    27545509        300308          中际旭创        12000           12000           56.9149                 15541.560               698520.000              00
15:08:14.235    27545509        300316          晶盛机电        26900           26900           24.0881                 12423.820               660395.000              00
15:08:14.235    27545509        300406          九强生物        15900           15900           21.6738                 -13733.730              330879.000              00
15:08:14.235    27545509        300475          聚隆科技        7900            7900            9.3523                  -6970.080               66913.000               00
15:08:14.235    27545509        300476          胜宏科技        36500           36500           26.0078                 -128763.880             820520.000              00
15:08:14.235    27545509        300482          万孚生物        7000            7000            96.6699                 -4619.480               672070.000              00
15:08:14.235    27545509        300558          贝达药业        4900            4900            136.1735                -3300.080               663950.000              00
15:08:14.235    27545509        300580          贝斯特          0               0               0.0000                  4914.180                0.000                   00
15:08:14.235    27545509        300590          移为通信        900             900             39.3218                 -8227.610               27162.000               00
15:08:14.235    27545509        300613          富瀚微          3500            3500            103.4127                10805.720               372750.000              00
15:08:14.235    27545509        300617          安靠智电        0               0               0.0000                  570.170                 0.000                   00
15:08:14.235    27545509        300628          亿联网络        8600            8600            64.2454                 -2024.860               550486.000              00
15:08:14.235    27545509        300630          普利制药        13300           13300           45.6339                 -10027.380              596904.000              00
15:08:14.235    27545509        300632          光莆股份        10400           10400           15.7739                 4535.400                168584.000              00
15:08:14.235    27545509        300687          赛意信息        10900           10900           24.9157                 -46495.730              225085.000              00
15:08:14.235    27545509        300724          捷佳伟创        7400            7400            91.7969                 33397.110               712694.000              00
15:08:14.235    27545509        300769          德方纳米        6200            6200            95.0676                 18490.610               607910.000              00
15:08:14.235    27545509        300771          智莱科技        6500            6500            40.6785                 -18060.250              246350.000              00
15:08:14.235    27545509        511990          华宝添益        4               4               -27303.1125             109612.466              400.016                 10
15:08:14.235    27545509        600158          中体产业        0               21700           8.8365                  -2310.490               189441.000              10
15:08:14.235    27545509        600556          天下秀          800             800             17.3692                 1328.640                15224.000               10
15:08:14.235    27545509        600563          法拉电子        0               1200            60.0241                 -1312.870               70716.000               10
15:08:14.235    27545509        600570          恒生电子        0               0               0.0000                  14058.950               0.000                   10
