时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:15:49.986    99173156        000001          平安银行        50200           50200           15.2523                 -17687.840              747980.000              00
15:15:49.986    99173156        000011          深物业A         8100            8100            20.5854                 -17864.030              148878.000              00
15:15:49.986    99173156        000096          广聚能源        0               6600            11.8270                 19.690                  78078.000               00
15:15:49.986    99173156        000100          TCL科技         152400          152400          7.2350                  32762.290               1135380.000             00
15:15:49.986    99173156        000333          美的集团        14500           14700           69.4873                 21207.060               1042671.000             00
15:15:49.986    99173156        000501          鄂武商Ａ        5400            5400            18.9095                 -9231.300               92880.000               00
15:15:49.986    99173156        000513          丽珠集团        0               7500            51.2908                 -2406.340               382275.000              00
15:15:49.986    99173156        000526          紫光学大        4800            4800            77.6807                 -56451.150              316416.000              00
15:15:49.986    99173156        000532          华金资本        7100            7100            13.8470                 -3528.750               94785.000               00
15:15:49.986    99173156        000661          长春高新        0               2300            451.8694                -1999.670               1037300.000             00
15:15:49.986    99173156        000698          沈阳化工        61100           61100           6.9647                  -50389.300              375154.000              00
15:15:49.986    99173156        000725          京东方Ａ        212800          212800          5.3308                  80693.870               1215088.000             00
15:15:49.986    99173156        000733          振华科技        5200            5200            43.2409                 1035.260                225888.000              00
15:15:49.986    99173156        000799          酒鬼酒          5600            6800            91.1488                 -8559.920               611252.000              00
15:15:49.986    99173156        000828          东莞控股        27500           27500           14.9571                 -123395.910             287925.000              00
15:15:49.986    99173156        000921          海信家电        38900           38900           14.1403                 7766.500                557826.000              00
15:15:49.986    99173156        000935          四川双马        16400           16400           15.2501                 654.480                 250756.000              00
15:15:49.986    99173156        000948          南天信息        20160           20160           14.3294                 1020.270                289900.800              00
15:15:49.986    99173156        000959          首钢股份        0               3800            5.4974                  -2574.140               18316.000               00
15:15:49.986    99173156        002026          山东威达        0               0               0.0000                  79707.200               0.000                   00
15:15:49.986    99173156        002027          分众传媒        91400           91400           7.8097                  -44761.340              669048.000              00
15:15:49.986    99173156        002030          达安基因        0               0               0.0000                  2704.070                0.000                   00
15:15:49.986    99173156        002053          云南能投        0               6600            8.2378                  -711.240                53658.000               00
15:15:49.986    99173156        002078          太阳纸业        47600           47600           13.5007                 40424.660               683060.000              00
15:15:49.986    99173156        002084          海鸥住工        6200            6200            13.3920                 -5654.450               77376.000               00
15:15:49.986    99173156        002100          天康生物        0               4900            18.1231                 -946.090                87857.000               00
15:15:49.986    99173156        002163          海南发展        23100           23100           18.3965                 -39419.720              385539.000              00
15:15:49.986    99173156        002187          广百股份        0               7400            11.6835                 -321.690                86136.000               00
15:15:49.986    99173156        002235          安妮股份        0               0               0.0000                  2589.770                0.000                   00
15:15:49.986    99173156        002271          东方雨虹        13900           13900           52.7457                 121684.660              854850.000              00
