时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:12:53.930    99167896        000004          国农科技        0               200             23.3002                 29.960                  4690.000                00
15:12:53.930    99167896        000011          深物业A         0               3200            20.9080                 -409.720                66496.000               00
15:12:53.930    99167896        000032          深桑达Ａ        100             100             25.0550                 -125.500                2380.000                00
15:12:53.930    99167896        000048          京基智农        12              1112            35.0737                 -471.150                38530.800               00
15:12:53.930    99167896        000049          德赛电池        0               100             55.2221                 6.790                   5529.000                00
15:12:53.930    99167896        000066          中国长城        0               3000            17.6919                 174.330                 53250.000               00
15:12:53.930    99167896        000070          特发信息        19700           19700           13.4786                 -33462.700              232066.000              00
15:12:53.930    99167896        000088          盐田港          0               7200            7.0215                  -11.120                 50544.000               00
15:12:53.930    99167896        000096          广聚能源        0               100             12.0592                 -20.920                 1185.000                00
15:12:53.930    99167896        000153          丰原药业        2500            2500            10.6373                 -668.310                25925.000               00
15:12:53.930    99167896        000301          东方盛虹        400             400             5.8912                  -60.470                 2296.000                00
15:12:53.930    99167896        000400          许继电气        3500            3500            16.1992                 -697.080                56000.000               00
15:12:53.930    99167896        000403          双林生物        500             500             39.7239                 -1006.970               18855.000               00
15:12:53.930    99167896        000411          英特集团        6200            6200            18.4520                 2095.680                116498.000              00
15:12:53.930    99167896        000423          东阿阿胶        0               0               0.0000                  2160.150                0.000                   00
15:12:53.930    99167896        000429          粤高速Ａ        100             100             7.0414                  -3.140                  701.000                 00
15:12:53.930    99167896        000501          鄂武商Ａ        5100            5100            22.0630                 -15621.260              96900.000               00
15:12:53.930    99167896        000513          丽珠集团        800             800             52.2142                 -587.350                41184.000               00
15:12:53.930    99167896        000524          岭南控股        0               7700            11.3737                 -5880.620               81697.000               00
15:12:53.930    99167896        000526          紫光学大        100             100             66.0864                 297.360                 6906.000                00
15:12:53.930    99167896        000529          广弘控股        700             700             8.8918                  -1.240                  6223.000                00
15:12:53.930    99167896        000534          万泽股份        0               2100            14.1615                 1907.770                31647.000               00
15:12:53.930    99167896        000547          航天发展        0               3900            19.6510                 -4332.910               72306.000               00
15:12:53.930    99167896        000555          神州信息        0               300             17.4938                 -16.150                 5232.000                00
15:12:53.930    99167896        000568          泸州老窖        800             1600            137.8621                7388.680                227968.000              00
15:12:53.930    99167896        000576          广东甘化        0               2300            10.6023                 -235.360                24150.000               00
15:12:53.930    99167896        000589          贵州轮胎        1100            1100            5.8189                  -559.760                5841.000                00
15:12:53.930    99167896        000596          古井贡酒        0               300             222.2159                10420.220               77085.000               00
15:12:53.930    99167896        000598          兴蓉环境        0               300             5.2111                  -6.340                  1557.000                00
15:12:53.930    99167896        000600          建投能源        3000            3000            5.8239                  -1121.600               16350.000               00
15:12:53.930    99167896        000607          华媒控股        0               300             4.4510                  8.700                   1344.000                00
15:12:53.930    99167896        000636          风华高科        4000            4000            35.1524                 -16009.520              124600.000              00
15:12:53.930    99167896        000639          西王食品        0               0               0.0000                  2560.960                0.000                   00
15:12:53.930    99167896        000655          金岭矿业        1200            1200            7.6112                  -925.450                8208.000                00
15:12:53.930    99167896        000656          金科股份        0               3900            11.5216                 -4335.320               40599.000               00
15:12:53.930    99167896        000671          阳光城          800             800             7.1227                  -138.130                5560.000                00
15:12:53.930    99167896        000690          宝新能源        1700            1700            7.1007                  -341.140                11730.000               00
15:12:53.930    99167896        000698          沈阳化工        0               0               0.0000                  -56114.970              0.000                   00
15:12:53.930    99167896        000703          恒逸石化        1800            1800            11.2748                 -206.590                20088.000               00
15:12:53.930    99167896        000710          贝瑞基因        1800            1800            72.8965                 -17273.710              113940.000              00
15:12:53.930    99167896        000722          湖南发展        0               5800            8.8019                  -7203.260               43848.000               00
15:12:53.930    99167896        000725          京东方Ａ        80100           80100           5.0961                  1911.880                410112.000              00
15:12:53.930    99167896        000729          燕京啤酒        0               100             7.7217                  8.830                   781.000                 00
15:12:53.930    99167896        000733          振华科技        15000           19900           42.5859                 27344.600               874804.000              00
15:12:53.930    99167896        000738          航发控制        8600            8600            23.4807                 -20215.960              181718.000              00
15:12:53.930    99167896        000739          普洛药业        0               900             27.7683                 100.500                 25092.000               00
15:12:53.930    99167896        000762          西藏矿业        0               0               0.0000                  -412.070                0.000                   00
15:12:53.930    99167896        000768          中航飞机        18100           18100           27.0757                 -52231.200              437839.000              00
15:12:53.930    99167896        000777          中核科技        1700            1700            14.3029                 -157.860                24157.000               00
15:12:53.930    99167896        000786          北新建材        1700            1700            34.0189                 -1817.160               56015.000               00
15:12:53.930    99167896        000796          凯撒旅业        6400            6400            15.1535                 -7062.660               89920.000               00
15:12:53.930    99167896        000799          酒鬼酒          188             1388            111.2906                -47178.940              107292.400              00
15:12:53.930    99167896        000811          冰轮环境        2000            2000            8.2877                  -1475.310               15100.000               00
15:12:53.930    99167896        000818          航锦科技        3800            3800            27.7428                 -11562.740              93860.000               00
15:12:53.930    99167896        000823          超声电子        0               2700            13.7033                 -225.010                36774.000               00
15:12:53.930    99167896        000826          启迪环境        0               3700            9.1320                  -44.440                 33744.000               00
15:12:53.930    99167896        000828          东莞控股        17500           20800           11.7991                 -17660.890              227760.000              00
15:12:53.930    99167896        000848          承德露露        200             200             8.3917                  -30.340                 1648.000                00
15:12:53.930    99167896        000860          顺鑫农业        500             500             67.6835                 1763.240                35605.000               00
15:12:53.930    99167896        000869          张裕Ａ          0               4500            38.5107                 6341.670                179640.000              00
15:12:53.930    99167896        000876          新希望          2700            2700            36.7488                 1704.160                100926.000              00
15:12:53.930    99167896        000881          中广核技        0               9000            9.8533                  16620.040               105300.000              00
15:12:53.930    99167896        000887          中鼎股份        7400            7400            11.8084                 -5982.460               81400.000               00
15:12:53.930    99167896        000895          双汇发展        1800            1800            58.0977                 2380.090                106956.000              00
15:12:53.930    99167896        000913          钱江摩托        0               1300            20.1004                 1169.440                27300.000               00
15:12:53.930    99167896        000921          海信家电        2400            2400            14.8272                 -329.170                35256.000               00
15:12:53.930    99167896        000925          众合科技        0               1400            8.3811                  26.410                  11760.000               00
15:12:53.930    99167896        000930          中粮科技        15100           15100           8.1132                  26679.010               149188.000              00
15:12:53.930    99167896        000932          华菱钢铁        300             300             4.4609                  32.730                  1371.000                00
15:12:53.930    99167896        000933          神火股份        13400           13400           5.4836                  -2996.830               70484.000               00
15:12:53.930    99167896        000951          中国重汽        200             200             35.8072                 168.560                 7330.000                00
15:12:53.930    99167896        000959          首钢股份        2600            15300           5.1212                  1970.120                80325.000               00
15:12:53.930    99167896        000976          华铁股份        0               800             7.2537                  -234.990                5568.000                00
15:12:53.930    99167896        000993          闽东电力        0               0               0.0000                  -8989.790               0.000                   00
15:12:53.930    99167896        002001          新和成          3000            3000            32.5812                 -543.550                97200.000               00
15:12:53.930    99167896        002003          伟星股份        100             500             6.0370                  16.500                  3035.000                00
