时间            资产账户        证券代码        证券名称        可用数量        库存数量        参考成本                参考盈亏                市值                交易板块
15:19:03.595    56699491        000001          平安银行        91900           91900           15.3804                 4559.490                1418017.000             00
15:19:03.595    56699491        000011          深物业A         0               0               0.0000                  -153528.950             0.000                   00
15:19:03.595    56699491        000333          美的集团        19600           19600           71.2356                 -85368.950              1310848.000             00
15:19:03.595    56699491        000501          鄂武商Ａ        41800           41800           16.9533                 -24383.610              684266.000              00
15:19:03.595    56699491        000513          丽珠集团        13300           13300           51.9650                 -49941.220              641193.000              00
15:19:03.595    56699491        000526          紫光学大        5200            5200            79.0103                 -72385.760              338468.000              00
15:19:03.595    56699491        000528          柳工            59000           59000           7.5699                  4726.640                451350.000              00
15:19:03.595    56699491        000532          华金资本        20800           20800           13.8826                 -23766.840              264992.000              00
15:19:03.595    56699491        000566          海南海药        0               26000           10.8355                 -141.860                281580.000              00
15:19:03.595    56699491        000671          阳光城          121000          121000          7.3680                  -74783.990              816750.000              00
15:19:03.595    56699491        000688          国城矿业        0               0               0.0000                  -38322.970              0.000                   00
15:19:03.595    56699491        000703          恒逸石化        100400          100400          11.3365                 66613.680               1204800.000             00
15:19:03.595    56699491        000733          振华科技        23400           23400           45.8851                 -113610.180             960102.000              00
15:19:03.595    56699491        000799          酒鬼酒          15500           15900           52.1468                 517596.170              1346730.000             00
15:19:03.595    56699491        000828          东莞控股        96847           96847           12.5552                 -230031.880             985902.460              00
15:19:03.595    56699491        000893          亚钾国际        50700           50700           10.1968                 -70816.670              446160.000              00
15:19:03.595    56699491        000921          海信家电        56200           56200           14.0600                 -22479.290              767692.000              00
15:19:03.595    56699491        002028          思源电气        53800           53800           25.7866                 -63302.590              1324018.000             00
15:19:03.595    56699491        002032          苏泊尔          5000            5000            82.9640                 -10419.830              404400.000              00
15:19:03.595    56699491        002053          云南能投        6500            6500            8.2843                  3677.140                57525.000               00
15:19:03.595    56699491        002084          海鸥住工        74100           74100           13.5865                 -110149.290             896610.000              00
15:19:03.595    56699491        002123          梦网集团        42900           42900           18.6736                 -26752.430              774345.000              00
15:19:03.595    56699491        002126          银轮股份        22000           22000           15.3621                 -55046.050              282920.000              00
15:19:03.595    56699491        002151          北斗星通        0               26500           51.8200                 8480.120                1381710.000             00
15:19:03.595    56699491        002271          东方雨虹        23119           23119           56.7543                 -40096.190              1272007.380             00
15:19:03.595    56699491        002293          罗莱生活        9700            9700            12.7949                 -8680.560               115430.000              00
15:19:03.595    56699491        002322          理工环科        28700           28700           16.2307                 -1741.760               464079.000              00
15:19:03.595    56699491        002352          顺丰控股        16600           17100           85.8895                 -98829.580              1369881.000             00
15:19:03.595    56699491        002398          垒知集团        10600           10600           19.3496                 -89566.210              115540.000              00
15:19:03.595    56699491        002423          中粮资本        500             500             11.0811                 -220.570                5320.000                00
15:19:03.595    56699491        002533          金杯电工        79400           79400           6.7985                  -68163.580              471636.000              00
15:19:03.595    56699491        002568          百润股份        58              58              664.5253                -35401.190              3141.280                00
15:19:03.595    56699491        002573          清新环境        67938           67938           6.2733                  22194.630               448390.800              00
15:19:03.595    56699491        002594          比亚迪          1300            1300            143.9788                -68872.470              118300.000              00
15:19:03.595    56699491        002705          新宝股份        7500            7500            43.1935                 -35051.000              288900.000              00
